Educ,YEAR,Age_grp,w.obs,obs,lnWealth.mean,lnWealth.sd,lnNrmWealth.mean,lnNrmWealth.sd,lnPermIncome.mean,lnPermIncome.sd,BASE_YR
College,2004,"(60,65]",2479861.1544786803,1069,6.820310298822065,1.623142348255385,2.0322404804859358,1.111508708637347,4.788069818336129,0.9691955670414422,2019
College,2004,"(65,70]",1572354.997055813,601,6.307371788413956,2.1299231151842184,1.8174083574833098,1.6280169772783273,4.489963430930646,0.9138324742329205,2019
College,2004,"(70,75]",1594483.0223924092,560,6.3735269527188265,1.6491458187206223,1.9950911757307432,1.1841339667358137,4.378435776988083,0.9189535391686767,2019
College,2004,"(75,80]",1037776.1409526552,325,6.696946810350947,1.3075426184613057,2.0815810745900336,1.1452185226702052,4.615365735760913,0.9162695397817596,2019
College,2004,"(80,85]",781423.9096597133,165,6.473409471320152,0.9649234789790729,2.3056941563220357,0.6245537158110046,4.167715314998117,0.8281206474081474,2019
College,2004,"(85,90]",274649.03764733975,56,5.5827745606372154,1.749961767890266,1.906928716103247,1.839558310003308,3.675845844533969,1.1416949313068818,2019
College,2004,"(90,95]",55985.96489594858,10,1.0197281521385013,0.5439343541540814,-3.6360833196155706,0.3642468889345648,4.655811471754071,0.17969851758594563,2019
College,2007,"(15,20]",NA,NA,NA,NA,NA,NA,NA,NA,2019
College,2007,"(20,25]",760999.9633433548,107,3.5361541659155766,1.9689736799910944,-0.21785177647864787,1.7806531324994257,3.7540059423942247,0.7554976774438111,2019
College,2007,"(25,30]",2359102.930430029,319,4.270831778472116,1.658123845956283,-0.22634276702061532,1.4550698093448968,4.497174545492731,0.5710790806292159,2019
College,2007,"(30,35]",2782432.0504269614,472,5.09149812920217,1.3900497055518457,0.34490204281416753,1.1004203345822767,4.746596086388003,0.6361445464967849,2019
College,2007,"(35,40]",3176458.2310163705,654,5.623613626097,1.4360544374827906,0.8196260408258028,1.0903283093689704,4.803987585271197,0.7242229421240979,2019
College,2007,"(40,45]",3559099.761060452,899,5.8895457417331665,1.409094109246584,1.0171802734957758,1.0206948497433772,4.872365468237391,0.7378219859079121,2019
College,2007,"(45,50]",4088462.5763384067,1128,6.300010401032957,1.4985817647385398,1.351367815686935,1.095580714323343,4.948642585346023,0.759000559854878,2019
College,2007,"(50,55]",4147421.2853425825,1374,6.20800987177604,1.755778405198937,1.2873630867189279,1.311890731015474,4.920646785057112,0.94451227926586,2019
College,2007,"(55,60]",3331143.1604761565,1315,6.670370950846993,1.6471447108575143,1.6595520311245309,1.1705049867152737,5.010818919722463,0.9122410284119817,2019
College,2007,"(60,65]",2944167.6134597138,1160,6.4623428121500535,1.9232977753834049,1.796613986456169,1.5452693375709647,4.6657288256938845,1.0368988097443639,2019
College,2007,"(65,70]",1555135.992669085,665,6.94306069272501,1.5330546388254396,2.3241123382609383,0.9470855265005139,4.618948354464072,1.0984950249400978,2019
College,2007,"(70,75]",1175828.9271640428,515,6.8310250007212465,1.8116939786095765,2.0723515697436428,1.1002802472425104,4.758673430977605,0.9647408442521019,2019
College,2007,"(75,80]",830762.5125477083,333,6.8262092143344155,1.2038938928226386,2.5989571862517753,0.7356460813450779,4.227252028082639,0.8986501543655526,2019
College,2007,"(80,85]",692554.3746597475,205,6.5516774936078175,1.2899861634675223,2.331244694508976,1.0287567805070248,4.220432799098842,0.8115702112598532,2019
College,2007,"(85,90]",375648.96439657395,86,6.805958088834765,1.0732698775359777,3.0947752527792103,0.7378407089720804,3.7111828360555545,0.7106483112978152,2019
College,2007,"(90,95]",55074.83005103109,25,6.84264815344461,0.8340109971328847,2.569647171201025,0.5230353745929514,4.273000982243586,0.41992437723875986,2019
College,2010,"(15,20]",NA,NA,NA,NA,NA,NA,NA,NA,2019
College,2010,"(20,25]",781254.3618797223,162,3.1443454192838254,1.1203809045515871,-0.6387864628167432,1.1008278316157545,3.7831318821005686,0.8237354248725404,2019
College,2010,"(25,30]",2393691.145732915,526,4.023685386882931,1.3219066735463765,-0.28963217764440946,1.3536984633171358,4.313317564527341,0.6098888766487902,2019
College,2010,"(30,35]",2523316.207422834,662,4.476993929894509,1.8935217122615968,-0.14767348872427935,1.5551864525556325,4.624667418618788,0.7297298602737758,2019
College,2010,"(35,40]",2398364.0969321276,732,5.2587918170344254,1.569414530171419,0.4466875218463695,1.2319659866186898,4.812104295188056,0.6910729310422543,2019
College,2010,"(40,45]",3877843.278562576,1295,5.417656054480976,1.7828104852247502,0.5738584349101905,1.4339909415223815,4.843797619570785,0.817766371198027,2019
College,2010,"(45,50]",3770074.1426715264,1498,5.944658908814539,1.848671207053998,1.0018717415855358,1.4433034200770287,4.942787167229003,1.0425147043346148,2019
College,2010,"(50,55]",3882556.321380789,1506,6.289653712341602,1.649506659234264,1.2651070799224897,1.1555271076926288,5.024546632419113,0.9087832638719249,2019
College,2010,"(55,60]",3506760.4386898116,1618,6.381162296265802,1.89083398801951,1.4895573323683708,1.3351964327427428,4.89160496389743,1.02498588544671,2019
College,2010,"(60,65]",2978035.9614270944,1402,6.760497688855352,1.6619500743816815,1.7179049713107013,1.2488172023113893,5.042592717544651,0.890904618562763,2019
College,2010,"(65,70]",2207334.882673026,920,6.489858420899099,1.699286013138561,1.723609811573607,1.3232740988032972,4.766248609325491,0.9245056737164243,2019
College,2010,"(70,75]",1530317.287784004,556,6.376700985593199,1.5941821241353595,2.0481180543455593,1.1283400741347747,4.328582931247639,0.92591223534801,2019
College,2010,"(75,80]",1347088.9660983286,435,6.155045700861153,1.898409370067966,2.011622247201671,1.518396615608027,4.143423453659483,0.802269487768847,2019
College,2010,"(80,85]",772707.0212676032,266,6.412174581277404,1.5343650311376613,2.255011677384601,0.9269613710804905,4.157162903892804,0.8809000512257268,2019
College,2010,"(85,90]",409949.53882544494,95,6.445755063240225,1.2901898792651205,2.347664214683568,0.8581704658392335,4.098090848556657,0.7585090325945025,2019
College,2010,"(90,95]",294645.30382990994,55,5.822999969358878,1.6798743016724194,2.1260968663232735,1.4079238067274684,3.6969031030356048,0.8364837141381658,2019
College,2013,"(15,20]",NA,NA,NA,NA,NA,NA,NA,NA,2019
College,2013,"(20,25]",911772.9200429847,176,3.017685735307047,1.3877145949015783,-0.4373774031638377,1.33754841756053,3.4550631384708845,0.8392319244677829,2019
College,2013,"(25,30]",2405120.4817743306,467,4.217453190551215,1.4315897185867328,0.03637732790238017,1.2565460458811744,4.181075862648835,0.6287954747629846,2019
College,2013,"(30,35]",3197299.40645761,633,4.632220175866746,1.563307532967753,0.11721089713871324,1.2468210457210354,4.515009278728033,0.656452627009512,2019
College,2013,"(35,40]",3072254.1447617053,820,5.6976253282831175,1.4509566149007107,0.6792550455320504,1.1530905245553147,5.018370282751067,0.7341330772833183,2019
College,2013,"(40,45]",3631403.858463178,1172,5.647691784813756,1.6728574985525588,0.7587516066848565,1.2879813939263662,4.8889401781289,0.8946327477385855,2019
College,2013,"(45,50]",3338423.114932098,1149,5.716313136501306,1.6814746252872956,0.9192374114782175,1.2141959197059553,4.797075725023088,0.8020901326058095,2019
College,2013,"(50,55]",3943709.6844780305,1552,6.1933157411028175,1.537371000665076,1.2549421158904277,1.1618639216427806,4.938373625212391,0.8365632505209301,2019
College,2013,"(55,60]",3673823.718677378,1411,6.256722841081166,1.6289036353438193,1.4272349836685045,1.2546541994877127,4.829487857412662,0.9327568661683181,2019
College,2013,"(60,65]",3797178.362035866,1515,6.560181788505355,1.5096401555770649,1.7585468633661332,1.0950171264555895,4.801634925139222,0.8787387497173813,2019
College,2013,"(65,70]",2870456.4284831085,1055,6.828840734264194,1.7498524653373577,2.0555549464967466,1.3438073994866684,4.773285787767448,0.9598232078002344,2019
College,2013,"(70,75]",1804681.0667076926,725,6.66580725011283,1.7681289809726666,2.143215201835622,1.302378919706422,4.5225920482772075,0.9696064957787748,2019
College,2013,"(75,80]",927280.5041372876,358,6.843574538304845,1.1883914774488158,2.2932052406058223,0.7888181091394463,4.550369297699023,0.8858593708635946,2019
College,2013,"(80,85]",776654.578097299,226,6.208182047525626,1.2596095488462713,2.407279066533688,0.940611183671016,3.8009029809919377,1.0210065869642007,2019
College,2013,"(85,90]",304423.8624345562,100,6.760407701545459,1.1573892991674088,2.8223719222374526,0.7609594496274793,3.9380357793080067,0.8579903436317211,2019
College,2013,"(90,95]",85564.0269888214,25,6.9864209039322995,1.3110451013874935,2.6558910158499516,1.6590659585509415,4.330529888082348,1.0971955784135257,2019
College,2016,"(15,20]",NA,NA,NA,NA,NA,NA,NA,NA,2019
College,2016,"(20,25]",856371.2755444661,145,2.773124743319908,1.216175166753765,-0.6918802267625781,1.1752528627454923,3.4650049700824863,0.6946279687530417,2019
College,2016,"(25,30]",2327312.792378209,434,4.356722671961924,1.2280205709929695,0.0023859249736690115,1.0405880303789041,4.354336746988254,0.7146393550887895,2019
College,2016,"(30,35]",3122165.334376396,662,4.700644977927806,1.4083627233891707,0.11308090915435344,1.1770387477298936,4.587564068773452,0.7211526055421748,2019
College,2016,"(35,40]",3013281.481928193,824,5.214114230886883,1.5323967700281664,0.38745651486560256,1.1599463543383481,4.8266577160212805,0.7184025046475622,2019
College,2016,"(40,45]",3823972.901124393,1064,5.636017097627864,1.612177251782599,0.7332724218535857,1.2093953990137978,4.9027446757742785,0.7423890754486168,2019
College,2016,"(45,50]",4040082.4603337515,1277,5.9705021977523725,1.7951851761376696,0.9610918302082161,1.3297219954206316,5.009410367544157,0.8132029721307071,2019
College,2016,"(50,55]",3513656.2691066,1423,6.198525753232336,1.8928693298684862,1.2645458549495063,1.297269822203789,4.933979898282829,1.000387326672772,2019
College,2016,"(55,60]",4091162.5128211435,1691,6.565324601196896,1.748014626074394,1.6365686785275113,1.1118579795678236,4.928755922669385,1.1245207612146286,2019
College,2016,"(60,65]",3929692.1200004383,1577,6.527652482700784,1.741711172098137,1.671681196572205,1.2631555230068536,4.85597128612858,1.0038391571725482,2019
College,2016,"(65,70]",3750549.664880452,1451,6.346218480833364,1.8802621820920917,1.7110555317755354,1.5066909385726381,4.635162949057829,0.945456504631795,2019
College,2016,"(70,75]",2426409.2904490544,811,6.627543473325682,1.6729287309906147,2.072744790203611,1.1870916069334208,4.554798683122071,0.8364672277617485,2019
College,2016,"(75,80]",1662052.8621069025,547,6.819709547207749,1.4917875210952642,2.1068991973759594,1.380533384530841,4.7128103498317895,1.1381661776936862,2019
College,2016,"(80,85]",1232087.957360929,340,6.465595447970606,2.1261516818059034,1.9362778805930887,1.5986333438295284,4.529317567377517,0.9035223660631164,2019
College,2016,"(85,90]",476995.5363350048,145,7.078174692623731,1.233005743936515,2.5990516577505467,0.8961317859230952,4.479123034873184,0.7640136600995744,2019
College,2016,"(90,95]",98721.53774098422,60,7.4403975575020675,1.1935817441567824,2.763007390634434,0.5086120431081955,4.6773901668676325,0.7847584126719556,2019
College,2019,"(15,20]",NA,NA,NA,NA,NA,NA,NA,NA,2019
College,2019,"(20,25]",1085250.406856082,179,3.176292756063651,1.118118576425425,-0.6837248150760165,0.8813676761170798,3.860017571139667,0.746362502979793,2019
College,2019,"(25,30]",2448816.002325196,404,4.495596851893797,1.341064247519565,0.1261743681314368,1.0069159379131905,4.369422483762361,0.7072223404751993,2019
College,2019,"(30,35]",3407093.055224395,605,4.657054945393121,1.4342672581136389,0.0567216544345389,1.2655712098564564,4.600333290958582,0.6114971127476354,2019
College,2019,"(35,40]",3948142.1354972934,896,5.3530781905120755,1.5966387218048292,0.4983316620557687,1.3338123601046303,4.854746528456307,0.7210360564534479,2019
College,2019,"(40,45]",3723464.122513285,993,5.9193705158815355,1.4229572209588188,1.0098587590043735,1.028622282954038,4.909511756877162,0.7689440015036743,2019
College,2019,"(45,50]",3541550.2388841477,1173,6.320820553239083,1.5599282136221349,1.2211722634681839,1.097621529718501,5.0996482897709,0.8863983172216047,2019
College,2019,"(50,55]",4308107.927630762,1426,6.416086312884054,1.6654911621092703,1.465640076090503,1.1319897588895,4.9504462367935504,1.018569230978094,2019
College,2019,"(55,60]",3479752.5140032354,1422,6.503776193513064,1.877144611683034,1.643936802283761,1.2685135110865389,4.859839391229302,1.0776403992280614,2019
College,2019,"(60,65]",4007475.4833435123,1539,6.475885513251253,1.942544580068319,1.6197611394971605,1.4446705828707775,4.856124373754093,0.959256700897023,2019
College,2019,"(65,70]",4275076.847896721,1444,6.300003980246527,1.889221707634578,1.7966784566417657,1.4752838550733354,4.503325523604762,0.9919437659898777,2019
College,2019,"(70,75]",3276375.231101023,1058,6.618749115700527,1.4077317383555383,2.1261202997468365,1.112098472038283,4.49262881595369,0.9570177015132504,2019
College,2019,"(75,80]",1836668.7669357897,543,6.392049810375789,1.6597172022560789,2.0617543371657185,1.1441793349910743,4.330295473210071,0.9018075632717213,2019
College,2019,"(80,85]",1195969.173792989,352,6.2335720696150885,1.4915907527102674,1.9439145196398262,1.0593491262926302,4.289657549975263,0.8201121719472362,2019
College,2019,"(85,90]",628413.0954569723,129,6.010967221235907,1.3634556481584852,1.7928398266448156,0.9907140569582131,4.218127394591091,0.7448856243196332,2019
College,2019,"(90,95]",255752.91290509165,80,6.626293726441621,1.3565110087267926,2.464512455764903,1.0909286748210694,4.161781270676718,0.7880862605403437,2019
All,1995,"(15,20]",659342.6454731193,120,2.5432820534458886,1.885644136089326,-0.5661601931976297,1.458561193552146,3.1094422466435185,0.8518557504382784,2019
All,1995,"(20,25]",3599560.2303412105,692,2.528141757462507,1.6606678005678603,-0.8686116806446615,1.6317487390162442,3.3967534381071687,0.7548475655463048,2019
All,1995,"(25,30]",8478877.405786376,1503,3.4499366178295374,1.6169559809328704,-0.48791850392455766,1.4465197245450636,3.937855121754095,0.6974822793529739,2019
All,1995,"(30,35]",9080457.429703549,1656,3.9543121362364473,1.549677237528376,-0.10890407374204567,1.3098126052908918,4.063216209978493,0.7492966072781716,2019
All,1995,"(35,40]",10168549.397904338,2037,4.134317734006474,1.8175999952364057,2.4302404223084786e-5,1.5153749772532388,4.13429343160225,0.7923838010271166,2019
All,1995,"(40,45]",10708899.735395603,2270,4.569923635395547,1.7796789732283977,0.337382223428078,1.4876991742875034,4.232541411967469,0.7568913954971875,2019
All,1995,"(45,50]",8973511.011896752,2217,4.941799625750093,1.7223829689441397,0.5620954106642887,1.3420207854876003,4.3797042150858045,0.8063545782628346,2019
All,1995,"(50,55]",6473279.087187384,1959,5.189523605086058,1.7243872170256984,0.8891917656378633,1.236932315506236,4.300331839448195,0.9176418211351972,2019
All,1995,"(55,60]",5378037.007158698,1564,5.27292802730217,1.6884511632893995,1.038082257699381,1.3643987481744377,4.234845769602789,0.8137181176475455,2019
All,1995,"(60,65]",6082207.481153315,1586,5.180358348872578,1.7607805728819619,1.3403457599931474,1.338689531846515,3.8400125888794303,1.0314829118177886,2019
All,1995,"(65,70]",5974340.271371382,1519,4.823389647718146,2.0303478841152502,1.225370706537978,1.611860091652472,3.598018941180168,0.9443281740260022,2019
All,1995,"(70,75]",5389127.337540429,1166,5.156868550541382,1.7124933077886841,1.7693693345292405,1.5926019396068305,3.387499216012141,1.07594726260587,2019
All,1995,"(75,80]",4792556.096269982,895,4.826025304645975,1.729128550147854,1.5586349014280467,1.4099367928343425,3.267390403217928,0.9881618367094848,2019
All,1995,"(80,85]",2284560.8374322383,430,4.757479551744715,1.7019848835440892,1.4702052577713856,1.5006348947772012,3.2872742939733297,0.9490653943239579,2019
All,1995,"(85,90]",870127.6502990416,195,4.70638647560421,1.8408366613429703,1.407623629884269,1.482341140449185,3.298762845719941,0.7418411880058158,2019
All,1995,"(90,95]",304725.12325483386,80,4.373902274907921,2.650684801180239,0.9101235933925739,2.4763569191135226,3.4637786815153473,0.9456444262845235,2019
All,1998,"(15,20]",1071572.0812608749,225,2.5013097300062292,1.9210444778294922,-0.20333618959150737,2.1143736954936516,2.704645919597737,0.908883214039554,2019
All,1998,"(20,25]",3464376.3309096983,648,2.414348095373055,1.7935068996518004,-0.9833691056031665,1.7025088840054579,3.397717200976222,0.8156454326593221,2019
All,1998,"(25,30]",7016264.489562655,1139,3.31791152265245,1.725257965969344,-0.5459849794365715,1.5490612364865606,3.8638965020890215,0.7917480423778951,2019
All,1998,"(30,35]",8175622.8591964375,1404,3.9451186763631516,1.9755724795398049,-0.1914785197743788,1.7238249812321185,4.13659719613753,0.8901701814383646,2019
All,1998,"(35,40]",10414876.509676216,2031,4.367562480121391,1.8508048791463603,0.15685836702396952,1.5243321269040842,4.210704113097421,0.7378802046898082,2019
All,1998,"(40,45]",11487609.998701314,2379,4.707376032730639,1.7696523623277727,0.39000064972966686,1.401536980016201,4.317375383000972,0.7710750699314952,2019
All,1998,"(45,50]",9394297.760724267,2282,5.069527372785975,1.7549548110165967,0.685500223530676,1.382774349677708,4.384027149255299,0.8074419560607127,2019
All,1998,"(50,55]",8338730.752510076,2227,5.254671258409049,1.8575635530696368,0.8448982816345674,1.468358483551929,4.409772976774481,0.8387317538286797,2019
All,1998,"(55,60]",7128437.006118934,1821,5.21710926606375,1.8588577826777901,1.0998787786876827,1.4944477553603823,4.117230487376068,0.9055730224919665,2019
All,1998,"(60,65]",4972676.5128323,1352,5.225579517799799,2.066702460294191,1.0917188714676285,1.5881501815825068,4.133860646332171,0.9350207218842942,2019
All,1998,"(65,70]",5964755.240312956,1387,5.2671536543628035,2.021010063664914,1.519615151153032,1.5415721736802563,3.7475385032097712,1.0751961646464276,2019
All,1998,"(70,75]",5044471.875237324,1103,5.130021956231194,1.8454206226874148,1.593500401061492,1.4650874137534067,3.536521555169702,0.8694385199956178,2019
All,1998,"(75,80]",4096667.3036192404,773,5.138426485478736,1.7559557044740828,1.6467915449555273,1.5029779643732522,3.4916349405232094,0.8373682823945915,2019
All,1998,"(80,85]",3014844.0409790915,526,5.258317966090107,1.4265344761278258,1.8143498078436189,1.2519497076184312,3.4439681582464883,0.9051422799696556,2019
All,1998,"(85,90]",1143852.6270796405,195,4.949141802552326,1.9399714443719793,1.7685597393876238,1.6328458233439371,3.1805820631647026,0.818631032458622,2019
All,1998,"(90,95]",478245.32052287913,95,4.5742027297253856,2.2542362716953677,1.496573698143941,2.0007343373453543,3.077629031581444,0.8315716641831794,2019
All,2001,"(15,20]",822693.4875803334,125,2.209731640707025,1.9876187184284844,-0.8343992507617598,2.21873411114293,3.0441308914687846,0.9148839429017809,2019
All,2001,"(20,25]",4418198.119592979,705,2.6939116968928554,1.7316443316960144,-1.0347038599969975,1.5715500917676892,3.728615556889853,0.7088452619444443,2019
All,2001,"(25,30]",7274427.073129701,1200,3.7395574793140414,1.7319597581244033,-0.3437211472523294,1.4825177917889742,4.08327862656637,0.688286280985882,2019
All,2001,"(30,35]",7913979.371140216,1355,4.095915044580989,1.8231648126377518,-0.16650578193730672,1.5194931954054864,4.262420826518296,0.7398922351751629,2019
All,2001,"(35,40]",10017707.846076498,1943,4.463839603548847,1.8874698481131698,0.13595414853748272,1.4633735607989844,4.327885455011364,0.7906387820589064,2019
All,2001,"(40,45]",12268086.138078326,2620,4.802135167339646,1.979681495196571,0.4348247973321252,1.5307560903713706,4.36731037000752,0.8617284692747961,2019
All,2001,"(45,50]",11317573.722597748,2692,5.0160315519088146,1.9739298769073563,0.6482939509167184,1.5196265910271751,4.367737600992096,0.8673485414905024,2019
All,2001,"(50,55]",8772117.034939094,2322,5.380361455646221,1.995958699177992,0.9346898038384976,1.503900358557422,4.445671651807723,1.021982925400921,2019
All,2001,"(55,60]",7113646.890706383,1892,5.531628130124656,2.0038399055003677,1.1977373835044196,1.570576575396527,4.333890746620237,0.925465688123685,2019
All,2001,"(60,65]",5803445.837897763,1444,5.35802696527089,1.8448643157969764,1.327420984073689,1.3921018788603559,4.0306059811972,0.9434181132465902,2019
All,2001,"(65,70]",5569583.829913132,1269,5.510338722726662,1.965880452780276,1.5441760046893485,1.4331124341729604,3.9661627180373134,0.9829144782415008,2019
All,2001,"(70,75]",5775134.326046703,1195,5.43274036113278,1.9658334745408996,1.7020104696152252,1.4938161383993735,3.7307298915175546,0.9106966448978362,2019
All,2001,"(75,80]",4807609.785741395,917,5.29989055307876,1.8017964838448748,1.7197713042871448,1.462088590904998,3.580119248791615,0.8296800075902346,2019
All,2001,"(80,85]",2813849.8716704194,507,5.11878176976116,2.235648855147769,1.538526014002284,1.8902295577385138,3.580255755758876,0.7723034074639197,2019
All,2001,"(85,90]",1157419.2529419786,195,5.122401043046912,1.374228430483697,1.8656380879667254,1.1499914929473543,3.256762955080186,0.7993125484360342,2019
All,2001,"(90,95]",416910.15666937333,85,4.816220502711642,2.575709891895963,1.5979080686306446,1.991453701499451,3.2183124340809965,0.940897508467344,2019
All,2004,"(15,20]",693306.6751275306,106,1.9601126782613947,1.8723351041974488,-0.906676727268254,1.6361042768178953,2.866789405529649,0.8369382382854189,2019
All,2004,"(20,25]",4784957.2451855745,671,2.602145522393396,2.182478315280147,-0.883740661599819,2.0488728082204397,3.485886183993215,0.8241648206345621,2019
All,2004,"(25,30]",7543429.451346492,1149,3.40260515696209,1.8844031313852885,-0.5721869954887855,1.5661885045445556,3.9747921524508754,0.6956016207552724,2019
All,2004,"(30,35]",8455126.188879557,1348,3.9700926224130546,1.7237438947395636,-0.28045660418686363,1.382809364828369,4.250549226599919,0.7278328888984502,2019
All,2004,"(35,40]",10590453.10947504,1965,4.478596392190602,1.8953935637802835,0.10206417662628225,1.478256353493629,4.376532215564319,0.7281397816295075,2019
All,2004,"(40,45]",10739624.671533292,2197,4.865267149318025,1.8692104716185027,0.4925498369289637,1.3713915322033752,4.372717312389061,0.8139567898956179,2019
All,2004,"(45,50]",11789158.73196071,2624,5.006429453557924,1.9503046452766604,0.5730007602465773,1.532568315462719,4.433428693311347,0.9057020497542458,2019
All,2004,"(50,55]",9963612.866015153,2530,5.367450414179653,2.02292062570772,0.9211810587439438,1.5439345168972014,4.446269355435709,0.9380708449550198,2019
All,2004,"(55,60]",9111617.88673366,2427,5.596079682427979,1.9047156024611676,1.1554830686488868,1.4227556508180979,4.440596613779092,0.9681290505961003,2019
All,2004,"(60,65]",6360973.995663932,1801,5.578036925179184,2.2440265258212713,1.3728546743903174,1.6569662319847536,4.205182250788867,1.0312170820910176,2019
All,2004,"(65,70]",5846960.397194136,1319,5.277032229015723,2.131947397033581,1.3301042183313585,1.6499332660534485,3.9469280106843643,0.8751421494956491,2019
All,2004,"(70,75]",5939319.113517489,1184,5.327597079470008,1.8437655769608587,1.5774446790809353,1.4079327573983325,3.7501524003890725,0.8600475494183247,2019
All,2004,"(75,80]",4837551.11204802,820,5.311484740970238,1.8473819686652881,1.6169923764143534,1.3490426592594487,3.6944923645558845,0.8862361179769261,2019
All,2004,"(80,85]",3230367.6732430933,475,5.154055827564969,1.9137967489738308,1.6216811583078512,1.5097745653287966,3.5323746692571176,0.7784122492879717,2019
All,2004,"(85,90]",1596807.3236585476,200,5.382751836379755,2.081487600815643,1.9257805649797037,1.759087982000163,3.456971271400051,0.9234736543909958,2019
All,2004,"(90,95]",616060.351336717,70,5.051736323499848,2.1641241840561816,1.9641164366131307,2.275824621395669,3.087619886886718,0.8132527225549208,2019
All,2007,"(15,20]",826503.5854950191,100,1.9630196943364322,1.6213131607351454,-0.8855663732441923,1.8557616259792662,2.8485860675806247,0.690501885650551,2019
All,2007,"(20,25]",4548234.653349532,603,2.2618348151676897,1.9087076141055959,-1.3172609699749964,1.8014573550518342,3.579095785142686,0.6671951333092038,2019
All,2007,"(25,30]",7168217.576673384,981,3.686261449191246,1.8143106275356458,-0.3521491700003214,1.5329399013177445,4.038410619191567,0.7323039230572644,2019
All,2007,"(30,35]",8867401.715725608,1327,4.119911071754049,1.7627352369825222,-0.14114378736054942,1.3873304793629742,4.261054859114598,0.7118153013489049,2019
All,2007,"(35,40]",9787905.979573185,1704,4.5530835182607285,2.0827165155906515,0.18538044919563876,1.69291689611187,4.367703069065089,0.782369704451545,2019
All,2007,"(40,45]",10697030.747417808,2063,4.835528053327016,2.0156250606002235,0.45950773661067285,1.5449774263872562,4.3760203167163425,0.8095406807824517,2019
All,2007,"(45,50]",11993848.143574543,2430,5.225919931651505,1.9360692806740318,0.7664438791754321,1.4725751358804162,4.459476052476072,0.8239617289645178,2019
All,2007,"(50,55]",11359953.71314078,2573,5.334187943632843,1.9688062287088628,0.89209998653243,1.4927943654233105,4.442087957100413,0.9363004882622411,2019
All,2007,"(55,60]",9106886.14045057,2258,5.639137008669887,1.9177579644654408,1.2433112449003085,1.411899156763635,4.395825763769579,0.9614926750615934,2019
All,2007,"(60,65]",8308441.698179029,2042,5.651681829424145,1.9684708207574646,1.4584884978970738,1.4873062183777075,4.1931933315270715,0.9847269049060084,2019
All,2007,"(65,70]",5967716.257336587,1410,5.73075141214893,1.7651860948328195,1.7166980574795154,1.3244737661230974,4.014053354669414,0.9177174133405291,2019
All,2007,"(70,75]",4783753.959038969,1021,5.4943966787983,1.9196451182440728,1.6088949314087708,1.4258898592240985,3.8855017473895295,0.9330727332552438,2019
All,2007,"(75,80]",4468588.990503876,785,5.139059342495954,2.0916867210779495,1.7135634829657271,1.7354447213310031,3.4254958595302267,0.8376879786643452,2019
All,2007,"(80,85]",3849662.7935873023,655,5.3615588905554015,2.1299497291795575,1.887092613265563,1.793336479741431,3.4744662772898387,0.8068637246752224,2019
All,2007,"(85,90]",2159436.351252478,310,4.966867184310238,2.1996573660319996,1.711790110585741,1.9438354632294221,3.255077073724497,0.7265482356105964,2019
All,2007,"(90,95]",752121.5489710342,110,5.498215028169716,1.4573671494190021,2.0703880760805062,1.1198630789097004,3.42782695208921,0.6876241106348495,2019
All,2010,"(15,20]",718498.7280152069,145,2.0305320105428053,1.8976868918615717,-0.505353846146925,1.8091399586884396,2.53588585668973,0.8594844416254759,2019
All,2010,"(20,25]",4205024.093177041,929,2.3649519303588407,1.874015933907331,-1.155085909637827,1.6818789039169728,3.5200378399966676,0.7165779216701925,2019
All,2010,"(25,30]",6568504.10134625,1583,3.238464473187221,1.7094841019993892,-0.7765247258906735,1.501770658317543,4.0149891990778945,0.6340933319090183,2019
All,2010,"(30,35]",8078228.154731607,2058,3.685211226049828,1.9867181848857605,-0.5336192337007539,1.6347158620159905,4.218830459750582,0.727525093363592,2019
All,2010,"(35,40]",8866895.805666814,2398,4.008110987669397,1.8770093016044103,-0.24959425157050155,1.5012758752076751,4.257705239239899,0.7774097523283701,2019
All,2010,"(40,45]",9826485.432176776,2862,4.436135591731495,2.072798275702443,0.057992635578865755,1.6714152852349986,4.3781429561526295,0.8382691570765104,2019
All,2010,"(45,50]",10919936.457068397,3316,4.759107146287879,2.2541239538702893,0.3333348478801599,1.7895675610244228,4.425772298407718,0.9423295692497853,2019
All,2010,"(50,55]",11491140.556887133,3485,5.134851671472102,1.9937802254843242,0.6887325241526551,1.5163480082071976,4.446119147319447,0.889626270676557,2019
All,2010,"(55,60]",9745841.933353279,3345,5.229616724676606,2.154209055037789,0.8485875071511538,1.5915700987231924,4.381029217525453,0.9875543347538281,2019
All,2010,"(60,65]",8300967.735365323,2752,5.604205346124581,1.8790739291290226,1.3253568221992498,1.3899569482752194,4.278848523925331,1.014699883223055,2019
All,2010,"(65,70]",6977323.599366917,1992,5.432893728155278,2.1847874447539604,1.2663593955983334,1.7461019886255926,4.166534332556945,0.8935087080515395,2019
All,2010,"(70,75]",5456274.4460990075,1380,5.4237894395967485,1.8028507057835632,1.530555329188347,1.3849340322030517,3.893234110408401,0.8200511378803239,2019
All,2010,"(75,80]",5158118.296382569,1079,5.110494147418897,2.0671097394704594,1.5038680361077439,1.683379822728228,3.606626111311153,0.7694277050455333,2019
All,2010,"(80,85]",3474590.636292964,746,5.278154706500119,1.861521500140786,1.7009767236147868,1.5369289604737701,3.577177982885332,0.7881955443931379,2019
