time_period; DeltaLogC_me; DeltaLogC; DeltaLogY; A; DeltaLogC_me_sticky; DeltaLogC_sticky; DeltaLogY_sticky; A_sticky; MrkvState; PermShkAgg
1.828000000000000000e+03;-2.182039345610783249e-03;6.182928221183622494e-03;-5.378436812014421309e-03;2.468661047309708589e+00;-4.683205938479973601e-03;-2.248802930375250198e-04;-5.378436812014414370e-03;2.423370436880866841e+00;2.000000000000000000e+00;1.001725291877806567e+00
1.829000000000000000e+03;8.131047661632586146e-03;5.654557320028293088e-03;2.331169732487762408e-03;2.470997288199254793e+00;2.450299940433107657e-03;1.130390411495622513e-03;2.331169732487647916e-03;2.440235099430007271e+00;3.000000000000000000e+00;9.999988254080117711e-01
1.830000000000000000e+03;-9.975792926742929612e-04;-4.877250470717731795e-03;3.409141753210578191e-03;2.478142420034795013e+00;4.820846661617304504e-03;2.753075642681552734e-03;3.409141753210689213e-03;2.446878349933163665e+00;2.000000000000000000e+00;9.982758827141815505e-01
1.831000000000000000e+03;-1.658344641640013134e-02;-1.005602389266050702e-02;-1.024608640535530982e-02;2.499625377697570983e+00;-8.130158887035049756e-03;-4.651200361033357156e-03;-1.024608640535507390e-02;2.460201286907421014e+00;1.000000000000000000e+00;9.982758827141815505e-01
1.832000000000000000e+03;-3.828678909918877514e-04;-6.680141351204505265e-03;-2.657814452272033723e-03;2.510638624969474098e+00;-5.918009517969441760e-04;-3.948095586515885762e-03;-2.657814452272033723e-03;2.459402788201570988e+00;0.000000000000000000e+00;9.982758827141815505e-01
1.833000000000000000e+03;-8.495491598050301102e-03;-2.243983653638203200e-03;-4.865392460387075318e-03;2.527068998000131295e+00;-6.197968596274573000e-03;-2.866065875946347246e-03;-4.865392460387300833e-03;2.467140625514914642e+00;0.000000000000000000e+00;9.982758827141815505e-01
1.834000000000000000e+03;1.083710701852708125e-02;2.149364853770833073e-03;-1.481884490484253192e-03;2.539774862680034495e+00;1.382321518688606980e-03;-3.248035190389168651e-03;-1.481884490484253192e-03;2.487107637844619301e+00;1.000000000000000000e+00;1.001725291877806567e+00
1.835000000000000000e+03;1.363818352390455506e-03;5.857934193475156440e-03;3.512664017187590304e-03;2.534906103909959629e+00;-2.615019021162897500e-03;-2.197638396087031360e-04;3.512664017187701326e-03;2.496375805032154283e+00;2.000000000000000000e+00;1.001725291877806567e+00
1.836000000000000000e+03;-4.489717223091951002e-03;-5.571468072286648449e-03;-9.861906391965200025e-04;2.540608058194066654e+00;1.750235115471645534e-04;-4.015235598471650303e-04;-9.861906391964020413e-04;2.502319257595194024e+00;1.000000000000000000e+00;9.999988254080117711e-01
1.837000000000000000e+03;-9.292514086043044200e-03;-7.291378638405789439e-03;-6.004038545697781837e-03;2.565925637973452744e+00;-5.742168572971516338e-03;-4.675611719646611923e-03;-6.004038545698010820e-03;2.522922077877777891e+00;0.000000000000000000e+00;9.999988254080117711e-01
1.838000000000000000e+03;5.297677871688159790e-03;2.761841763220425783e-03;4.950406478177897529e-03;2.566009491267059683e+00;8.980740363879486515e-04;-4.534653527065585221e-04;4.950406478178015490e-03;2.525778001185788657e+00;1.000000000000000000e+00;9.999988254080117711e-01
1.839000000000000000e+03;2.995162148261811680e-03;3.669568960472733687e-03;-1.126341746943018002e-02;2.567569987203796256e+00;-1.126230093276423677e-03;-7.667875536213333496e-04;-1.126341746943029798e-02;2.536307327423514835e+00;2.000000000000000000e+00;9.999988254080117711e-01
1.840000000000000000e+03;-9.547857277963261655e-03;-8.865223632574305637e-03;2.357524759099949296e-03;2.597707942433850281e+00;-4.008960084976694732e-03;-3.645132841968538873e-03;2.357524759099956235e-03;2.566620197288364214e+00;1.000000000000000000e+00;9.999988254080117711e-01
1.841000000000000000e+03;1.710149683160530967e-03;5.662020669237911863e-03;-1.070335025363640391e-03;2.604267149031377571e+00;-7.731164618552891638e-04;1.333135310673760204e-03;-1.070335025363411408e-03;2.580422326569804081e+00;2.000000000000000000e+00;9.999988254080117711e-01
1.842000000000000000e+03;-1.349306452091978206e-03;-7.366632276860289597e-03;-4.554913589231164572e-03;2.617118477507017982e+00;1.907667219273762385e-03;-1.299422088285659763e-03;-4.554913589231393556e-03;2.587870011402388926e+00;1.000000000000000000e+00;9.982758827141815505e-01
1.843000000000000000e+03;-9.766400521916684951e-03;-2.610178175943918613e-03;-2.062560584639973327e-03;2.633958345902306597e+00;-4.190825009494292958e-03;-3.767313677941214883e-04;-2.062560584639855366e-03;2.599208389214996195e+00;0.000000000000000000e+00;9.999988254080117711e-01
1.844000000000000000e+03;5.901128191859440070e-03;2.058271883004005390e-03;3.887141603479915553e-03;2.639339231123659424e+00;-1.971564348274938705e-04;-2.245306017801432935e-03;3.887141603479908614e-03;2.610464320844713360e+00;1.000000000000000000e+00;1.001725291877806567e+00
1.845000000000000000e+03;5.285000712002061243e-03;4.239059621181273836e-03;-3.887538401211032557e-03;2.642286328089364034e+00;3.584016618236249285e-04;-1.990596733929279188e-04;-3.887538401211261541e-03;2.622171949373377942e+00;2.000000000000000000e+00;9.999988254080117711e-01
1.846000000000000000e+03;-3.773279717975240935e-03;2.360630171025220742e-03;-1.042380593180874254e-02;2.633430527218662220e+00;-6.180132285463671438e-03;-2.910906487921981894e-03;-1.042380593180849968e-02;2.631979252190767227e+00;3.000000000000000000e+00;1.001725291877806567e+00
1.847000000000000000e+03;1.428093323273250254e-03;-8.165698063801681700e-03;7.089148600506398057e-03;2.649744081525023720e+00;5.456414605876100735e-03;3.431555482068457397e-04;7.089148600506280096e-03;2.645972216603978300e+00;2.000000000000000000e+00;9.982758827141815505e-01
1.848000000000000000e+03;-1.381183749498565011e-02;-1.108997100786421851e-02;-1.661485713847977996e-02;2.664964049309164640e+00;-6.673149877196202576e-03;-5.222460790106993669e-03;-1.661485713847953710e-02;2.651408210303255242e+00;1.000000000000000000e+00;9.982758827141815505e-01
1.849000000000000000e+03;-9.818777723069181673e-03;-6.165719686570928643e-03;1.723668112851448053e-03;2.681652721845868115e+00;-5.160670447612897282e-03;-3.213678758958796178e-03;1.723668112851212131e-03;2.654848779185853491e+00;0.000000000000000000e+00;9.982758827141815505e-01
1.850000000000000000e+03;8.439615636166783452e-04;-6.349557545602707576e-03;-5.977178446192318861e-03;2.689033315976593119e+00;-3.779794125458275228e-03;-7.613766041012669933e-03;-5.977178446192318861e-03;2.656152261507433110e+00;0.000000000000000000e+00;9.999988254080117711e-01
1.851000000000000000e+03;-4.854719815812418016e-03;-1.104096383192788855e-03;-2.922086058211662007e-03;2.707220477512080503e+00;-7.132382263356263491e-03;-5.133390575400034739e-03;-2.922086058211897930e-03;2.675897183397560664e+00;1.000000000000000000e+00;9.999988254080117711e-01
1.852000000000000000e+03;-9.406997057629026826e-03;-7.022288451455256653e-03;-8.787114593645048433e-03;2.714087048104797173e+00;-5.310969107317729809e-03;-4.039977026246678593e-03;-8.787114593644562710e-03;2.674444576259923156e+00;0.000000000000000000e+00;9.982758827141815505e-01
1.853000000000000000e+03;4.164710894591895640e-03;2.896836016251638779e-03;-3.618502234468135015e-03;2.705564374304799902e+00;-1.395775743873485519e-03;-2.071522426712421594e-03;-3.618502234468370937e-03;2.674071500901522125e+00;1.000000000000000000e+00;1.001725291877806567e+00
1.854000000000000000e+03;-2.943082068823855979e-03;-9.772879390068205108e-03;-1.684335840729828115e-03;2.723740439981611416e+00;-2.710941391585827698e-03;-6.351058380365322276e-03;-1.684335840729841993e-03;2.684907512551091724e+00;0.000000000000000000e+00;9.982758827141815505e-01
1.855000000000000000e+03;-3.915281143057683377e-04;1.950372019323243222e-03;-5.925579598161451189e-03;2.713211006745634091e+00;-3.931293540472821646e-03;-2.683117341168744785e-03;-5.925579598161562211e-03;2.683355888974260584e+00;1.000000000000000000e+00;1.001725291877806567e+00
1.856000000000000000e+03;6.520557329736054175e-03;3.400113971543217151e-03;2.846718320671653979e-03;2.701534994656885846e+00;6.731218175267186798e-04;-9.899991136537722447e-04;2.846718320671778879e-03;2.682194487145708628e+00;2.000000000000000000e+00;9.999988254080117711e-01
1.857000000000000000e+03;-1.922321791596277168e-02;-8.089144698642941611e-03;2.080921906450719505e-03;2.716804346453117969e+00;-7.570727049815088872e-03;-1.636534984318108177e-03;2.080921906450969305e-03;2.693209528717438239e+00;1.000000000000000000e+00;9.982758827141815505e-01
1.858000000000000000e+03;-5.763360046140586501e-03;-5.553033930849195221e-03;-3.983507461175178621e-03;2.738402964640366033e+00;-2.110726428271841870e-03;-1.998627689547234632e-03;-3.983507461175428421e-03;2.705544671454929606e+00;0.000000000000000000e+00;9.982758827141815505e-01
1.859000000000000000e+03;3.490372616403017436e-03;-3.294575339294392169e-03;-1.058109460564549131e-02;2.736116485620149863e+00;4.801307048951791723e-04;-3.136082655447861023e-03;-1.058109460564549131e-02;2.695635117235827050e+00;0.000000000000000000e+00;9.982758827141815505e-01
1.860000000000000000e+03;-1.307651304909868140e-03;-3.048496709074456634e-03;1.011755311286180459e-03;2.748639477709931889e+00;-2.243962794809657713e-03;-3.171791342638903555e-03;1.011755311286194337e-03;2.702245606742656125e+00;0.000000000000000000e+00;9.982758827141815505e-01
1.861000000000000000e+03;-5.920239643991478951e-03;-3.419523732500873159e-03;-4.433236017920477723e-03;2.761386171879228968e+00;-5.043643409778773845e-03;-3.710822237294894577e-03;-4.433236017920352823e-03;2.710144284533440029e+00;0.000000000000000000e+00;9.982758827141815505e-01
1.862000000000000000e+03;3.514008546575492220e-03;3.632443668152490757e-03;2.319028626573113594e-03;2.770009995299557826e+00;-4.197625376540503606e-04;-3.566394788218907319e-04;2.319028626572974816e-03;2.724541445551958319e+00;1.000000000000000000e+00;9.999988254080117711e-01
1.863000000000000000e+03;-5.211223243510018643e-03;-7.791081065331759148e-03;-1.238602425682920616e-02;2.776043521993921459e+00;-3.377011736869134362e-03;-4.752013635774390843e-03;-1.238602425682942820e-02;2.725674017741953836e+00;0.000000000000000000e+00;9.982758827141815505e-01
1.864000000000000000e+03;-1.253324153221768711e-03;1.863119425051767974e-03;6.152772979800824604e-04;2.784537927936647339e+00;-3.649158818971987017e-03;-1.988169673868125931e-03;6.152772979805820608e-04;2.740415592942052392e+00;1.000000000000000000e+00;9.999988254080117711e-01
1.865000000000000000e+03;1.811803063317143914e-03;5.580998169001580300e-03;3.604737682330105830e-03;2.771118413136779868e+00;-1.209175431823236724e-03;7.997145092514257314e-04;3.604737682329842152e-03;2.739034329730931194e+00;2.000000000000000000e+00;9.999988254080117711e-01
1.866000000000000000e+03;-2.894422916827454895e-03;-7.397869451320190914e-03;-3.757520218289261971e-03;2.777524659750623570e+00;1.567437347033684425e-04;-2.243484481041169154e-03;-3.757520218289511771e-03;2.747199085282776565e+00;1.000000000000000000e+00;9.999988254080117711e-01
1.867000000000000000e+03;-6.900355051594475597e-03;-5.795652510798554591e-03;-4.340445247255533823e-03;2.791625060105718870e+00;-3.662241625246323573e-03;-3.073461856659215341e-03;-4.340445247255519945e-03;2.757282018922659450e+00;0.000000000000000000e+00;9.999988254080117711e-01
1.868000000000000000e+03;-5.249623236765060819e-03;-4.140878958619489958e-03;-4.030687041912256463e-03;2.794314671621388690e+00;-5.196163068481363112e-03;-4.605229151520784381e-03;-4.030687041912006663e-03;2.757749211459938898e+00;0.000000000000000000e+00;9.999988254080117711e-01
1.869000000000000000e+03;4.340614258472180742e-03;-1.811403053321863910e-03;-5.344819774160625148e-03;2.794552282986921821e+00;1.079680974923363790e-03;-2.199195641556822567e-03;-5.344819774160652903e-03;2.756746037562364027e+00;0.000000000000000000e+00;9.999988254080117711e-01
1.870000000000000000e+03;-8.667712248674450115e-03;-3.257125710721980871e-03;-5.622005974637300785e-03;2.789970744003186898e+00;-6.575806956369847911e-03;-3.692095032035019875e-03;-5.622005974637273029e-03;2.752003403222505362e+00;0.000000000000000000e+00;9.999988254080117711e-01
1.871000000000000000e+03;-1.778778600225239259e-03;-3.654812407919358352e-03;3.185633067101789617e-03;2.800727051968518566e+00;-2.009650909724020051e-03;-3.009531610966828530e-03;3.185633067101539817e-03;2.758294807986811925e+00;0.000000000000000000e+00;9.982758827141815505e-01
1.872000000000000000e+03;-8.786350736579767728e-03;-3.747033163188973059e-03;-6.790029617408044338e-03;2.792145123435992193e+00;-6.059838822273830305e-03;-3.374004287521811807e-03;-6.790029617407933316e-03;2.745924009690037693e+00;0.000000000000000000e+00;9.982758827141815505e-01
1.873000000000000000e+03;5.588827780279304047e-03;-5.558905857451779120e-04;-1.812262145683168901e-03;2.782453207687342278e+00;-1.881447582115350348e-03;-5.156434036816745503e-03;-1.812262145683279924e-03;2.747712709378112184e+00;1.000000000000000000e+00;1.001725291877806567e+00
1.874000000000000000e+03;1.336409514834463463e-03;4.499561481964384213e-03;1.234225121317461538e-03;2.782478233382721822e+00;-1.537946606602474953e-03;1.479369814544467809e-04;1.234225121317461538e-03;2.760354478393170385e+00;2.000000000000000000e+00;9.999988254080117711e-01
1.875000000000000000e+03;2.435201577582257748e-03;6.951163556725828419e-03;2.371740787709936127e-03;2.753001395665567230e+00;-2.366601489155045757e-04;2.170238496499610203e-03;2.371740787710047149e-03;2.752398974162563405e+00;3.000000000000000000e+00;1.001725291877806567e+00
1.876000000000000000e+03;-9.516402550939495608e-05;-9.480775172089797587e-03;-6.178573624706751310e-03;2.746894677309625887e+00;4.407742969775585440e-03;-5.945610485991459360e-04;-6.178573624706862333e-03;2.745196496045855028e+00;2.000000000000000000e+00;9.982758827141815505e-01
1.877000000000000000e+03;6.189696733327074152e-03;8.448260035240712229e-03;8.070740319736785517e-03;2.728109816688151668e+00;2.880358273273472824e-03;4.084117954392660343e-03;8.070740319736896540e-03;2.737054370090291400e+00;3.000000000000000000e+00;9.999988254080117711e-01
1.878000000000000000e+03;1.549437640315523557e-03;5.822540442438919883e-03;-1.891183993520451079e-03;2.703342624537718120e+00;-5.936667808466578045e-04;1.683793789824666876e-03;-1.891183993520562101e-03;2.731966129979321423e+00;4.000000000000000000e+00;1.001725291877806567e+00
1.879000000000000000e+03;9.371805546999720238e-03;7.387480714613384181e-03;5.718441138166857618e-03;2.680726063878785315e+00;7.028805424682343928e-03;5.971208223201920906e-03;5.718441138166996396e-03;2.726873442497820044e+00;5.000000000000000000e+00;9.999988254080117711e-01
1.880000000000000000e+03;4.125620671056290378e-03;6.671773004685646602e-03;9.688353017274303758e-03;2.647010950294314657e+00;4.964221057863954512e-03;6.321258745766555887e-03;9.688353017274414780e-03;2.714840254010469689e+00;6.000000000000000000e+00;1.001725291877806567e+00
1.881000000000000000e+03;6.057206639550130611e-03;2.386874290205842630e-04;-2.202693675059985701e-03;2.612258231610101067e+00;6.934243089708677643e-03;3.833112905082688981e-03;-2.202693675059985701e-03;2.691194786646277315e+00;6.000000000000000000e+00;9.999988254080117711e-01
1.882000000000000000e+03;-9.227895940986635681e-03;-2.564367028130093429e-03;2.964152814282638992e-04;2.594595357277220238e+00;8.330397013090046210e-04;4.384539644867097019e-03;2.964152814279863435e-04;2.670115031877940748e+00;5.000000000000000000e+00;9.982758827141815505e-01
1.883000000000000000e+03;1.379886551166083219e-02;6.544409088390233664e-03;7.398164247170740948e-03;2.568902480752376594e+00;8.689565228700332766e-03;4.823115196783925307e-03;7.398164247170879726e-03;2.653782410053222129e+00;6.000000000000000000e+00;1.001725291877806567e+00
1.884000000000000000e+03;4.295819902065269036e-03;4.839722687793583666e-03;5.962230998285023009e-03;2.536573702857942703e+00;5.730945865237591086e-03;6.020832911287354872e-03;5.962230998285272809e-03;2.627663475847546337e+00;6.000000000000000000e+00;1.001725291877806567e+00
1.885000000000000000e+03;-4.701046667829819614e-03;-2.038836513010379436e-03;2.665931674820529174e-03;2.517566036603030355e+00;1.459980392204573985e-03;2.878874095260164356e-03;2.665931674820154473e-03;2.602919214014034033e+00;5.000000000000000000e+00;9.999988254080117711e-01
1.886000000000000000e+03;1.132400571493812763e-02;5.125937582567872963e-03;7.913477272657343242e-03;2.484973561729731717e+00;6.980990683978546829e-03;3.677570092554142966e-03;7.913477272657343242e-03;2.570306753132083344e+00;6.000000000000000000e+00;9.999988254080117711e-01
1.887000000000000000e+03;-1.011758505724467960e-02;-2.041345962149679338e-03;3.868171208959297891e-03;2.471366899635724756e+00;-1.727662216740762091e-03;2.576778127931757256e-03;3.868171208959408913e-03;2.546554494621553921e+00;5.000000000000000000e+00;9.982758827141815505e-01
1.888000000000000000e+03;1.224388940390908065e-02;7.586300666433350159e-03;1.824375630427851891e-03;2.446037675756784768e+00;6.864719006252170685e-03;4.382336719841291306e-03;1.824375630427726991e-03;2.524575836654658012e+00;6.000000000000000000e+00;1.001725291877806567e+00
1.889000000000000000e+03;-1.919212902894124051e-03;2.545333871029543948e-03;-1.622677360909471900e-03;2.425861654339965146e+00;7.867141054744355988e-04;3.166209688514567966e-03;-1.622677360909458022e-03;2.502966959591085505e+00;6.000000000000000000e+00;9.999988254080117711e-01
1.890000000000000000e+03;-1.532349019583892358e-03;-4.159738439041063551e-03;5.340424401160170920e-03;2.412679693178385598e+00;1.455820879066427320e-03;5.548578681466298512e-05;5.340424401160420720e-03;2.478586403488599377e+00;5.000000000000000000e+00;9.982758827141815505e-01
1.891000000000000000e+03;-4.135158634513483311e-03;-4.368959876481948168e-03;-5.240450840324761828e-04;2.399900867103635704e+00;-2.969192398794007204e-04;-4.215296540479029908e-04;-5.240450840326149606e-04;2.453256303754017154e+00;4.000000000000000000e+00;9.999988254080117711e-01
1.892000000000000000e+03;-9.312357258971115659e-03;-7.845003909215095272e-03;-3.312415262727241849e-03;2.394591283417737859e+00;-3.971858752475618259e-03;-3.189794863057558716e-03;-3.312415262727366749e-03;2.426910384344697746e+00;3.000000000000000000e+00;9.982758827141815505e-01
1.893000000000000000e+03;1.034143613792914973e-02;1.075136025595481437e-02;1.120039113768749039e-02;2.388830062829154333e+00;2.121966204727508687e-03;2.340445857336559410e-03;1.120039113768774020e-02;2.419746022147801767e+00;4.000000000000000000e+00;1.001725291877806567e+00
1.894000000000000000e+03;1.114972935550694044e-02;9.995940179650053548e-03;7.491010591895996829e-04;2.371525128236464663e+00;4.584726652684903425e-03;3.969784893367606093e-03;7.491010591893498827e-04;2.408824502190051398e+00;5.000000000000000000e+00;1.001725291877806567e+00
1.895000000000000000e+03;3.230067599439258308e-03;6.360912932412893239e-03;9.453585698106295454e-03;2.358236229862681110e+00;1.439571554964894085e-03;3.108236487429090478e-03;9.453585698106406476e-03;2.406051430817894410e+00;6.000000000000000000e+00;1.001725291877806567e+00
1.896000000000000000e+03;3.733030021092313688e-03;-1.673148441854226121e-03;1.204112997635606308e-03;2.338681391608254501e+00;4.933418658585327077e-03;2.052056131745347289e-03;1.204112997635731208e-03;2.385251476828442296e+00;5.000000000000000000e+00;9.999988254080117711e-01
1.897000000000000000e+03;9.039912110664190259e-03;9.304612182059402575e-03;6.749828492366577448e-03;2.317236064880787261e+00;6.282709049950124802e-03;6.423787793798017148e-03;6.749828492366563570e-03;2.370798997121429608e+00;6.000000000000000000e+00;1.001725291877806567e+00
1.898000000000000000e+03;2.092039134976839132e-03;3.029389703257771849e-04;3.674569661343121685e-03;2.311132142248701449e+00;5.040007148969561507e-03;4.086459979463222952e-03;3.674569661343135563e-03;2.361247728922728495e+00;5.000000000000000000e+00;9.999988254080117711e-01
1.899000000000000000e+03;-6.368030988758901362e-03;-3.903620336425002446e-03;-2.727957156480359524e-03;2.307669875862048858e+00;-3.711514904351613520e-04;9.423198559232355553e-04;-2.727957156480595446e-03;2.347914466154274571e+00;4.000000000000000000e+00;9.999988254080117711e-01
1.900000000000000000e+03;-7.441488215216358199e-03;-6.892871153237035975e-03;2.684546084309721858e-03;2.330138386864108124e+00;-1.939309214764463329e-03;-1.646909573352943468e-03;2.684546084309832881e-03;2.351932126255033229e+00;3.000000000000000000e+00;9.982758827141815505e-01
1.901000000000000000e+03;-4.321918991994654069e-03;-4.684706141376830668e-03;4.196974964894989446e-04;2.360634079147275521e+00;-7.225391909796916035e-04;-9.158959779621070330e-04;4.196974964896238447e-04;2.360564575653997466e+00;2.000000000000000000e+00;9.982758827141815505e-01
1.902000000000000000e+03;1.550658378978719831e-03;7.035653243284631375e-03;-6.903841411693131813e-03;2.366496373132386921e+00;-5.114187320847063400e-03;-2.190817556004531763e-03;-6.903841411693367736e-03;2.365144594689127633e+00;3.000000000000000000e+00;1.001725291877806567e+00
1.903000000000000000e+03;-7.290435792665486692e-03;-9.501788328610073775e-03;-2.550270833714743390e-03;2.364347818052044747e+00;-3.934172339756215886e-03;-5.112769823056927815e-03;-2.550270833714507468e-03;2.348423588901600301e+00;2.000000000000000000e+00;9.982758827141815505e-01
1.904000000000000000e+03;8.107930705078925104e-03;8.786311097300818218e-03;8.750445659320399416e-03;2.352941096247384678e+00;-1.400859306882398791e-04;2.214744311252389575e-04;8.750445659320149616e-03;2.341273054282014598e+00;3.000000000000000000e+00;1.001725291877806567e+00
1.905000000000000000e+03;-7.570533656821920587e-03;-3.105924993287663416e-03;2.062865526416990392e-03;2.371902641798057765e+00;-1.302299311494149736e-03;1.077229257213395408e-03;2.062865526417240192e-03;2.353812129766395866e+00;2.000000000000000000e+00;9.999988254080117711e-01
1.906000000000000000e+03;-6.744513166649299118e-04;-6.488475830077410078e-03;-2.992016245470976998e-03;2.389217764592350690e+00;-5.583313438030645948e-04;-3.657065963441431811e-03;-2.992016245470976998e-03;2.359829262278345663e+00;1.000000000000000000e+00;9.999988254080117711e-01
1.907000000000000000e+03;8.855076135357520251e-03;6.199392537219940158e-03;-1.319709572093374916e-03;2.396268782152063626e+00;1.567828474886567847e-04;-1.258632358513735172e-03;-1.319709572093485939e-03;2.370345268437036523e+00;2.000000000000000000e+00;1.001725291877806567e+00
1.908000000000000000e+03;3.153399933992932780e-03;4.501357971519376333e-03;-4.472680215132668335e-03;2.388770360096795553e+00;-1.879962765013204473e-03;-1.161533692850359734e-03;-4.472680215132557313e-03;2.370139715692198834e+00;3.000000000000000000e+00;9.999988254080117711e-01
1.909000000000000000e+03;-1.123145789187750265e-02;-9.936690108701913549e-03;-1.213557007731458359e-03;2.406028516005387807e+00;-3.866251062060330201e-03;-3.176171110580432166e-03;-1.213557007731583259e-03;2.381042689238290766e+00;2.000000000000000000e+00;9.982758827141815505e-01
1.910000000000000000e+03;-1.217005520772253269e-02;-8.074776156754469303e-03;-5.236284691268633384e-03;2.419037112730993755e+00;-5.891011767695755741e-03;-3.708326960805231887e-03;-5.236284691268508484e-03;2.382148900607352182e+00;1.000000000000000000e+00;9.982758827141815505e-01
1.911000000000000000e+03;1.237205925983837773e-02;6.061008416407824562e-03;-1.667442124709123119e-03;2.417990738774624226e+00;2.285059261104498141e-03;-1.078578386057370275e-03;-1.667442124709123119e-03;2.387133217785236017e+00;2.000000000000000000e+00;1.001725291877806567e+00
1.912000000000000000e+03;5.725254538815255367e-03;7.920481225377550005e-03;7.614117209251147766e-03;2.419534884237904304e+00;5.371128327769300603e-04;1.707115627899651045e-03;7.614117209250911844e-03;2.401741307560918859e+00;3.000000000000000000e+00;1.001725291877806567e+00
1.913000000000000000e+03;7.043031765144487644e-03;4.684745588326440224e-03;1.856519552777782800e-03;2.423992240833853451e+00;2.284907282913646587e-03;1.027997718417932027e-03;1.856519552778254645e-03;2.420202494478177702e+00;4.000000000000000000e+00;9.999988254080117711e-01
1.914000000000000000e+03;-1.354042431038268712e-02;-6.069268122019556844e-03;-6.077226252625578251e-03;2.425428919752599111e+00;-2.047459715342390962e-03;1.934486056678084986e-03;-6.077226252625814173e-03;2.420469964208662894e+00;3.000000000000000000e+00;9.982758827141815505e-01
1.915000000000000000e+03;1.993901534102927864e-03;-7.449980503940148435e-03;-8.597122257342770801e-04;2.428836462846198252e+00;3.958747644858838510e-03;-1.074613351049441556e-03;-8.597122257342770801e-04;2.414676430360666703e+00;2.000000000000000000e+00;9.982758827141815505e-01
1.916000000000000000e+03;8.321365398351529552e-03;9.327476392946870698e-03;5.339029311952014911e-03;2.421894482863261810e+00;1.825900910321760773e-03;2.362133766402631230e-03;5.339029311952014911e-03;2.415898266396808047e+00;3.000000000000000000e+00;1.001725291877806567e+00
1.917000000000000000e+03;-1.013489116188758671e-02;-6.806797352218271757e-03;5.391965002284060393e-04;2.433738628007434901e+00;-2.000577043799606214e-03;-2.267834380734051747e-04;5.391965002285309394e-04;2.418847967396212884e+00;2.000000000000000000e+00;9.982758827141815505e-01
1.918000000000000000e+03;7.776103669649897521e-03;8.039274083443674612e-03;3.076412963632327302e-03;2.419414977707403658e+00;8.498745849772545990e-04;9.901380582746366343e-04;3.076412963632438324e-03;2.413355441618809660e+00;3.000000000000000000e+00;1.001725291877806567e+00
1.919000000000000000e+03;1.587073462257833009e-02;1.073832754406289086e-02;2.244358469478069384e-03;2.419495636471500344e+00;8.374117141811084075e-03;5.638668149536688046e-03;2.244358469478069384e-03;2.427977944038606672e+00;4.000000000000000000e+00;1.001725291877806567e+00
1.920000000000000000e+03;3.626344070764706690e-03;6.563169833153598837e-03;3.237297747937031844e-03;2.396712842574839186e+00;1.944669017004914402e-03;3.509926205165422863e-03;3.237297747936560000e-03;2.423070596253329434e+00;5.000000000000000000e+00;1.001725291877806567e+00
1.921000000000000000e+03;7.118342215867016695e-03;7.308818925117220588e-03;6.829985140653534181e-03;2.369301942041534215e+00;6.713810082602425511e-03;6.815329567397644672e-03;6.829985140653874187e-03;2.413561542042323094e+00;6.000000000000000000e+00;1.001725291877806567e+00
1.922000000000000000e+03;5.459448359568779691e-04;4.846599454006357728e-03;2.733510352483918548e-03;2.349022601422155354e+00;4.627085307536214775e-03;6.919230330542942148e-03;2.733510352484043449e-03;2.406833547364036097e+00;6.000000000000000000e+00;1.001725291877806567e+00
1.923000000000000000e+03;6.484549027204477428e-03;-2.324719764914652716e-03;2.652793230235463151e-03;2.330076231094162065e+00;9.111773118589036255e-03;4.416645652774936828e-03;2.652793230235220290e-03;2.384067676334503894e+00;5.000000000000000000e+00;9.982758827141815505e-01
1.924000000000000000e+03;7.240594063967832270e-03;7.074725806860282171e-03;1.044385521967199082e-02;2.308076073091214653e+00;5.346801730334567113e-03;5.258397956079310931e-03;1.044385521967210878e-02;2.370218235616972535e+00;6.000000000000000000e+00;1.001725291877806567e+00
1.925000000000000000e+03;-1.601502307523551853e-03;3.606611452789573215e-03;7.160074951190795178e-03;2.295493616694924466e+00;1.622008308715458449e-03;4.397807133585713776e-03;7.160074951190781301e-03;2.364097137060286791e+00;6.000000000000000000e+00;1.001725291877806567e+00
1.926000000000000000e+03;9.871256565744843461e-03;5.669912860013618522e-03;-1.392510205726546491e-04;2.273359145121109925e+00;8.947181938917209837e-03;6.707967233180134499e-03;-1.392510205727656714e-04;2.345963281332505979e+00;6.000000000000000000e+00;1.001725291877806567e+00
1.927000000000000000e+03;-1.012957192531270013e-02;-2.411343678368911211e-03;3.066370440504256889e-03;2.256463344274343807e+00;-1.396044311746243768e-03;2.717584899121626429e-03;3.066370440504256889e-03;2.320076183359293331e+00;5.000000000000000000e+00;9.982758827141815505e-01
1.928000000000000000e+03;-1.083119775567053297e-03;-4.695075346192990016e-03;-4.226058365291884833e-03;2.261206425149206112e+00;2.066459437770004366e-03;1.413743705374762363e-04;-4.226058365291766872e-03;2.313540054358220743e+00;4.000000000000000000e+00;9.999988254080117711e-01
1.929000000000000000e+03;1.068213413914347390e-02;8.889374514514710585e-03;1.085573862587387722e-02;2.239264030268743877e+00;4.390111876595949834e-03;3.434614303320942044e-03;1.085573862587386681e-02;2.292699376141327683e+00;5.000000000000000000e+00;1.001725291877806567e+00
