time_period; DeltaLogC_me; DeltaLogC; DeltaLogY; A; DeltaLogC_me_sticky; DeltaLogC_sticky; DeltaLogY_sticky; A_sticky; MrkvState; PermShkAgg; pLvlErr
1.395000000000000000e+03;1.907565348630846369e-03;-5.054680866880406631e-03;7.465706800550577990e-03;2.423185511982528073e+00;5.236292155132535320e-03;1.505227675945221277e-03;7.465706800550801769e-03;2.471980051400958889e+00;2.000000000000000000e+00;9.999953016405735973e-01;9.967536524222246896e-01
1.396000000000000000e+03;-9.301593860093104738e-03;-9.870343713279577935e-03;-1.086504999991484872e-02;2.426829728626936244e+00;-2.815638178428912786e-03;-3.120430957810851891e-03;-1.086504999991507424e-02;2.450554703152531655e+00;1.000000000000000000e+00;9.965529435280287007e-01;1.002643925991495877e+00
1.397000000000000000e+03;6.187684429533824026e-03;7.596228307111811684e-03;2.499990103214938877e-03;2.418130319529691263e+00;-1.601942525879071488e-03;-8.471045229800147625e-04;2.499990103214940612e-03;2.445955436077496437e+00;2.000000000000000000e+00;1.003451754831397702e+00;9.999236224943380824e-01
1.398000000000000000e+03;1.033322968610272952e-02;9.493726059271810624e-03;4.974861435516092500e-03;2.398832967889635182e+00;3.029095413338837861e-03;2.579205813738147390e-03;4.974861435515875660e-03;2.439694513100050699e+00;3.000000000000000000e+00;1.003451754831397702e+00;9.963136109799221041e-01
1.399000000000000000e+03;-8.304650512638435400e-03;-1.004040541643757417e-02;2.700067163484837218e-04;2.400889278144345607e+00;-9.780249642591734571e-04;-1.908215202534820076e-03;2.700067163484871913e-04;2.427849859364036078e+00;2.000000000000000000e+00;9.965529435280287007e-01;1.000441611571611933e+00
1.400000000000000000e+03;-1.062528840214613940e-02;-8.220840081928755538e-03;-7.391781411608365493e-04;2.428780128607364919e+00;-3.249181081435438545e-03;-1.960638355150097489e-03;-7.391781411610585939e-04;2.434997904068793684e+00;1.000000000000000000e+00;9.965529435280287007e-01;1.004786038777021995e+00
1.401000000000000000e+03;-1.433293511033766066e-03;-4.174907020556235804e-03;-9.103007857723954127e-03;2.450979014584259819e+00;-1.383040794904276394e-03;-2.852270187890949826e-03;-9.103007857723742491e-03;2.441540406977707800e+00;0.000000000000000000e+00;9.999953016405735973e-01;1.006329119665153593e+00
1.402000000000000000e+03;1.059562508355510468e-04;2.612028839178708040e-03;-4.972790746415907751e-03;2.452597370952215527e+00;-4.142776496497427297e-03;-2.799773372620467660e-03;-4.972790746415689175e-03;2.438887970184999254e+00;1.000000000000000000e+00;9.999953016405735973e-01;1.005437310483134894e+00
1.403000000000000000e+03;7.483601182130358853e-03;6.418692553852883842e-03;1.212715828053134888e-02;2.440061575917228609e+00;-1.577569919104432339e-03;-2.148253953187302667e-03;1.212715828053157439e-02;2.440492338999910693e+00;2.000000000000000000e+00;1.003451754831397702e+00;1.000603143071910672e+00
1.404000000000000000e+03;-1.323945305500887765e-02;-9.007479087723695155e-03;-9.042975624213179381e-03;2.446915743872627669e+00;-4.404544984137753749e-03;-2.136632121331354106e-03;-9.042975624213623470e-03;2.434920968170317224e+00;1.000000000000000000e+00;9.965529435280287007e-01;1.003790718293642303e+00
1.405000000000000000e+03;-9.254343340660126788e-03;-9.078901185732006496e-03;-7.838219116474667153e-03;2.469770133827611680e+00;-5.227002520814642839e-03;-5.132983152331807575e-03;-7.838219116474337556e-03;2.440037779085260095e+00;0.000000000000000000e+00;9.965529435280287007e-01;1.007461457894337498e+00
1.406000000000000000e+03;5.544994400579979915e-03;7.278686502122169721e-03;9.163697135417330289e-03;2.472876031250086815e+00;-6.996590105890557187e-04;2.294257729252707767e-04;9.163697135417222736e-03;2.452114617979167743e+00;1.000000000000000000e+00;1.003451754831397702e+00;1.003031715016817538e+00
1.407000000000000000e+03;-2.562993214932418606e-03;-8.494919053232130590e-03;-7.798837734325404607e-03;2.507002597513889430e+00;-8.751302778092565071e-04;-4.054046550426064488e-03;-7.798837734325296187e-03;2.471651882893914465e+00;0.000000000000000000e+00;9.965529435280287007e-01;1.006349563894262555e+00
1.408000000000000000e+03;-1.161634680671681102e-02;-7.139157362091544390e-03;-1.573902435942301989e-02;2.528279104489426832e+00;-9.053318627412466901e-03;-6.653994905390515913e-03;-1.573902435942324887e-02;2.480179578964455622e+00;0.000000000000000000e+00;9.965529435280287007e-01;1.008523520409233543e+00
1.409000000000000000e+03;4.088187803347506644e-03;3.225410272741872225e-03;4.621231213931889514e-04;2.523841114531810259e+00;-3.648051060542549517e-03;-4.110413134252581535e-03;4.621231213931854820e-04;2.489518100728360661e+00;1.000000000000000000e+00;1.003451754831397702e+00;1.003069354126749468e+00
1.410000000000000000e+03;6.876506514985492730e-03;6.703791903863696305e-03;4.663899814161556745e-03;2.515158715197213013e+00;1.315266999696251826e-03;1.222709320659057242e-03;4.663899814161560214e-03;2.493639032033765357e+00;2.000000000000000000e+00;9.999953016405735973e-01;1.000441950948447234e+00
1.411000000000000000e+03;-7.603082348424935327e-03;-7.838280167006266008e-03;-2.721596808500498926e-03;2.538125300983585575e+00;-3.944795812409508662e-04;-5.205219818294366807e-04;-2.721596808500498926e-03;2.508848466243486452e+00;1.000000000000000000e+00;9.965529435280287007e-01;1.002982220514230249e+00
1.412000000000000000e+03;-1.760459113878495852e-03;5.815945782653007823e-03;-2.801489736521414059e-03;2.526942511528678548e+00;-3.829879790435506554e-03;2.303120376574013806e-04;-2.801489736521643042e-03;2.507195987930434189e+00;2.000000000000000000e+00;9.999953016405735973e-01;1.000928686106706600e+00
1.413000000000000000e+03;1.447219572481269617e-02;1.029870989042869917e-02;9.043949884600955766e-03;2.500375121856032390e+00;6.115212801835922390e-03;3.878643702000066779e-03;9.043949884601186484e-03;2.505019323824254851e+00;3.000000000000000000e+00;1.003451754831397702e+00;9.957022481741443221e-01
1.414000000000000000e+03;1.112359132307555454e-02;5.536907673321371515e-03;1.609723987755790758e-04;2.479523345746344809e+00;7.013500765980205248e-03;4.019599620166770804e-03;1.609723987755799432e-04;2.502694854095758537e+00;4.000000000000000000e+00;9.999953016405735973e-01;9.935767885167713365e-01
1.415000000000000000e+03;-2.074784050640585131e-03;5.560625611916211741e-03;8.578028751091268736e-03;2.446980013556343092e+00;1.828720618188027502e-03;5.920533072700212562e-03;8.578028751091162918e-03;2.491011093218757022e+00;4.000000000000000000e+00;1.003451754831397702e+00;9.902551221962190287e-01
1.416000000000000000e+03;1.622982873532847342e-02;5.870652080674478024e-03;1.193815046802975538e-02;2.427486027961672121e+00;1.224374294821121284e-02;6.692265041024360317e-03;1.193815046802976232e-02;2.488536993521111018e+00;4.000000000000000000e+00;1.003451754831397702e+00;9.884865642609617087e-01
1.417000000000000000e+03;1.951578629150747812e-03;4.588017122414467241e-03;2.527820358244777660e-03;2.396239680936071981e+00;4.727605546841283368e-03;6.140471697978405752e-03;2.527820358244997970e-03;2.468990735754318600e+00;4.000000000000000000e+00;1.003451754831397702e+00;9.876887884302520959e-01
1.418000000000000000e+03;-7.588712218359605632e-04;2.679264731626225526e-03;3.854777451669609903e-03;2.380829961230120251e+00;3.962630193586960670e-03;5.805125637370636693e-03;3.854777451669394797e-03;2.455512729305711517e+00;4.000000000000000000e+00;9.999953016405735973e-01;9.898435177460571666e-01
1.419000000000000000e+03;7.519513877126043910e-03;6.084608226185062030e-03;9.740057483263397931e-03;2.368737138497718497e+00;7.632975690427624971e-03;6.864010425556149597e-03;9.740057483263619975e-03;2.451236628781982674e+00;4.000000000000000000e+00;1.003451754831397702e+00;9.891846639581425293e-01
1.420000000000000000e+03;6.283199173830716910e-03;6.278392792136475165e-03;3.558371920922811377e-03;2.328337619100389944e+00;7.048613575631176853e-03;7.046037837937085824e-03;3.558371920922811377e-03;2.417053351183941157e+00;4.000000000000000000e+00;1.003451754831397702e+00;9.888142968693982571e-01
1.421000000000000000e+03;-1.414081830363123071e-03;-4.259156129727284523e-03;2.059314713926327367e-04;2.320306436812924478e+00;3.174093334384883724e-03;1.649419352680994710e-03;2.059314713924176310e-04;2.399963981242251077e+00;3.000000000000000000e+00;9.999953016405735973e-01;9.927132324667249375e-01
1.422000000000000000e+03;-8.392684208921141753e-03;-7.071134047633875763e-03;1.454527215244069693e-04;2.341439292041500142e+00;5.511643402163340921e-04;1.259382451385376855e-03;1.454527215244069693e-04;2.396886951969920965e+00;2.000000000000000000e+00;9.965529435280287007e-01;9.993722913753837478e-01
1.423000000000000000e+03;1.353158833786542725e-02;1.068332904994494237e-02;5.416528235510233158e-03;2.332192861682156781e+00;4.728932918023148746e-03;3.202552102446784565e-03;5.416528235510448264e-03;2.391632428795079424e+00;3.000000000000000000e+00;1.003451754831397702e+00;9.971237805313490909e-01
1.424000000000000000e+03;-7.465857723593288808e-03;-8.990001813303560851e-03;-4.414715814595869536e-03;2.350522505934410589e+00;-8.539486342525048901e-04;-1.670736736576694526e-03;-4.414715814596084642e-03;2.390019442406646988e+00;2.000000000000000000e+00;9.965529435280287007e-01;1.002078224874537016e+00
1.425000000000000000e+03;-1.247558826575936863e-02;-1.099734200304573056e-02;-2.628221648609152528e-03;2.372263596735106894e+00;-6.143044402759798017e-03;-5.350852924381116482e-03;-2.628221648608937422e-03;2.386603408988618558e+00;1.000000000000000000e+00;9.965529435280287007e-01;1.006765422333598892e+00
1.426000000000000000e+03;-9.680737880321609035e-03;-4.927691734182053362e-03;-1.080597075133671661e-02;2.392274604537842908e+00;-6.890789475347075532e-03;-4.343634276455968224e-03;-1.080597075133693866e-02;2.387298685827923261e+00;0.000000000000000000e+00;9.999953016405735973e-01;1.008396578045253511e+00
1.427000000000000000e+03;9.333063729791632457e-04;-1.593696068911402974e-03;2.244672687766166574e-03;2.398419915861868201e+00;-2.870890096465877894e-03;-4.225109519035548378e-03;2.244672687766381680e-03;2.379561351337854180e+00;0.000000000000000000e+00;9.999953016405735973e-01;1.008826710717599884e+00
1.428000000000000000e+03;-5.771187036975336526e-03;-4.120456888663658057e-03;-4.666011809095423762e-03;2.428124244513866881e+00;-5.436955273507668163e-03;-4.552329761791679141e-03;-4.666011809095423762e-03;2.390737843482523495e+00;0.000000000000000000e+00;9.965529435280287007e-01;1.011218835116189707e+00
1.429000000000000000e+03;-1.127041865779353225e-03;-3.102175826131529923e-03;-8.302102200197641890e-03;2.441075007100689476e+00;-5.003278720778658872e-03;-6.061752083109384071e-03;-8.302102200197865670e-03;2.397439387616825623e+00;0.000000000000000000e+00;9.999953016405735973e-01;1.009865531843872510e+00
1.430000000000000000e+03;-1.716495467593633084e-02;-6.366820511398627036e-03;-1.508757802986745999e-05;2.466933733532947759e+00;-1.273997510986304288e-02;-6.953260079152631667e-03;-1.508757802986572527e-05;2.410801295291626012e+00;0.000000000000000000e+00;9.965529435280287007e-01;1.011097742893119600e+00
1.431000000000000000e+03;-2.242836231928727747e-03;-5.391061168403182835e-03;-1.063808589679743170e-02;2.492151792066743532e+00;-4.455359866014356462e-03;-6.142492131862992144e-03;-1.063808589679755140e-02;2.425398553129138435e+00;0.000000000000000000e+00;9.965529435280287007e-01;1.011720869308382786e+00
1.432000000000000000e+03;1.938985100909370804e-02;5.302538142327235804e-03;-3.250870205916885428e-03;2.482930155286038776e+00;4.703606751105253447e-03;-2.845777602365387460e-03;-3.250870205916888463e-03;2.431959419658200172e+00;1.000000000000000000e+00;1.003451754831397702e+00;1.005310933022555586e+00
1.433000000000000000e+03;-1.426530913104993512e-02;-7.382092814801163860e-03;-3.158345059766919614e-03;2.501578718145080593e+00;-6.937284562196943671e-03;-3.248572168931991577e-03;-3.158345059766810327e-03;2.440559115470905649e+00;0.000000000000000000e+00;9.965529435280287007e-01;1.007342535661686744e+00
1.434000000000000000e+03;1.657771591597616972e-03;-2.045162001557715437e-03;-1.643099713692676433e-04;2.529932107523527929e+00;-1.466018693732112910e-03;-3.450419068345526863e-03;-1.643099713691557537e-04;2.468047239324183018e+00;0.000000000000000000e+00;9.999953016405735973e-01;1.006129967186996099e+00
1.435000000000000000e+03;-7.615257331815328962e-03;-6.109194684120935331e-03;-1.049661732600571523e-02;2.545411048571796897e+00;-6.334567985128772977e-03;-5.527469719094419559e-03;-1.049661732600572217e-02;2.475546775488207896e+00;0.000000000000000000e+00;9.965529435280287007e-01;1.007635121722197491e+00
1.436000000000000000e+03;-9.718816304328838085e-04;5.011834515257510003e-03;2.729440745766822940e-03;2.542440045064300769e+00;-5.097304073152234688e-03;-1.890633399112356949e-03;2.729440745766824675e-03;2.490140562468431185e+00;1.000000000000000000e+00;1.003451754831397702e+00;1.002033178513676237e+00
1.437000000000000000e+03;7.299930358399722707e-03;7.160544790254994713e-03;7.216350489719245906e-03;2.529726658760195868e+00;1.979057564630015698e-05;-5.490608490234596961e-05;7.216350489719362132e-03;2.501731027195148283e+00;2.000000000000000000e+00;1.003451754831397702e+00;9.968022996982425221e-01
1.438000000000000000e+03;-2.315699713198979964e-03;-5.262111763753213323e-03;-9.275574753205657538e-03;2.529498207452102410e+00;2.700081447607024371e-03;1.121100612602884961e-03;-9.275574753206001014e-03;2.504759312663910276e+00;1.000000000000000000e+00;9.999953016405735973e-01;9.972969114798950763e-01
1.439000000000000000e+03;6.244650237277601240e-03;6.952445414943102253e-03;1.169808333584904450e-02;2.522513360199532428e+00;5.564135201092633431e-04;9.357206236190913906e-04;1.169808333584927695e-02;2.517058947430716120e+00;2.000000000000000000e+00;1.003451754831397702e+00;9.938911149836067160e-01
1.440000000000000000e+03;2.356200062624810854e-03;6.410309388208863812e-03;-8.000514922815353883e-03;2.503221820017704768e+00;1.482078453068840646e-03;3.654673737867736305e-03;-8.000514922815582866e-03;2.513776088828245214e+00;3.000000000000000000e+00;9.999953016405735973e-01;9.930947362963590264e-01
1.441000000000000000e+03;-1.250982624713066829e-02;-1.037538565084244330e-02;-3.757078511429692499e-03;2.492283305785429004e+00;-2.096416391890246200e-03;-9.525706781313876548e-04;-3.757078511429581477e-03;2.497557128799066106e+00;2.000000000000000000e+00;9.965529435280287007e-01;9.968466297720874891e-01
1.442000000000000000e+03;1.326341935724064183e-02;5.343670700035899057e-03;4.516397956617627246e-03;2.468453790160401784e+00;5.497420418377394619e-03;1.253230830086861369e-03;4.516397956617628981e-03;2.484529242963376294e+00;3.000000000000000000e+00;9.999953016405735973e-01;9.958608608841710286e-01
1.443000000000000000e+03;7.864073470402778432e-03;6.579402739218163931e-03;9.183068230608349217e-03;2.454829877844706854e+00;5.702856833234605516e-03;5.014402391348343757e-03;9.183068230608243399e-03;2.485376677483900565e+00;4.000000000000000000e+00;9.999953016405735973e-01;9.942956096775938946e-01
1.444000000000000000e+03;-3.447401894814461354e-03;5.192073649815158454e-03;4.236463587827930637e-03;2.433406660780604192e+00;5.447030633926250309e-04;5.174593952852933609e-03;4.236463587828045128e-03;2.481831332187337757e+00;4.000000000000000000e+00;1.003451754831397702e+00;9.912083287318881331e-01
1.445000000000000000e+03;2.124551197191286434e-03;-3.158728867881543945e-03;1.644003585617009747e-03;2.431253552089827963e+00;7.478271364553201739e-03;4.646964057369126766e-03;1.644003585617010831e-03;2.470238014240085711e+00;3.000000000000000000e+00;9.965529435280287007e-01;9.958408070875081064e-01
1.446000000000000000e+03;1.680478328857070575e-02;9.040658959536644612e-03;3.964900268417668669e-03;2.403989002160221489e+00;9.000650981088494096e-03;4.839860397222908728e-03;3.964900268417672138e-03;2.456941614467438750e+00;4.000000000000000000e+00;1.003451754831397702e+00;9.929432743878673362e-01
1.447000000000000000e+03;-1.305754682403086758e-02;-3.158710505055187245e-03;1.158338281956536320e-03;2.396105464378412986e+00;-3.128213417220089554e-03;2.176568320135831291e-03;1.158338281956537187e-03;2.444897655125361169e+00;3.000000000000000000e+00;9.999953016405735973e-01;9.951478304228287275e-01
1.448000000000000000e+03;-5.219380481302215991e-03;-7.741527678694869186e-03;2.703798240340088421e-04;2.398941582338004253e+00;-4.017057682693392362e-04;-1.753323267591366807e-03;2.703798240340088421e-04;2.436093585788028815e+00;2.000000000000000000e+00;9.999953016405735973e-01;9.980253466438921972e-01
1.449000000000000000e+03;-5.037977789935976780e-03;-5.256463984188795846e-03;1.095083020265247113e-03;2.422376011525621653e+00;-3.536094787774390902e-04;-4.706961277318177927e-04;1.095083020265469158e-03;2.441988074157181110e+00;1.000000000000000000e+00;9.999953016405735973e-01;1.001210481240208505e+00
1.450000000000000000e+03;1.170751933369353764e-02;7.132546137551605547e-03;-4.390232188828530058e-05;2.411152157974871812e+00;1.381938337924215610e-03;-1.069787650641064458e-03;-4.390232188872765506e-05;2.435015810810068793e+00;2.000000000000000000e+00;1.003451754831397702e+00;9.988063535900495449e-01
1.451000000000000000e+03;-1.832196457867512479e-02;-1.133557976124657807e-02;-2.844816148937260973e-03;2.436973150202936367e+00;-8.175508790100892431e-03;-4.431508445475462743e-03;-2.844816148937262708e-03;2.440930753471535652e+00;1.000000000000000000e+00;9.965529435280287007e-01;1.003503363769984169e+00
1.452000000000000000e+03;6.433231297450450747e-03;8.065084192680045672e-03;-1.433083279622856913e-03;2.437031429986609155e+00;-1.156766014401088005e-03;-2.822568137518244313e-04;-1.433083279622637471e-03;2.449659885676853222e+00;2.000000000000000000e+00;1.003451754831397702e+00;9.999746195405543325e-01
1.453000000000000000e+03;1.933971950992932620e-02;9.761099495221844946e-03;2.144073089533636393e-03;2.420826028796465579e+00;8.195303436515269380e-03;3.062125466324304435e-03;2.144073089533858438e-03;2.449900966626867849e+00;3.000000000000000000e+00;1.003451754831397702e+00;9.959974680876301223e-01
1.454000000000000000e+03;-9.540725753763829031e-03;-5.395112819647211733e-03;4.712101196059680433e-04;2.416545024002487274e+00;-1.157843154699023103e-03;1.063788870965587385e-03;4.712101196057486008e-04;2.442544860478167212e+00;2.000000000000000000e+00;9.999953016405735973e-01;9.973208334817307286e-01
1.455000000000000000e+03;-1.243073300733146119e-02;-6.426461511755680867e-03;-3.837195812537571790e-04;2.423310465897362764e+00;-4.268751908492220137e-03;-1.051065632096344349e-03;-3.837195812539783563e-04;2.438232357505872194e+00;1.000000000000000000e+00;9.999953016405735973e-01;9.995655785684284256e-01
1.456000000000000000e+03;-6.804069659539245529e-03;-9.028263071636642711e-03;-3.187195861466317424e-03;2.443895395234263024e+00;-3.159622544701284896e-03;-4.351566750327114097e-03;-3.187195861466099282e-03;2.435720735112651969e+00;0.000000000000000000e+00;9.965529435280287007e-01;1.004874547987343547e+00
1.457000000000000000e+03;1.183838368295622723e-03;2.233766352359459195e-03;1.699927527694963629e-04;2.461110116356880706e+00;-3.381445318826559188e-03;-2.818789404946668575e-03;1.699927527697179738e-04;2.449563253232789339e+00;1.000000000000000000e+00;9.999953016405735973e-01;1.004226914974462703e+00
1.458000000000000000e+03;1.104741401935765976e-02;5.018330484964278471e-03;-9.337653968948069795e-04;2.464396252083774552e+00;2.045773620474894416e-03;-1.185209415877894190e-03;-9.337653968950290241e-04;2.459118623315772467e+00;2.000000000000000000e+00;9.999953016405735973e-01;1.002170438968408295e+00
1.459000000000000000e+03;1.531954109540059616e-03;8.770360523784721807e-03;-2.886988053700769580e-03;2.444721869665855696e+00;-1.950377229352727448e-03;1.928681370721031796e-03;-2.886988053700660292e-03;2.460410046236074955e+00;3.000000000000000000e+00;1.003451754831397702e+00;9.969875529291408744e-01
1.460000000000000000e+03;1.474006295921873044e-02;7.358578328594420070e-03;7.072885721446504209e-03;2.422775942936357563e+00;7.712667875060745526e-03;3.756933725982382344e-03;7.072885721446398391e-03;2.462275173107686843e+00;4.000000000000000000e+00;1.003451754831397702e+00;9.922478521871067603e-01
1.461000000000000000e+03;6.854519352827145862e-03;5.765592300219134214e-03;9.815099862303045680e-03;2.392740341816663729e+00;6.957885523364001901e-03;6.374330026955345174e-03;9.815099862303267725e-03;2.450513668138201151e+00;4.000000000000000000e+00;1.003451754831397702e+00;9.894964731600597307e-01
1.462000000000000000e+03;5.416284933390524969e-04;3.051056692871798037e-03;2.836379356887245434e-03;2.383708087432435896e+00;4.329745094516834758e-03;5.674546488855361503e-03;2.836379356887245434e-03;2.448435385878025894e+00;4.000000000000000000e+00;9.999953016405735973e-01;9.904106876251067559e-01
1.463000000000000000e+03;-2.886537347388251629e-04;4.593904941749799020e-03;4.082619804959775056e-03;2.365630632690161939e+00;2.626138256914656299e-03;5.242699160033593986e-03;4.082619804959563420e-03;2.441852481614188441e+00;4.000000000000000000e+00;1.003451754831397702e+00;9.891136876270182343e-01
1.464000000000000000e+03;9.138239142394782855e-03;6.648590601398080002e-03;3.104833356287976104e-03;2.355307994892473111e+00;8.709805148309532341e-03;7.375603663696966850e-03;3.104833356287757529e-03;2.440951994220770249e+00;4.000000000000000000e+00;1.003451754831397702e+00;9.884084986822184726e-01
1.465000000000000000e+03;3.415069316739377525e-04;-6.059172989017022615e-03;4.386744409249611343e-03;2.359681447497139484e+00;5.373167009524143500e-03;1.943045644161908725e-03;4.386744409249833387e-03;2.429954486692293081e+00;3.000000000000000000e+00;9.965529435280287007e-01;9.946137048441014983e-01
1.466000000000000000e+03;-1.121220245639089480e-02;-3.351139770637751036e-03;-4.547239477160305854e-03;2.363419908240769196e+00;-1.396406630396418436e-03;2.816333173337251528e-03;-4.547239477160094218e-03;2.418495500611362203e+00;2.000000000000000000e+00;9.999953016405735973e-01;9.980630950541042878e-01
1.467000000000000000e+03;-3.585715023169712412e-03;-6.616359123384422947e-03;8.352974206097877469e-03;2.378249096617611080e+00;-3.597045183811597990e-04;-1.983825269264341551e-03;8.352974206097880938e-03;2.413627503083545900e+00;1.000000000000000000e+00;9.999953016405735973e-01;1.001516519899767088e+00
1.468000000000000000e+03;1.608644897677632968e-02;1.163637837912898793e-02;5.648609690374638281e-03;2.379488456235415494e+00;5.931871755386217138e-03;3.547081010731603645e-03;5.648609690374430115e-03;2.416425914580110579e+00;2.000000000000000000e+00;1.003451754831397702e+00;9.992696727482569541e-01
1.469000000000000000e+03;5.591653747241159822e-03;1.275410216464438473e-02;3.278083934129184807e-03;2.370469170818645388e+00;2.126949432174035648e-03;5.965302177391079708e-03;3.278083934129184807e-03;2.418510498953435839e+00;3.000000000000000000e+00;1.003451754831397702e+00;9.960575488019025592e-01
1.470000000000000000e+03;-2.670085713658121307e-03;-7.497731288645045900e-03;-4.215959168037713978e-03;2.382528323294182293e+00;3.161780510431394520e-03;5.746475126339467554e-04;-4.215959168037498872e-03;2.415349921219386964e+00;2.000000000000000000e+00;9.965529435280287007e-01;1.000443502403052687e+00
1.471000000000000000e+03;1.565852152650100415e-02;1.057730215373876848e-02;7.744867766245576435e-03;2.367550464886123418e+00;5.933602593417644511e-03;3.210579516406353306e-03;7.744867766245576435e-03;2.411605917794205300e+00;3.000000000000000000e+00;1.003451754831397702e+00;9.969624345402094967e-01
1.472000000000000000e+03;4.034103087482546202e-03;8.616725670544334026e-03;5.031139890033488327e-03;2.345492761276355864e+00;1.768048599701532719e-03;4.223873891126952995e-03;5.031139890033488327e-03;2.406121651087463675e+00;4.000000000000000000e+00;1.003451754831397702e+00;9.932216869269959725e-01
1.473000000000000000e+03;-3.453082145211949783e-04;2.895014431103695718e-03;7.107532819673544056e-03;2.334364181264040106e+00;2.981714681551353441e-03;4.718202066507984349e-03;7.107532819673544056e-03;2.400031151899106430e+00;4.000000000000000000e+00;9.999953016405735973e-01;9.934408593653932806e-01
1.474000000000000000e+03;-4.263470068995051099e-03;-4.554860545614894396e-03;-2.387491731479486623e-03;2.348928004815562076e+00;2.348982808164465363e-03;2.192826788506962998e-03;-2.387491731479486623e-03;2.402878839588446169e+00;3.000000000000000000e+00;9.965529435280287007e-01;9.978916160510125088e-01
1.475000000000000000e+03;2.321038119589946547e-03;5.750536227708755166e-03;-3.106711348258989203e-03;2.354156144744022683e+00;1.028815056286477847e-03;2.866681482804778192e-03;-3.106711348258989203e-03;2.411564899714278898e+00;4.000000000000000000e+00;9.999953016405735973e-01;9.971877972189729933e-01
1.476000000000000000e+03;1.194741068448779142e-02;6.912805662357260350e-03;1.016005713626650514e-02;2.330202831797922425e+00;8.344944556971933824e-03;5.646902088585897816e-03;1.016005713626651208e-02;2.396906389424195538e+00;4.000000000000000000e+00;1.003451754831397702e+00;9.944514358084892702e-01
1.477000000000000000e+03;-6.348654825583735506e-03;-3.850301227817168326e-03;4.791528715797355176e-05;2.331599744303677113e+00;-6.760855738192211861e-04;6.627809466306228137e-04;4.791528715776538494e-05;2.391829673730015760e+00;3.000000000000000000e+00;9.999953016405735973e-01;9.966101340965848321e-01
1.478000000000000000e+03;2.611614741419673869e-03;8.176221718840151476e-03;5.209266744407900496e-03;2.321330658890497833e+00;2.591206483054303567e-03;5.573276750525713030e-03;5.209266744407900496e-03;2.382148572706885847e+00;4.000000000000000000e+00;9.999953016405735973e-01;9.966123127446875340e-01
1.479000000000000000e+03;1.283025000082244071e-02;5.786699107728138225e-03;8.851138557964141618e-03;2.298751591477298462e+00;8.287688639830259607e-03;4.513053022086252475e-03;8.851138557964155495e-03;2.367484469837149774e+00;4.000000000000000000e+00;1.003451754831397702e+00;9.942232980489534855e-01
1.480000000000000000e+03;-2.753151622821276012e-03;1.960168356354707875e-03;-1.626593990238817122e-03;2.282901715170559065e+00;8.170988553596741921e-04;3.342964820020333239e-03;-1.626593990238622833e-03;2.349917062439362603e+00;4.000000000000000000e+00;9.999953016405735973e-01;9.952530737317439868e-01
1.481000000000000000e+03;7.971262747832996709e-03;3.041510882983378128e-03;9.518452578965372335e-03;2.279701351600651016e+00;6.757896493497103640e-03;4.116044782885464048e-03;9.518452578965178046e-03;2.344228600178786426e+00;4.000000000000000000e+00;9.999953016405735973e-01;9.961699334164823005e-01
1.482000000000000000e+03;9.259204581395924505e-04;-5.331367901112799013e-03;-5.409704522389313652e-03;2.279439591699810919e+00;3.906756798206637016e-03;5.534789033190268270e-04;-5.409704522388911196e-03;2.326892406611267727e+00;3.000000000000000000e+00;9.965529435280287007e-01;1.000871357912181070e+00
1.483000000000000000e+03;-1.321646707501913931e-03;9.393234689927532077e-03;7.972468396438059379e-03;2.265855304100580891e+00;-1.930102352234244756e-03;3.811997559657220869e-03;7.972468396437656923e-03;2.320251128585059774e+00;4.000000000000000000e+00;1.003451754831397702e+00;9.975469329472138602e-01
1.484000000000000000e+03;2.129352823132313333e-03;-1.803488734736097276e-03;4.061460566167310327e-03;2.259145022201030084e+00;4.059220442766728332e-03;1.951612497770052745e-03;4.061460566167518493e-03;2.305288955194583433e+00;3.000000000000000000e+00;9.999953016405735973e-01;9.991542273097236970e-01
1.485000000000000000e+03;8.578278553901669268e-03;8.025607667140582935e-03;2.741533641108517827e-03;2.264464215491857502e+00;4.900409454157789169e-03;4.604233385336609086e-03;2.741533641108309660e-03;2.310657130372140156e+00;4.000000000000000000e+00;9.999953016405735973e-01;9.987109716685821370e-01
1.486000000000000000e+03;-4.012414106062456298e-03;-1.112168958906062377e-03;1.271508417642411293e-03;2.264887956250747347e+00;2.554092163739779542e-03;4.108332176881279718e-03;1.271508417642425171e-03;2.295937160083874051e+00;3.000000000000000000e+00;9.965529435280287007e-01;1.002610923135248244e+00
1.487000000000000000e+03;-3.467623033583389081e-04;-5.474315073066116089e-03;-2.174753128972570226e-03;2.276139154990473923e+00;1.134274571352233973e-03;-1.613578551335731470e-03;-2.174753128972570226e-03;2.293746399405384828e+00;2.000000000000000000e+00;9.999953016405735973e-01;1.004047212042579407e+00
1.488000000000000000e+03;-8.820194403042533327e-03;-8.239760756134570374e-03;-8.157974078969357223e-03;2.308121332365754785e+00;-3.429353598510154200e-03;-3.118299479556635445e-03;-8.157974078969162934e-03;2.299677117472706644e+00;1.000000000000000000e+00;9.965529435280287007e-01;1.008579909075558056e+00
