time_period	DeltaLogC_me	DeltaLogC	DeltaLogY	A	BigTheta	Delta8LogC	Delta8LogY	Delta8LogC_me	Measurement_Error
63.0	0.00073414198895638272	-0.00082345519846382942	-0.026743421542270607	27.247993523247604	0.9965529435280287	0.0093242743634076586	0.00076195273367063443	0.0091560121953020435	-0.00020489407410261888
64.0	0.0058101767631923984	0.0069421504278486257	0.032067510739000937	27.12535629114279	0.9965529435280287	0.010737211435811522	0.010100631487203193	0.007848069489235554	-0.0013368677387587803
65.0	0.0025532146089679575	-0.0014260458478105864	0.014446956023776547	27.427130441490089	1.0034517548313977	0.012268566500085232	0.10844310111812061	0.016337909372463599	0.0026423927180197985
66.0	-0.013498663835171953	-0.0072733581518618085	-0.063332122397175228	27.561589181671646	0.9999953016405736	-0.00055430790237487315	-0.042375722040342456	0.0021987689136135913	-0.0035829129652904944
67.0	-0.0018488716438835873	-0.0045162035559909164	-0.019466476045955527	27.653154378230514	1.0034517548313977	0.0035994351281869452	-0.0063608613679775328	0.0078233944019294732	-0.0009155810531830766
68.0	-0.010359829783971319	-0.010967507960984113	0.039942092143609331	27.896643159003247	0.9999953016405736	-0.010122590911969542	0.00075421863106783782	-0.0081434780148221808	-0.00030790287617031814
69.0	0.0024018651842219185	0.0012873489363520729	-0.056588826270347559	27.969897173539817	1.0034517548313977	-0.010780847591010945	-0.055720794159793696	-0.0087533513803548235	0.00080661337169948594
70.0	-0.0027564382589468917	-0.0031139487907942964	0.056281740141475911	28.220885270333472	0.9965529435280287	-0.019891020141704852	-0.023392547207886194	-0.01393467048007202	0.0011641239035469569
71.0	0.0024066767042338899	0.0041158311790674418	-0.061498148074279335	28.082113880878616	0.9965529435280287	-0.01495173376417358	-0.058147273739894922	-0.013091604182108751	-0.0005450305712865922
72.0	-0.0061313252367840576	-0.0091745021333353716	0.062325012025255644	28.352209604795725	0.9965529435280287	-0.031068386325357578	-0.027889772453640216	-0.031570179739503823	0.0024981463252646743
73.0	0.0022569155818099595	0.0039600736431313344	-0.026199709603223598	28.140770449577669	1.0034517548313977	-0.025682266834415657	-0.068536438080640361	-0.027854536363621119	0.00079498826394339096
74.0	0.003455784071682011	-0.0019818887519684747	-0.00084590196473022239	28.127819708414577	1.0034517548313977	-0.020390797434522323	-0.0060502176481953551	-0.024481842193876613	0.0062326610875938684
75.0	-0.0083823951324011325	0.0016599037141904471	0.020044169033401227	28.365525909021056	0.9999953016405736	-0.01421469016434096	0.033460427431161399	-0.020343381855548737	-0.0038096377589977256
76.0	0.0049549777404631623	-0.00042213998827445032	0.0023081707719148081	28.417047938761012	0.9965529435280287	-0.0036693221916312968	-0.0041734939405331239	-0.0036479502456991941	0.0015674799697398985
77.0	-0.0070841000050678726	-0.0028768801576177783	-0.02468912983663496	28.59841775590748	1.0034517548313977	-0.007833551285601148	0.027726202493179475	-0.0084696014301519629	-0.0026397398777103418
78.0	-0.005216790602395216	-0.0058409624797217674	-0.026603553639392485	28.521249939079997	1.0034517548313977	-0.010560564974528619	-0.055159091287688922	-0.014252954606449153	-0.0020155680003836876
79.0	0.0066530630166967697	-0.00037632549785548974	0.0099178551769711909	28.278802304600159	1.0034517548313977	-0.01505272165145155	0.016256911963561604	-0.013365584389026353	0.0050138205141684782
80.0	0.0010342486084964353	0.0016411108458533885	-0.0011225003611956552	28.419550886841719	0.9965529435280287	-0.0042371086722627904	-0.047190600422889695	-0.0052178286984119193	0.0044069582768116958
81.0	-0.0082091611646646356	0.00088605114473994107	-0.0059745169306577584	28.149202338536359	0.9999953016405736	-0.0073111311706541837	-0.026965407750323855	-0.011238975927749584	-0.0046882540325929685
82.0	-0.0012603210721120472	-0.0053859052077120939	0.01973637276149609	28.344029014461178	0.9965529435280287	-0.010715147626397803	-0.0063831330240975426	-0.0056117515337612556	-0.00056266989699295356
83.0	0.0030712065166813574	0.0026748515924075456	-0.051739029265684744	27.989618816145107	1.0034517548313977	-0.0097001997481807045	-0.078166331323183513	2.3982529071986392e-05	-0.00016631497271919372
84.0	-0.018176994041228189	-0.012959144557696201	0.032301323430493634	28.15606670838573	0.9999953016405736	-0.022237204317602455	-0.048173178664604688	-0.023946482835479843	-0.0053841644562512246
85.0	0.0064271537684748026	0.0011663228066878251	-0.00081547678419080505	28.317523988318435	1.0034517548313977	-0.018194001353296851	-0.024299525612160533	-0.014439899309429238	-0.00012333349446420124
86.0	0.0026734157544121562	0.0015566020466659669	-0.034809690630908108	28.177385381447134	0.9965529435280287	-0.010796436826909117	-0.032505662603676155	-0.010887365891826928	0.00099348021328198792
87.0	-0.0088239065101007874	-0.0083791829827111197	0.022398521875061972	28.322352786865327	0.9999953016405736	-0.018799294311764747	-0.020024995905585374	-0.016558627089147349	0.00054875668589228173
88.0	0.0034067405319910815	0.0089928303568584944	0.028790573478838288	28.136901419673652	0.9965529435280287	-0.011447574800759641	0.0098880779344485692	-0.0084773512638149917	-0.005037333138975017
89.0	0.0077683747029162475	-6.6748663868576585e-05	0.016626451879440562	28.392436009034782	0.9965529435280287	-0.012400374609368159	0.03248904674454689	-0.01756701533742433	0.0027977902278097403
90.0	-0.014899703145891285	-0.012719569017992871	-0.11652992359222891	27.956484134834799	1.0034517548313977	-0.019734038419648936	-0.10377724960917811	-0.022296907079974337	0.00061765609991129729
91.0	-0.0035652093307150245	-0.0027911791372845496	0.091367958983408548	28.180464730610577	0.9965529435280287	-0.025200069149341031	0.039329738639915179	-0.031587722013125097	-0.00015637409351904394
92.0	0.00045191141460976247	0.0021996798490266922	-0.022165280897587181	27.944456060549914	1.0034517548313977	-0.010041244742618138	-0.015136865688165635	-0.012184292835587085	-0.0019041425279359156
93.0	0.011827972010987065	0.008125601469145316	0.029591901414368849	27.773936068960598	1.0034517548313977	-0.0030819660801606474	0.015270512510394019	-0.0047385364942009733	0.0017982280139057431
94.0	-0.0010328495408504779	-0.0015539366478731775	-0.027583680135430999	27.910172539593233	1.0034517548313977	-0.0061925047746997919	0.022496523005871127	-0.0003582097319418942	0.0023193151209283504
95.0	0.0040791058211011588	0.0076160660135160541	0.063521208650219041	28.024647168822998	1.0034517548313977	0.0098027442215273819	0.063619209781028196	0.0011544011068511661	-0.0012176450714864308
96.0	-0.0076599188585861899	-0.0091038395315039544	-0.095954931486559425	27.879108726870133	1.0034517548313977	-0.0082939256668350669	-0.061126295184369517	-0.0055400451715053034	0.00022627560143121458
97.0	0.0019605951579595438	9.8081859712273456e-05	0.081354400392534942	27.975193782033706	1.0034517548313977	-0.0081290951432542169	0.0036016533287248631	-0.0035034061543137707	0.0020887888996786227
98.0	-0.010400321762957354	-0.0033749306626560394	-0.044322258737950593	28.140497787575324	1.0034517548313977	0.0012155432120826148	0.075809318183003183	0.0046920691030500894	-0.0049366022006226955
99.0	0.0082275761252297297	0.0029942601816688175	-0.019825448736430884	27.851748373435093	0.9999953016405736	0.0070009825310359819	-0.03538408953683625	0.0080820630705884522	0.00029671374293819229
100.0	-0.0040132799476346737	0.0011011864073982025	0.059001952217587084	27.92978187723887	0.9999953016405736	0.0059024890894074922	0.045783143578338015	0.0065873714480750856	-0.0048177526120946135
101.0	-0.00097000723531470712	-0.0034567249762493812	-0.069305766007338176	27.620577136827684	0.9965529435280287	-0.0056798373559872051	-0.05311452384336901	-0.0056339402783696091	-0.002331034871160007
102.0	0.0086215829033604585	0.0051040749786395168	0.066786432635093318	27.494999857709335	1.0034517548313977	0.00097817427052548922	0.041255588927155307	-0.0033211623022570969	0.0011864730535609219
103.0	-0.0010845142477364789	0.00046659265626836088	-0.022096852271398237	27.682012597488086	0.9999953016405736	-0.006171299086722204	-0.044362471994461972	-0.0011259820261042552	-0.00036463385044403578
104.0	0.0017784000208311834	0.0024244142235518851	-0.0085534401122371317	27.455937973323682	0.9965529435280287	0.0053569546683336355	0.043039019379860322	0.0040320354561127481	-0.0010106480531646767
105.0	0.0015012749613065868	0.001238207096985855	-0.027239391516635347	27.337624498066294	0.9999953016405736	0.006497079905607217	-0.065554772529309968	0.012288803100328538	-0.00074758018884394208
106.0	-0.00043516860837522486	-0.0033251087462995432	0.044241404977009902	27.170378561401431	1.0034517548313977	0.0065469018219637132	0.023008891185650526	0.0095186902860915357	0.0021423599490803871
107.0	0.0061631681109706182	0.0065202534932238265	0.024460352021248966	27.24543742991623	0.9999953016405736	0.010072895133518722	0.067294691943330376	0.0094971081327308582	0.0017852745668271296
108.0	0.0028014537189540167	0.0065751700426892601	-0.038317246812007211	26.999496051748789	0.9965529435280287	0.01554687876880978	-0.030024507086263919	0.019046314115421348	-0.0019884417569079773
109.0	0.0044862555465154941	0.0017579197710140271	0.04118286332222687	26.871900746210766	0.9965529435280287	0.020761523516073188	0.080464122243301128	0.021018176194840699	0.0007398940185934388
110.0	0.0049616569126225141	0.0068906907119150596	-0.015313002965776645	26.67908606475903	0.9999953016405736	0.022548139249348731	-0.001635313357568835	0.022251672580135162	-0.0011891397806992046
111.0	0.0086683937055651583	0.0014065368739866191	0.024056631444760557	26.73865830959798	1.0034517548313977	0.023488083467066989	0.044518170358589959	0.023070038861610742	0.0060727170508795185
112.0	-0.0062447923791602022	0.0016953523868077358	0.0082185833601493563	26.633608689699955	1.0034517548313977	0.02275902163032284	0.061290193830976447	0.025288138942834326	-0.0018674277150884683
113.0	0.00026054231700189945	-0.00081675925044866204	-0.0017847509966955055	26.709526044761198	0.9965529435280287	0.020704055282888323	0.086744834350916289	0.019538054833912577	-0.00079012614763788232
114.0	0.0094537527795930387	0.0095448139255025488	-0.016781633918486971	26.707097361739137	1.0034517548313977	0.033573977954690415	0.025721795455419416	0.027244644776440285	-0.00088118729354751601
115.0	0.0061977087492310901	0.0064253904474262935	0.029634794547151788	26.774700707205373	0.9965529435280287	0.033479114908892882	0.030896237981322239	0.032223192061255901	-0.0011088689917426314
116.0	-0.0028683582661290785	-0.0043336206204176442	-0.019020636592568918	26.983084066179437	1.0034517548313977	0.022570324245785978	0.050192848200760531	0.024988769445364101	0.00035639336254582701
117.0	-0.003445988052187543	-0.0037792480617886426	0.017784458043847762	27.25894669478884	1.0034517548313977	0.017033156412983308	0.026794442922381423	0.018426646865578267	0.00068965337214690924
118.0	-0.002220766844382327	0.0025569859740472989	-0.042421005491657615	27.212019540760675	1.0034517548313977	0.012699451675115547	-0.00031355960349954692	0.017471084104300649	-0.0040880994462826978
119.0	0.0040036048402649627	0.0013630444769729966	0.0058716823891322711	27.366464195903831	1.0034517548313977	0.012655959278101925	-0.018498508659127832	0.0097885361037937102	-0.0014475390829907784
120.0	0.00086343242749542526	0.0027510091486726562	0.067892145212538724	27.535165714910928	0.9965529435280287	0.013711616039966845	0.041175053193261535	0.014837965921305596	-0.0033351158041678339
121.0	0.011776532839735898	0.0053190757253127607	-0.092455911331688512	27.403909093666702	0.9999953016405736	0.019847451015728268	-0.049496107141731471	0.014023873459469538	0.0031223413102552835
122.0	0.0010211679688723052	-0.0020832769867695777	0.068368795517623981	27.676442225341987	1.0034517548313977	0.0082193601034561414	0.035654322294379481	0.0090301176346767598	0.0062267862658972094
123.0	-0.0035919564865085629	-0.00085886422149172859	-0.050134770083942515	27.798597035425033	1.0034517548313977	0.00093510543453811934	-0.044115242336714822	0.0013996472241433189	0.0034936940008803929
124.0	0.00074877372369042128	0.0033679706356655181	0.073401399276466606	27.94919688921388	1.0034517548313977	0.0086366966906212816	0.048306793532320702	0.0044229069634744711	0.0008744970889051259
125.0	0.0100333651439386	0.0083252457253850665	0.0031432083259768095	28.084092470161707	1.0034517548313977	0.020741190477794991	0.03366554381444975	0.017356601988795406	0.0025826165074588035
126.0	-0.013234695604371405	-0.01107339954963793	-0.026482344679853886	28.168133772675038	1.0034517548313977	0.0071108049541097618	0.049604204626253479	0.0059699205696766011	0.00042132045272527479
127.0	0.0096069450676836698	0.0058438192585963389	-0.011071796307524195	28.199015182123436	1.0034517548313977	0.011591579735733104	0.032660725929597012	0.014598556766834969	0.0041844462618126103
128.0	-0.0069386442386516478	-0.0044411178372989468	0.028569885835828313	28.334850497074903	0.9965529435280287	0.004399452749761501	-0.0066615334471133991	0.0012986933804788325	0.001686919860459941
129.0	-0.0038305598788987982	-0.001562853081347404	-0.077946630180322218	28.232856072983935	1.0034517548313977	-0.0024824760568986637	0.0078477477042528943	0.0064194420464698254	-0.00058078693709160811
130.0	0.0029162296087850148	0.0051884026789987825	0.060001766637770348	28.105188197447116	0.9965529435280287	0.0047892036088696965	-0.00051928117560073872	0.0062147437135666728	-0.0028529600073053294
131.0	0.0057873450708834095	0.0045507683891254924	-0.0082320558157626955	28.131769196696261	0.9965529435280287	0.010198836219486918	0.041383433092579081	0.010587593123283279	-0.0016163833255473494
132.0	0.0024884352038470059	7.9395528156611661e-05	0.0065361296290120663	28.178637373847266	1.0034517548313977	0.0069102611119780111	-0.025481836554875459	0.0064725459996490819	0.0007926563501430544
133.0	0.00070545785333142597	0.0045942651754671271	-0.027450255080778252	27.932377031121909	0.9999953016405736	0.0031792805620600717	-0.05607529996163052	-0.00080175198326681851	-0.0030961509719925917
134.0	0.0082182339117673475	0.0056822761839239178	0.048422302590516386	27.820688713112354	0.9965529435280287	0.01993495629562192	0.018829347308739752	0.015965321485693407	-0.00056019324414929091
135.0	0.0087939467182933662	0.0048494392492706151	-0.02448907069050521	27.618009093854585	0.9965529435280287	0.018940576286296196	0.0054120729257587374	0.016365165499470979	0.0033843142248734747
136.0	-0.0081057290853068231	-0.0047954437610786549	0.013703588004483347	27.855329752165741	1.0034517548313977	0.018586250362516488	-0.0094542249055862282	0.016045085145436788	7.4028900645320872e-05
137.0	0.011587275238987838	0.0066467229851185916	-0.044775082307532799	27.552567160631103	0.9965529435280287	0.026795826428982483	0.023717322967203192	0.021303592464665178	0.0050145811545145398
138.0	-6.6023119964508936e-05	0.0012933845435212366	0.0032158387274912048	27.258211318071869	1.0034517548313977	0.022900808293504937	-0.033068604943075952	0.024867678440302576	0.0036551734910289066
139.0	-0.0061919538526595819	-0.0018103013688117731	0.018141526610411018	27.026150201426734	0.9999953016405736	0.016539738535567672	-0.0066950225169022382	0.017375133055809844	-0.00072647899281902569
140.0	-0.0024193412598865205	0.00028745370750904442	0.048681373390956795	27.318344161008778	0.9999953016405736	0.016747796714920105	0.03545022124504249	0.016184103218113588	-0.0034332739602144836
141.0	0.016115728592957401	0.012803794843131655	0.00084712449084234365	27.198265902898743	0.9999953016405736	0.024957326382584633	0.063747600816663086	0.027234351311490101	-0.00012134021038877266
142.0	-0.007446711366082992	-0.0063537046215265125	-0.0238428381318041	27.399552244774892	1.0034517548313977	0.012921345577134202	-0.0085175399056574008	0.016943794579070248	-0.0012143469549451831
143.0	0.0067004023357104536	0.004531946835525158	0.011645378931898209	27.434997286753582	0.9999953016405736	0.012603853163388745	0.027616909716746019	0.013237821447904086	0.0009541085452399676
144.0	0.0014781509855881225	-0.0016453258043107599	0.0015636705604671342	27.670583039961283	0.9999953016405736	0.01575397112015664	0.015476992272729806	0.022525244064770078	0.0040775853351388749
145.0	-0.0059723175888080071	0.00094194386364887528	0.015067751838131915	27.570537638990306	0.9999953016405736	0.010049191998686924	0.07531982641839452	0.010722552291219989	-0.0028366761173180387
146.0	-0.010226712704564322	-0.012081560559857651	-0.060395349999418979	27.321676773452911	1.0034517548313977	-0.0033257531046919642	0.011708637691484336	-0.0043035810404068453	-0.00098182826202455366
147.0	0.0019232553471162372	0.00010199535405019944	0.045472297219101288	27.401097988974971	0.9965529435280287	-0.0014134563818299917	0.039039408300174605	-0.0015180993638734819	0.00083943173104133214
148.0	-0.002320494776750337	-0.0043477175967585602	-0.027655977991338787	27.408491544651472	0.9965529435280287	-0.0060486276860975963	-0.037297943082120977	-0.0052648219054634016	0.0028666545510495703
149.0	0.0017160345991544812	0.0032927539989222598	-0.027337855633882358	27.512933538415044	0.9965529435280287	-0.015559668530306991	-0.065482923206845678	-0.012499162094810279	0.0012899351512818823
150.0	0.00087408565290347795	0.0011176099754668378	0.088999839263643521	27.511000305123272	0.9999953016405736	-0.0080883539333136412	0.047359754188601944	-0.0089121615795402231	0.0010464108287185055
151.0	-0.0015849157745602138	-0.0039344959833540472	-0.066115520954525664	27.503443399149393	0.9965529435280287	-0.016554796752192846	-0.03040114569782193	-0.016040884182283666	0.003395991037512302
