time_period; DeltaLogC_me; DeltaLogC; DeltaLogY; A; DeltaLogC_me_sticky; DeltaLogC_sticky; DeltaLogY_sticky; A_sticky; MrkvState; PermShkAgg
1.515000000000000000e+03;1.052589671198956439e-02;9.959868727158996404e-03;6.136179267741537560e-03;2.578400712570183106e+00;4.363310483558660580e-04;1.454042443398070872e-04;6.136179267741752666e-03;2.545792108283011501e+00;2.000000000000000000e+00;1.006908179861754071e+00
1.516000000000000000e+03;-1.750813847376252869e-02;-1.304811030111894393e-02;-4.350347091999499233e-03;2.577096938040762009e+00;-5.211209593633261972e-03;-2.918846359194968154e-03;-4.350347091999714338e-03;2.528038390845042560e+00;1.000000000000000000e+00;9.931106134438250077e-01
1.517000000000000000e+03;2.136462519004671962e-02;1.082787343764436000e-02;1.030901978251763315e-03;2.545906304919890228e+00;6.726729960817690035e-03;1.311055128141995485e-03;1.030901978251981890e-03;2.524637206558403513e+00;2.000000000000000000e+00;1.006908179861754071e+00
1.518000000000000000e+03;-8.693212884289473752e-03;-1.215775294119065403e-02;-6.167262290776194533e-03;2.570864429634100112e+00;1.113008010026339534e-04;-1.669401908319392835e-03;-6.167262290776409639e-03;2.530675861379796387e+00;1.000000000000000000e+00;9.931106134438250077e-01
1.519000000000000000e+03;-1.396809636196037763e-02;-1.169532953446765500e-02;-5.919022190710215327e-03;2.589243471196025492e+00;-6.306997125759397638e-03;-5.138841474243156793e-03;-5.919022190710210123e-03;2.524324486751187369e+00;0.000000000000000000e+00;9.931106134438250077e-01
1.520000000000000000e+03;-1.313322040586777095e-02;-4.739112394919781091e-03;-2.781333404581246092e-03;2.599307996263109377e+00;-1.140134490235746728e-02;-7.086945117121212778e-03;-2.781333404581243490e-03;2.530755081683538243e+00;0.000000000000000000e+00;9.999812066944210320e-01
1.521000000000000000e+03;1.285823227567148286e-02;1.053814893255521079e-02;3.857112453129385356e-03;2.599656618216356296e+00;2.900755867739975014e-03;1.708280495226796591e-03;3.857112453129603498e-03;2.553503434419507112e+00;1.000000000000000000e+00;1.006908179861754071e+00
1.522000000000000000e+03;-1.423217739184332031e-02;-8.373498510149408880e-03;-1.861109682753769000e-03;2.625168994199584382e+00;-7.903775085868890160e-03;-4.892534001529572074e-03;-1.861109682753766831e-03;2.575461950454339455e+00;0.000000000000000000e+00;9.999812066944210320e-01
1.523000000000000000e+03;1.620952008386094406e-02;6.799895201396725930e-03;-1.972782085131692675e-03;2.599284399278481761e+00;4.168364433720185558e-03;-6.679902473381224559e-04;-1.972782085131912985e-03;2.572884981345227917e+00;1.000000000000000000e+00;1.006908179861754071e+00
1.524000000000000000e+03;-2.158173239190730452e-02;-1.356522507975684369e-02;-9.246994152594348315e-03;2.630452376234198475e+00;-8.930385763739955712e-03;-4.810065012472806295e-03;-9.246994152594339642e-03;2.582709814638489032e+00;0.000000000000000000e+00;9.931106134438250077e-01
1.525000000000000000e+03;1.537632746089698244e-02;9.192252730445809455e-03;9.989182143860183410e-03;2.610961666614867394e+00;4.595768112310768400e-03;1.417280218880590664e-03;9.989182143860396781e-03;2.586662715998904627e+00;1.000000000000000000e+00;1.006908179861754071e+00
1.526000000000000000e+03;-6.774122490908397742e-03;-5.973187902893674350e-03;-1.040974925187697353e-02;2.612653197101248992e+00;-1.946914870179609902e-03;-1.535250878006520076e-03;-1.040974925187718690e-02;2.585095213811057668e+00;0.000000000000000000e+00;9.999812066944210320e-01
1.527000000000000000e+03;7.382505425109528452e-03;6.073231891375964475e-03;4.243382569953225644e-03;2.599602383941429284e+00;-4.165108766981950872e-06;-6.771049190944407326e-04;4.243382569953445954e-03;2.595368653654711366e+00;1.000000000000000000e+00;1.006908179861754071e+00
1.528000000000000000e+03;7.026330831823662804e-03;1.089182830591825524e-02;1.099952601170425814e-02;2.562456118530761273e+00;2.280640698963901092e-03;4.267427317662830788e-03;1.099952601170424774e-02;2.587052550893213176e+00;2.000000000000000000e+00;1.006908179861754071e+00
1.529000000000000000e+03;-7.100208398689120126e-03;-9.248645677252954889e-03;-4.746913444808325763e-03;2.563217542432745688e+00;5.207684428474926297e-04;-5.834843641380760282e-04;-4.746913444808321426e-03;2.586630224797103583e+00;1.000000000000000000e+00;9.999812066944210320e-01
1.530000000000000000e+03;4.157435314685792305e-03;6.422982353240416775e-03;4.161961838561623397e-03;2.556047595710574605e+00;2.625731520447496803e-03;3.790176348156926167e-03;4.161961838561619061e-03;2.586863489694959828e+00;2.000000000000000000e+00;9.999812066944210320e-01
1.531000000000000000e+03;8.521914022658304277e-03;1.458753227222316790e-02;4.899069248680499623e-03;2.516027163580828230e+00;5.188153844902940182e-03;8.305757530621092621e-03;4.899069248680714729e-03;2.577151057468539896e+00;3.000000000000000000e+00;1.006908179861754071e+00
1.532000000000000000e+03;-7.403010581520444444e-03;-1.076255009243659577e-02;-3.394360862435359585e-03;2.525809759256723463e+00;3.783241170955381483e-03;2.056506594096826901e-03;-3.394360862435576425e-03;2.569542409984618025e+00;2.000000000000000000e+00;9.931106134438250077e-01
1.533000000000000000e+03;-9.731419774615564233e-03;-1.296237441949208563e-02;-3.795501108704765845e-03;2.543048068791618377e+00;-9.363751724704230672e-04;-2.597019758861569827e-03;-3.795501108704539897e-03;2.559498732973099155e+00;1.000000000000000000e+00;9.931106134438250077e-01
1.534000000000000000e+03;-5.757040761295090930e-03;-1.379628494240144401e-02;-8.579006722327458395e-03;2.557585877246288941e+00;-3.997697225850561920e-03;-8.129704262594655839e-03;-8.579006722327446252e-03;2.544418122935436344e+00;0.000000000000000000e+00;9.931106134438250077e-01
1.535000000000000000e+03;1.239075232193097634e-02;9.136691744650222297e-03;5.728377374677521422e-03;2.547660031264703306e+00;1.126348969350106366e-03;-5.461715935798777677e-04;5.728377374677512748e-03;2.548984692848685008e+00;1.000000000000000000e+00;1.006908179861754071e+00
1.536000000000000000e+03;-2.041004104861473059e-02;-1.288898471498954937e-02;-1.205469182435146315e-02;2.587427935903304110e+00;-1.006512629056766778e-02;-6.199457205988228442e-03;-1.205469182435167305e-02;2.561763908584734128e+00;0.000000000000000000e+00;9.931106134438250077e-01
1.537000000000000000e+03;8.876821715915191729e-03;7.221762125372236524e-03;-3.975460564365740010e-03;2.563686495109780861e+00;-1.511787619040149550e-03;-2.362454388240481373e-03;-3.975460564365509292e-03;2.556927780424747887e+00;1.000000000000000000e+00;1.006908179861754071e+00
1.538000000000000000e+03;3.815632840562098449e-03;9.714184945099332835e-03;1.047238711426062840e-02;2.524465644182942725e+00;-2.563079617638859553e-03;4.686554874883154531e-04;1.047238711426050350e-02;2.544846159198013602e+00;2.000000000000000000e+00;1.006908179861754071e+00
1.539000000000000000e+03;1.087508558714871121e-02;1.322943720219172531e-02;5.629510378470982748e-03;2.504604615302358894e+00;5.198855882246580101e-03;6.408944445446408678e-03;5.629510378470864787e-03;2.556999391165512225e+00;3.000000000000000000e+00;1.006908179861754071e+00
1.540000000000000000e+03;1.464527103488131449e-02;7.984512655445037688e-03;1.101465280303925466e-02;2.480581201852201101e+00;1.176883423094373521e-02;8.345340694254660407e-03;1.101465280303924252e-02;2.549510661478643581e+00;4.000000000000000000e+00;9.999812066944210320e-01
1.541000000000000000e+03;1.809082622633489956e-03;7.895726975939050540e-03;1.393915732002039970e-02;2.466988484552395722e+00;4.428754087734118605e-03;7.557164760608608978e-03;1.393915732002038409e-02;2.563565809092544612e+00;4.000000000000000000e+00;1.006908179861754071e+00
1.542000000000000000e+03;1.191894646758333287e-02;9.835786891206191318e-03;6.326028522862126025e-03;2.438315971185044617e+00;1.175374540649624239e-02;1.068304400293884626e-02;6.326028522862334191e-03;2.556669346245024066e+00;4.000000000000000000e+00;1.006908179861754071e+00
1.543000000000000000e+03;6.246869514504385656e-03;-2.151924841712476999e-04;4.109972342649849397e-03;2.416345436896948584e+00;8.230344443599803272e-03;4.908976781555517144e-03;4.109972342649838989e-03;2.536009357747584847e+00;4.000000000000000000e+00;9.999812066944210320e-01
1.544000000000000000e+03;3.601974944804700596e-03;7.356750541067574867e-03;4.768315320318329553e-03;2.388533639169629463e+00;5.452208820854578808e-03;7.382086659571768239e-03;4.768315320318329553e-03;2.523467956015624125e+00;4.000000000000000000e+00;1.006908179861754071e+00
1.545000000000000000e+03;-1.922759442676086339e-03;-9.662425820251147046e-04;9.172465389289390092e-03;2.387209642385691222e+00;6.024799403168926148e-03;6.516429500468726155e-03;9.172465389289161108e-03;2.512378080513906653e+00;3.000000000000000000e+00;9.999812066944210320e-01
1.546000000000000000e+03;1.044836471893992313e-02;9.570071894515599920e-03;2.102042473735014905e-03;2.353384378110671360e+00;5.575330010402959613e-03;5.123905467362924182e-03;2.102042473735230010e-03;2.493024506481931635e+00;4.000000000000000000e+00;1.006908179861754071e+00
1.547000000000000000e+03;-5.656194178790416305e-03;7.965278399157671441e-04;9.252359511282212678e-04;2.327584522758630037e+00;1.198571989580968222e-03;4.515139093004633120e-03;9.252359511277979953e-04;2.462199206742547108e+00;4.000000000000000000e+00;9.999812066944210320e-01
1.548000000000000000e+03;1.476496354910286635e-02;9.284202699700233596e-03;1.514967601000113961e-02;2.294495464916629590e+00;1.087589482615251846e-02;8.058895878705868432e-03;1.514967601000154207e-02;2.439588495434606763e+00;4.000000000000000000e+00;1.006908179861754071e+00
1.549000000000000000e+03;9.535723904379733717e-03;8.153681501855872260e-03;1.203506373318465050e-02;2.266967802357427342e+00;8.372276538155906667e-03;7.661935018025423094e-03;1.203506373318463663e-02;2.420881134106569021e+00;4.000000000000000000e+00;1.006908179861754071e+00
1.550000000000000000e+03;6.257414724477730616e-03;9.662249128844724311e-03;1.583025653320048465e-02;2.246962166485093615e+00;7.693561297933818044e-03;9.443576523352259500e-03;1.583025653320085935e-02;2.408854499432415697e+00;4.000000000000000000e+00;1.006908179861754071e+00
1.551000000000000000e+03;-7.382146316477641856e-03;-9.006479985079085537e-03;-1.657317936117413959e-02;2.258963701519414169e+00;2.866298403748870904e-03;2.031424129814593527e-03;-1.657317936117472246e-02;2.391103471941951941e+00;3.000000000000000000e+00;9.931106134438250077e-01
1.552000000000000000e+03;5.671543951387872373e-03;6.187110405560469761e-03;6.490480145176891202e-03;2.250455976219555954e+00;3.610022255917180733e-03;3.875012865551488717e-03;6.490480145177099369e-03;2.376705362366662744e+00;4.000000000000000000e+00;9.999812066944210320e-01
1.553000000000000000e+03;8.317026291506601776e-03;5.669747194462143591e-03;5.930408882361737355e-03;2.221058554039809341e+00;3.998749082005453870e-03;2.638101785967253421e-03;5.930408882361723477e-03;2.356468142694823520e+00;4.000000000000000000e+00;1.006908179861754071e+00
1.554000000000000000e+03;5.127850639133610389e-03;2.123187399262260744e-03;6.315279730121373114e-03;2.214199045603465699e+00;5.610652232640053749e-03;4.066316798797542376e-03;6.315279730121359236e-03;2.342694553760362730e+00;4.000000000000000000e+00;9.999812066944210320e-01
1.555000000000000000e+03;9.056399210190302362e-03;9.976159419416069651e-03;1.045198071498365522e-02;2.198316494303798940e+00;6.838505121682547649e-03;7.311243052142479826e-03;1.045198071498364134e-02;2.335183216461340638e+00;4.000000000000000000e+00;1.006908179861754071e+00
1.556000000000000000e+03;-9.599946053009705826e-03;-6.044861336964385545e-03;-3.076754228522951551e-03;2.217039544822032582e+00;1.064519818189141320e-03;2.891760629886802603e-03;-3.076754228523145840e-03;2.325686684202748822e+00;3.000000000000000000e+00;9.931106134438250077e-01
1.557000000000000000e+03;-6.632877569694287101e-03;7.690187523568842165e-03;2.834441409329466199e-03;2.218443325725416138e+00;-3.148657972660007243e-03;4.213104454235477858e-03;2.834441409329271910e-03;2.322327011888472459e+00;4.000000000000000000e+00;9.999812066944210320e-01
1.558000000000000000e+03;2.082940690948727192e-02;7.760878188321690407e-03;1.688119983228451859e-02;2.194764902949864371e+00;1.061225827777181885e-02;3.895301879973112058e-03;1.688119983228489329e-02;2.308675495355536178e+00;4.000000000000000000e+00;1.006908179861754071e+00
1.559000000000000000e+03;1.189780396665102158e-02;4.545056561335886203e-03;1.712396246802333488e-03;2.189310104714971228e+00;9.579531901918764136e-03;5.800370163111745470e-03;1.712396246802333488e-03;2.297472453732045672e+00;4.000000000000000000e+00;9.999812066944210320e-01
1.560000000000000000e+03;-1.044756564974916313e-02;-6.166639344445945525e-03;-2.417250388106362280e-03;2.212425802826574195e+00;-5.767992967480317645e-04;1.623509242065557245e-03;-2.417250388106570447e-03;2.293497571197809393e+00;3.000000000000000000e+00;9.931106134438250077e-01
1.561000000000000000e+03;3.463179823172068961e-03;1.148085859153066823e-02;-2.746155727393201351e-04;2.185232014081682550e+00;-7.044765221739801575e-04;3.416446333617706443e-03;-2.746155727391119683e-04;2.277987760119994043e+00;4.000000000000000000e+00;1.006908179861754071e+00
1.562000000000000000e+03;1.527148800861888311e-02;8.245571108940169536e-03;1.641438087405273916e-02;2.174433962462753112e+00;8.615035541360005489e-03;5.003857995928562286e-03;1.641438087405253099e-02;2.278335846589870872e+00;4.000000000000000000e+00;1.006908179861754071e+00
1.563000000000000000e+03;8.545369982823014521e-03;3.153034973751411840e-03;9.437023437125491299e-04;2.158774914155308977e+00;7.595951964152358737e-03;4.824402089559642892e-03;9.437023437125213743e-04;2.258022718787281669e+00;4.000000000000000000e+00;9.999812066944210320e-01
1.564000000000000000e+03;-1.901710471046980100e-02;-7.994673851775602191e-03;1.596600967646855107e-03;2.177611458999805905e+00;-5.499157516643843335e-03;1.661464403112100641e-04;1.596600967647271441e-03;2.250794681008252418e+00;3.000000000000000000e+00;9.931106134438250077e-01
1.565000000000000000e+03;9.625039005703939221e-03;8.092130988184842444e-03;-6.906342508124468926e-03;2.186513590122900030e+00;4.732175025654067335e-03;3.944291665927746049e-03;-6.906342508124857504e-03;2.257295025569889813e+00;4.000000000000000000e+00;9.999812066944210320e-01
1.566000000000000000e+03;7.462946737683773257e-03;-9.587177878809527432e-04;2.279820796908388347e-03;2.186303035918187199e+00;6.055663577950565202e-03;1.727100307971296544e-03;2.279820796907999769e-03;2.247829931011180005e+00;3.000000000000000000e+00;9.999812066944210320e-01
1.567000000000000000e+03;2.551897092947397194e-03;8.945446909755488951e-03;1.241703165398136410e-02;2.165856002013057502e+00;-1.997538325762687750e-03;1.288615476470661436e-03;1.241703165398175268e-02;2.241202956204642494e+00;4.000000000000000000e+00;1.006908179861754071e+00
1.568000000000000000e+03;1.984557125604441419e-03;1.895242464572788332e-03;2.226995725516156543e-03;2.165366042520727508e+00;2.807872796991933706e-03;2.761966888481959259e-03;2.226995725515962254e-03;2.238543613789401476e+00;4.000000000000000000e+00;9.999812066944210320e-01
1.569000000000000000e+03;1.725070501248265886e-02;1.115654447788100301e-02;1.073699381053119795e-02;2.146914141874961768e+00;1.118488897330188747e-02;8.052615137012386626e-03;1.073699381053136448e-02;2.232356782631419456e+00;4.000000000000000000e+00;1.006908179861754071e+00
1.570000000000000000e+03;-5.214910467838423935e-03;-3.156908058561225250e-03;-5.374477020341494882e-03;2.167458675989510475e+00;7.958504615803441151e-04;1.853621595930832200e-03;-5.374477020341661415e-03;2.243849272420303187e+00;3.000000000000000000e+00;9.999812066944210320e-01
1.571000000000000000e+03;-4.735318708589980607e-03;-1.066567745626825769e-02;-8.751453324439412151e-03;2.201775152705031768e+00;2.046842683983252087e-03;-1.001240384996382460e-03;-8.751453324439412151e-03;2.246669723628380133e+00;2.000000000000000000e+00;9.931106134438250077e-01
1.572000000000000000e+03;-2.108169608688209573e-02;-1.162151539998743099e-02;-4.396760913625480383e-03;2.226490856651078154e+00;-9.714260237881244819e-03;-4.851920907650852932e-03;-4.396760913625286094e-03;2.236045574559548221e+00;1.000000000000000000e+00;9.931106134438250077e-01
1.573000000000000000e+03;-9.903214320985676000e-04;-9.975953961454370189e-03;-4.286983745016265113e-03;2.277159260046151878e+00;-2.364094693416141091e-03;-6.982525979301684727e-03;-4.286983745016459402e-03;2.250976925660153949e+00;0.000000000000000000e+00;9.931106134438250077e-01
1.574000000000000000e+03;2.216947074065167556e-04;9.197973479856652590e-03;-3.317701123898092463e-03;2.293603954280670099e+00;-7.315997097751825162e-03;-2.702373451550249550e-03;-3.317701123898120219e-03;2.274810246884026554e+00;1.000000000000000000e+00;1.006908179861754071e+00
1.575000000000000000e+03;-8.055857807172106533e-03;-4.486587628045740628e-03;8.225592855149732596e-04;2.328178595874834222e+00;-5.693354229038938286e-03;-3.858822379533499713e-03;8.225592855151953042e-04;2.297268802074493355e+00;0.000000000000000000e+00;9.999812066944210320e-01
1.576000000000000000e+03;4.250692223673524506e-03;4.685962773649493540e-03;-3.227384108999337142e-03;2.325794554882367304e+00;-5.246016643408929481e-03;-5.022296485783284137e-03;-3.227384108999337142e-03;2.309496451605393297e+00;1.000000000000000000e+00;1.006908179861754071e+00
1.577000000000000000e+03;4.155535139999666505e-04;3.109978961223058835e-03;-4.830540798612892317e-03;2.332527260110466738e+00;-3.571659689488415612e-03;-2.186780134010607446e-03;-4.830540798612698028e-03;2.323579472373928034e+00;2.000000000000000000e+00;9.999812066944210320e-01
1.578000000000000000e+03;1.202223747803821130e-02;1.018171529093234162e-02;8.060325433085768765e-03;2.300653377571719727e+00;2.563089324647355172e-03;1.617098575134090499e-03;8.060325433085574476e-03;2.322296761893431594e+00;3.000000000000000000e+00;1.006908179861754071e+00
1.579000000000000000e+03;-1.039534489573393228e-02;-9.335161596961683017e-03;-4.377005247372778296e-03;2.330369004611617889e+00;1.463037530891497795e-03;2.007950056506890846e-03;-4.377005247372778296e-03;2.337287277275554853e+00;2.000000000000000000e+00;9.931106134438250077e-01
1.580000000000000000e+03;1.577240109378919009e-02;7.299630480534197163e-03;4.012222394992825958e-03;2.326860036985220148e+00;7.194499897033690416e-03;2.839669143544831797e-03;4.012222394992631669e-03;2.342603738951997805e+00;3.000000000000000000e+00;9.999812066944210320e-01
1.581000000000000000e+03;7.196609516536361939e-03;1.161907228927228086e-02;1.286779302059767871e-02;2.301869020678268374e+00;3.201882684837703552e-03;5.474938072262069966e-03;1.286779302059787300e-02;2.347144498180333549e+00;4.000000000000000000e+00;1.006908179861754071e+00
1.582000000000000000e+03;1.851007907403909303e-02;6.995871469545250632e-03;8.596980307900736751e-03;2.287632155170387982e+00;1.183989328097720395e-02;5.921826137785468624e-03;8.596980307901097573e-03;2.357343697094746116e+00;4.000000000000000000e+00;1.006908179861754071e+00
1.583000000000000000e+03;-2.566967851633830677e-02;-1.123870737105850393e-02;-1.141361948467489729e-02;2.295107955649278164e+00;-7.854146127675265543e-03;-4.369221976588955059e-04;-1.141361948467564669e-02;2.347264271435998140e+00;3.000000000000000000e+00;9.931106134438250077e-01
1.584000000000000000e+03;-8.365860779369599376e-03;-1.177140386883565593e-02;-7.441977299586843841e-03;2.326217094001043595e+00;1.416457780437918590e-04;-1.608733697016806463e-03;-7.441977299586455263e-03;2.352154243386060717e+00;2.000000000000000000e+00;9.931106134438250077e-01
1.585000000000000000e+03;-6.677790184722448563e-03;-1.302821667017095564e-02;-7.622650628972299502e-03;2.362463677329577294e+00;-2.540182248988831493e-03;-5.804171541149871771e-03;-7.622650628972299502e-03;2.357328794205635347e+00;1.000000000000000000e+00;9.931106134438250077e-01
1.586000000000000000e+03;7.451976094722367883e-03;1.047166207495819901e-02;4.955087874875779841e-03;2.351195287881329143e+00;-3.153650163809668117e-03;-1.601593348765306679e-03;4.955087874875974130e-03;2.359949192705084631e+00;2.000000000000000000e+00;1.006908179861754071e+00
1.587000000000000000e+03;-4.153136597531886798e-03;-7.450622243469456896e-03;-5.542160257139466806e-03;2.359283067791624333e+00;-1.426102340902679622e-03;-3.120942500702578171e-03;-5.542160257139855384e-03;2.357404405384563084e+00;1.000000000000000000e+00;9.999812066944210320e-01
1.588000000000000000e+03;-1.697608287938226490e-02;-8.895066107431542912e-03;-1.290832108737668960e-02;2.388218335166039985e+00;-7.132758231915392599e-03;-2.979280938089468034e-03;-1.290832108737648143e-02;2.355438097571062261e+00;0.000000000000000000e+00;9.931106134438250077e-01
1.589000000000000000e+03;1.189971867446459886e-02;5.439946940401452213e-03;4.859985377869649459e-03;2.369585509608338914e+00;-1.473056877838080370e-03;-4.793247390727339852e-03;4.859985377869649459e-03;2.350542400708306889e+00;1.000000000000000000e+00;1.006908179861754071e+00
1.590000000000000000e+03;2.908859291519072521e-03;1.118377650992716243e-02;1.407489013336972461e-02;2.362473357622592030e+00;-2.750111363755552985e-03;1.503026792601780404e-03;1.407489013336987727e-02;2.366244959686933491e+00;2.000000000000000000e+00;1.006908179861754071e+00
1.591000000000000000e+03;8.476844398808136560e-06;-1.081561937166350407e-02;-1.226529774571985532e-02;2.384465897115108923e+00;4.772725712093472961e-03;-7.906382962142854964e-04;-1.226529774571981368e-02;2.367903104210345777e+00;1.000000000000000000e+00;9.931106134438250077e-01
1.592000000000000000e+03;-2.011867551311427582e-02;-9.774242101497659929e-03;-7.880843772713558293e-03;2.427830579890109419e+00;-8.810414668056126830e-03;-3.493587527964442385e-03;-7.880843772713752582e-03;2.385334650778506926e+00;0.000000000000000000e+00;9.931106134438250077e-01
1.593000000000000000e+03;2.397316037792557308e-03;6.140020411139757162e-03;1.898090592027251722e-04;2.430568072214032149e+00;-5.439592590343766965e-03;-3.515919113243920480e-03;1.898090592027251722e-04;2.405489134508311810e+00;1.000000000000000000e+00;1.006908179861754071e+00
1.594000000000000000e+03;4.788083105202706191e-03;-4.768958776677351130e-03;1.624773537056783956e-03;2.460037332731505266e+00;2.843470836459582873e-03;-2.068653166340861382e-03;1.624773537056978245e-03;2.429434051597344268e+00;0.000000000000000000e+00;9.999812066944210320e-01
1.595000000000000000e+03;6.310313068938200320e-03;7.447948320098957131e-03;2.025766124144776081e-03;2.457916288656739834e+00;-1.009428820264307580e-03;-4.247075756861340423e-04;2.025766124144970370e-03;2.446950390330062675e+00;1.000000000000000000e+00;1.006908179861754071e+00
1.596000000000000000e+03;-1.896748068235884488e-02;-1.308885322653216554e-02;-1.255886225808808265e-02;2.492494645432794975e+00;-7.795918261993411980e-03;-4.774424018671397096e-03;-1.255886225808845735e-02;2.459522317705345351e+00;0.000000000000000000e+00;9.931106134438250077e-01
1.597000000000000000e+03;3.495793775623257105e-03;-5.820860547806616658e-04;-3.787779880195213389e-03;2.494695499159997887e+00;-2.720309619402089263e-03;-4.816256424180792584e-03;-3.787779880195213389e-03;2.465962881977318055e+00;1.000000000000000000e+00;9.999812066944210320e-01
1.598000000000000000e+03;3.897379308474058224e-03;8.702115041405056317e-03;1.820061652654664242e-03;2.498771567768812041e+00;8.455056880310729550e-04;3.315041556194525674e-03;1.820061652654858531e-03;2.481819694689774813e+00;2.000000000000000000e+00;9.999812066944210320e-01
1.599000000000000000e+03;2.096743472185691459e-02;8.631445118036457087e-03;5.937629606744682098e-04;2.467705950260968617e+00;6.755944156231569186e-03;4.154978779629947550e-04;5.937629606742739208e-04;2.485427574886447832e+00;3.000000000000000000e+00;1.006908179861754071e+00
1.600000000000000000e+03;6.319261590111174831e-03;9.512767508890240808e-03;1.202106993981157113e-02;2.432439323727617175e+00;3.739912643085568922e-03;5.381309350414226200e-03;1.202106993981175154e-02;2.485585889906259727e+00;4.000000000000000000e+00;1.006908179861754071e+00
1.601000000000000000e+03;-4.325011227506975198e-03;-2.777692355905969634e-03;1.995931636376721552e-03;2.429084065281480687e+00;3.746337293564466764e-03;4.541627537461789821e-03;1.995931636376319096e-03;2.488427151324515307e+00;3.000000000000000000e+00;9.999812066944210320e-01
1.602000000000000000e+03;-5.714631105089046370e-03;-1.025526889703473610e-02;-7.734906574486347108e-03;2.449716774382242335e+00;4.116165521956788309e-03;1.782370592363829997e-03;-7.734906574485736486e-03;2.487155520256011165e+00;2.000000000000000000e+00;9.931106134438250077e-01
1.603000000000000000e+03;-1.859447777881662045e-02;-9.915152865735049614e-03;-6.912571387379412569e-03;2.460444354864372851e+00;-9.029104672495930073e-03;-4.568109234725059586e-03;-6.912571387379592980e-03;2.485513166630868298e+00;1.000000000000000000e+00;9.999812066944210320e-01
1.604000000000000000e+03;7.333723931813557195e-03;8.732993145915024513e-03;1.058337130723474573e-02;2.438921519542071703e+00;-1.272715773718707810e-03;-5.535200248752147889e-04;1.058337130723473185e-02;2.480101696196272076e+00;2.000000000000000000e+00;1.006908179861754071e+00
1.605000000000000000e+03;9.726898442882020435e-03;1.203123997222466102e-02;1.028338257913247178e-02;2.421284894927564935e+00;3.558004606008025039e-03;4.742389008298347752e-03;1.028338257913244402e-02;2.485846183168786361e+00;3.000000000000000000e+00;1.006908179861754071e+00
1.606000000000000000e+03;1.622531793097523045e-02;1.155884996964928746e-02;1.256022750623245199e-02;2.394996301759158897e+00;1.018607065897286779e-02;7.787601596637938606e-03;1.256022750623245199e-02;2.485642517053839207e+00;4.000000000000000000e+00;1.006908179861754071e+00
1.607000000000000000e+03;2.759238904904148804e-03;1.363510844280824141e-03;-1.519997849275367408e-03;2.375042062952156918e+00;6.168006057246572249e-03;5.450630388843497043e-03;-1.519997849275367408e-03;2.471225983574332652e+00;4.000000000000000000e+00;9.999812066944210320e-01
1.608000000000000000e+03;-1.540828849729752870e-02;-6.812616241935798289e-03;-4.791934096699423939e-03;2.395733132086068640e+00;-5.859889989454081238e-04;3.832010684180625626e-03;-4.791934096699229650e-03;2.471045792823268084e+00;3.000000000000000000e+00;9.931106134438250077e-01
1.609000000000000000e+03;3.088640511961532331e-03;-1.150848080109778682e-02;-9.370502928888732597e-03;2.408611360211615260e+00;5.619407769321183022e-03;-1.883213947720369097e-03;-9.370502928888913008e-03;2.455706467168920160e+00;2.000000000000000000e+00;9.931106134438250077e-01
1.610000000000000000e+03;1.748734699720311259e-03;1.212012767688194770e-02;5.786581936196896758e-03;2.392196596501123818e+00;-3.311281813955457842e-03;2.019401991269209606e-03;5.786581936196910636e-03;2.454701191800633620e+00;3.000000000000000000e+00;1.006908179861754071e+00
1.611000000000000000e+03;-6.971804086428473601e-03;-6.418260336328862614e-03;-2.574593789555740253e-03;2.383506294001974446e+00;-1.092107124248314909e-03;-8.075969614729783252e-04;-2.574593789555740253e-03;2.436137855423170961e+00;2.000000000000000000e+00;9.999812066944210320e-01
1.612000000000000000e+03;-7.280792996705337528e-03;-1.254608429006001669e-02;-1.523189798753002422e-03;2.409981631197322560e+00;-1.313126750101339946e-03;-4.019378753962604689e-03;-1.523189798753030177e-03;2.429521571742631281e+00;1.000000000000000000e+00;9.931106134438250077e-01
1.613000000000000000e+03;-1.125867814358347263e-02;-1.078043839312367580e-02;-9.494857973846776433e-03;2.436813770002219215e+00;-6.243637704593907323e-03;-5.997832257012780666e-03;-9.494857973846942967e-03;2.420804739995155774e+00;0.000000000000000000e+00;9.931106134438250077e-01
1.614000000000000000e+03;2.878357228130984380e-03;-3.228962917188438198e-03;-9.784533254180008410e-03;2.458789610351309385e+00;-4.287029505633754844e-03;-7.426067112603906839e-03;-9.784533254180008410e-03;2.430572437540533759e+00;0.000000000000000000e+00;9.999812066944210320e-01
1.615000000000000000e+03;1.711611417067604446e-04;2.578309427885228100e-03;-1.730837061189677284e-03;2.476893111101616363e+00;-5.332147340888493403e-03;-4.094922368875375529e-03;-1.730837061189482995e-03;2.446784165758335572e+00;1.000000000000000000e+00;9.999812066944210320e-01
1.616000000000000000e+03;-1.303475741734300142e-02;-1.602713197648769627e-02;-1.490951955578587174e-02;2.535194145591561643e+00;-9.707099125044943433e-03;-1.124511842840417164e-02;-1.490951955578584398e-02;2.479513167134330232e+00;0.000000000000000000e+00;9.931106134438250077e-01
1.617000000000000000e+03;-7.900848752491251847e-03;1.999691792999913620e-03;-7.796182690672601168e-03;2.545750913747511390e+00;-1.024682236928997625e-02;-5.158147080923519701e-03;-7.796182690672601168e-03;2.493409196970164388e+00;1.000000000000000000e+00;9.999812066944210320e-01
