time_period; DeltaLogC_me; DeltaLogC; DeltaLogY; A; DeltaLogC_me_sticky; DeltaLogC_sticky; DeltaLogY_sticky; A_sticky; MrkvState
6.800000000000000000e+01;6.037314930685697134e-03;4.951343685800940753e-03;5.316421608653754127e-04;2.440526233604271678e+00;-2.490448663264310802e-05;-5.825440614271593098e-04;5.316421608653754127e-04;2.442626449709982328e+00;2.000000000000000000e+00
6.900000000000000000e+01;-9.181767196852819168e-03;-1.117350006291233100e-02;-6.330345142454812946e-03;2.454384676351913264e+00;-1.455332808216178164e-03;-2.478075421121730959e-03;-6.330345142454812946e-03;2.437316556355237029e+00;1.000000000000000000e+00
7.000000000000000000e+01;-7.848716629690444258e-03;-8.487617567746755243e-03;-9.580804459701830478e-03;2.495237912190536367e+00;-2.584117472210489819e-03;-2.912189185998226293e-03;-9.580804459701802722e-03;2.452331214258909764e+00;0.000000000000000000e+00
7.100000000000000000e+01;7.238528329897381264e-03;1.029292896982088312e-02;9.252101009970009615e-03;2.476772757799342806e+00;-1.398243028942078303e-03;1.701729692916847947e-04;9.252101009969981860e-03;2.452378479879405937e+00;1.000000000000000000e+00
7.200000000000000000e+01;1.166858465239185849e-02;6.230175428947104521e-03;7.621738505181607781e-04;2.478440396384602007e+00;3.287862463607280072e-03;4.952726770865445438e-04;7.621738505181607781e-04;2.464043450566177462e+00;2.000000000000000000e+00
7.300000000000000000e+01;1.142089103908819347e-02;1.446457559129769865e-02;1.039019350155312438e-02;2.453013161410514620e+00;4.613597474905917206e-03;6.176510827812328741e-03;1.039019350155312438e-02;2.471192180613309919e+00;3.000000000000000000e+00
7.400000000000000000e+01;1.599980290881734823e-02;6.282231093741819095e-03;4.818746095787473926e-03;2.433787203430203938e+00;1.083704950487217322e-02;5.847135968469946432e-03;4.818746095787473926e-03;2.468884361164773278e+00;4.000000000000000000e+00
7.500000000000000000e+01;-2.630195505558309554e-02;-8.355535071327593877e-03;-6.371417038069954186e-03;2.444674876799109775e+00;-7.789043561718805853e-03;1.426333048152941818e-03;-6.371417038069954186e-03;2.468162613077455436e+00;3.000000000000000000e+00
7.600000000000000000e+01;-2.690361976101715569e-03;-1.229971681993451138e-02;-7.603174435290876998e-03;2.458255497226989661e+00;2.238922555665684433e-03;-2.695422229617577825e-03;-7.603174435290988020e-03;2.460120077468511912e+00;2.000000000000000000e+00
7.700000000000000000e+01;-1.817458501405549987e-02;-1.065593460324204544e-02;-9.040425465589141396e-03;2.501019823718352519e+00;-7.019399760583619474e-03;-3.158618880920768812e-03;-9.040425465589002618e-03;2.473803610014070120e+00;1.000000000000000000e+00
7.800000000000000000e+01;1.388802489237536686e-02;1.277257803862362484e-02;9.011767778747237223e-03;2.479261664084491112e+00;1.285723453621961943e-03;7.129483344262138589e-04;9.011767778747348245e-03;2.469873509955345714e+00;2.000000000000000000e+00
7.900000000000000000e+01;5.242241872498387689e-03;-7.319857746501873264e-03;-2.320222557235906979e-03;2.484101653988415315e+00;3.489779545941415484e-03;-2.960781574403187344e-03;-2.320222557235768202e-03;2.466399747213960048e+00;1.000000000000000000e+00
8.000000000000000000e+01;5.599474514244029422e-03;6.683987607367741779e-03;1.518055994785882934e-03;2.480454022612962994e+00;-1.145963010913686464e-04;4.422945217156248887e-04;1.518055994785605378e-03;2.465792906928216066e+00;2.000000000000000000e+00
8.100000000000000000e+01;-8.121614730549134298e-03;8.132283151203942295e-03;4.183047355246410914e-03;2.466616732837674686e+00;-5.517747581037679705e-03;2.828529308178076573e-03;4.183047355246410914e-03;2.463252791808524744e+00;3.000000000000000000e+00
8.200000000000000000e+01;-3.723575823853450539e-03;-1.109633645455196382e-02;-6.818862373341061378e-03;2.480237115852351959e+00;2.026037210764872198e-03;-1.759830161442460517e-03;-6.818862373340783822e-03;2.459924324958457920e+00;2.000000000000000000e+00
8.300000000000000000e+01;-4.995944786606226762e-03;-5.704263871957770959e-03;-8.751511524460742208e-04;2.484025724728498474e+00;-1.720781519852776498e-03;-2.084499026586764114e-03;-8.751511524463240210e-04;2.455477531178445361e+00;1.000000000000000000e+00
8.400000000000000000e+01;-2.023538736880126088e-02;-1.091065807358826412e-02;-9.242921337974635554e-03;2.510467143483838814e+00;-1.042352836773430269e-02;-5.635337056270534051e-03;-9.242921337974635554e-03;2.452922524333227994e+00;0.000000000000000000e+00
8.500000000000000000e+01;1.762269271369618084e-02;8.221151956078837086e-03;6.229155168676198118e-03;2.492737587408901945e+00;2.803874099191097646e-03;-2.023759427189741888e-03;6.229155168676447918e-03;2.451340243934796437e+00;1.000000000000000000e+00
8.600000000000000000e+01;-8.655490023705553204e-03;-1.065132864089521347e-02;-9.414458474592268811e-03;2.518906769660102185e+00;-3.694261968150577835e-03;-4.719112859083940403e-03;-9.414458474592518611e-03;2.453478953531555540e+00;0.000000000000000000e+00
8.700000000000000000e+01;6.319382166591447358e-03;7.114139952765469177e-03;5.557178301286547217e-03;2.499528127496095209e+00;-3.095565006042799716e-03;-2.687461756500697518e-03;5.557178301286797018e-03;2.454627399175552505e+00;1.000000000000000000e+00
8.800000000000000000e+01;-2.090976893117113544e-02;-1.092696363944550830e-02;-8.990310141117036080e-03;2.512792711431055537e+00;-9.310906343451830214e-03;-4.184797043269378181e-03;-8.990310141117258125e-03;2.446944503917442670e+00;0.000000000000000000e+00
