wealth_income_ratio,age_group,weight
 21.37933,4,.0066812
 21.67301,4,.2082602
 21.70943,4,.4659214
 21.77915,4 ,.004369
 21.81741,4,.3148329
 22.42115,4,.0748231
   22.457,4 ,.000294
 22.50556,4,.0413878
  22.6717,4,.0941523
 22.67829,4,.5211201
 22.73259,4,.0705642
 22.77674,4,.4230288
 22.81415,4,.0057071
 22.84583,4,.3598107
 23.40972,4,.0372421
 23.43541,4,.0047239
 23.56781,4  ,.15463
 23.66356,4,.3900078
 23.89649,4 ,.342589
 23.96944,4 ,.676249
  24.0932,4  ,.68718
 24.41758,4,.1445134
 24.83209,4,.6317517
 24.97793,4,.4584486
 25.02956,4,.6982853
 25.64722,4,.0902137
 25.84158,4,.0030761
 25.93843,4,.0946834
 26.15598,4,.0044269
 26.28964,4,.0508914
  26.5352,4,.3322975
 26.66081,4,.0041547
 26.76348,4,.0037963
 26.93939,4,.0765219
 26.99727,4,.0465257
 27.05162,4 ,.068483
 27.13365,4,.4900643
 27.35075,4,.1455513
 27.50855,4,.3941025
 27.57454,4,.4694908
 27.65711,4,.5549962
 27.98215,4,.9238013
 27.98457,4,.9528198
 28.30634,4 ,.052683
 28.68914,4,.0344034
 29.08988,4,.0002428
 29.37156,4,.4176901
 29.46404,4,.4411713
 29.82539,4,.0076965
 29.83303,4 ,.278564
 29.90234,4,.6274242
 30.47994,4,.5279454
 30.48897,4,.6883214
 30.52722,4,1.103886
 30.85452,4,.0041572
 30.85804,4,.2570121
 30.99912,4,.0005441
 31.16594,4,.0043623
 31.54258,4,.0029272
 31.59014,4,.0087415
 31.93025,4 ,.004369
 33.26632,4,.2999264
 34.12452,4 ,.052683
 34.15137,4,.3013009
 34.22853,4 ,.162479
 34.28202,4,.0588452
 34.51921,4,.3902503
 34.52889,4,.2233961
  35.0342,4,.0015243
 35.17441,4,.0906047
 35.42724,4,.0288432
 35.48544,4 ,.083862
 35.52575,4,.0050915
 35.53919,4,.1568012
 35.56284,4,.8089846
 35.63623,4,.1902707
 35.68139,4,.0437928
  36.2334,4,.0674951
 36.25171,4,.2675921
 36.42027,4,.7666679
 36.59828,4,.7226204
 36.65646,4,.0546958
 37.04375,4,.2233961
 37.49525,4,.0024283
 37.60886,4,.0075374
 37.67189,4,.0757795
 37.68577,4,.0505642
 37.87576,4,.5560302
 38.21851,4,.0024663
 38.22597,4 ,.005033
 38.26904,4,.2039933
 38.31401,4,.0058425
 38.33978,4,.2161916
 39.35273,4,.0036874
 39.73859,4,.2599755
 39.81092,4,.2795964
 40.20708,4,.0474647
 40.24306,4,.4055001
 40.37317,4,.0807024
 40.45097,4,.0411132
  40.6399,4 ,.006616
 41.28159,4,.0738186
 41.58825,4,.0033382
 42.44934,4,.1462532
  42.9799,4,.2507271
 43.74228,4,.0058462
 44.67085,4,.3119813
 44.71351,4,.0929333
 45.71124,4,.0042764
 49.07723,4,.0010064
 50.57803,4,.8277349
 51.96223,4,.0072948
 51.99926,4,.0550773
 52.19849,4,.3790109
 52.55135,4,.1833799
 52.60914,4,.2075436
 53.25322,4,.0047518
 53.43394,4,.1083608
 54.30077,4,.0045331
 54.78476,4,.0043479
 54.91489,4,.0817265
 56.54892,4,.0462613
 57.06623,4,.0483505
 58.02506,4,.5385591
 58.69877,4,.0671149
 58.84116,4,.1851657
 59.53655,4,.0875619
 59.56441,4,.0712669
 60.92751,4,.0035299
 62.55841,4,.8378885
 63.42083,4,.2992327
 63.70137,4,.0069556
 70.53142,4,.1830389
 72.48389,4,.0825484
 74.43904,4,.1237049
 74.66781,4,.0058045
 74.94685,4,.0031963
 76.89711,4 ,.590059
 78.95403,4,.0934341
 81.12409,4,.1022149
 81.30939,4,.0703908
 81.80222,4,.0046195
 86.96879,4,.0638002
 97.51515,4,.0127145
  97.9954,4,.0936338
 100.8056,4,.1180013
 101.7045,4,.2060658
 102.3624,4,.0694322
 103.7258,4,.0304006
 107.6385,4,.3041897
 109.1102,4,.1462532
 112.1357,4,.0417984
 114.6977,4,.0024623
 121.2437,4 ,.004718
  122.229,4,.0045407
 125.7576,4,.0009992
 131.6093,4,.0045567
  136.299,4,.1885904
   141.29,4,.0021934
 156.0409,4,.3076745
 175.6074,4,.0122101
 189.1314,4,.0039704
 189.9253,4,.0037461
 190.6722,4,.0031476
 286.4006,4,.0057952
  843.421,4,.0585907
-12.47386,5,.1846433
-5.352231,5,2.815567
-1.527359,5,.0647093
-1.249324,5 ,1.36976
-.5409969,5 ,1.17838
-.3900762,5,1.694596
-.3677298,5,1.664332
-.3413009,5,1.891115
-.3397426,5,1.068694
-.3083197,5,2.257049
-.3069202,5,2.470168
-.2868658,5,1.299092
-.2652855,5,1.386242
-.1730713,5,1.637907
-.1607912,5,1.361706
-.1386827,5,1.696783
-.1381206,5,2.062273
-.1181315,5,1.309599
-.1086157,5,.8735917
-.1054902,5,1.245644
-.0711985,5,2.146034
-.0711132,5,1.494326
-.0611371,5,2.083583
-.0542199,5,1.244797
-.0408702,5,1.064811
-.0176177,5,2.101013
-.0030611,5,1.152186
        0,5,1.690822
        0,5 ,1.82143
 .0044488,5,2.275618
 .0064363,5,1.408789
 .0094453,5,1.715002
  .016466,5,1.503498
 .0218194,5,1.789745
 .0354866,5,1.696448
 .0359799,5 ,1.44817
 .0412046,5,2.014378
 .0416205,5,1.545524
 .0510742,5,.9981298
 .0565904,5,1.093227
 .0566748,5 ,1.00798
 .0576789,5,1.430083
 .0582041,5,1.397546
 .0647111,5,1.789745
 .0669797,5,1.080018
 .0726466,5,1.469887
 .0753565,5,1.590447
 .0826563,5 ,1.14645
 .0873252,5,1.553894
 .1132086,5,1.580388
 .1167961,5,2.357744
 .1195657,5,1.329412
 .1226379,5 ,.000474
 .1240943,5,1.724802
 .1269231,5,1.448024
 .1276992,5,1.729805
 .1328734,5,1.259064
 .1386607,5,1.512575
 .1407226,5,1.311118
 .1491888,5,1.666014
 .1499457,5,1.315052
 .1534995,5 ,1.10858
 .1560165,5,1.643636
 .1631083,5,1.455855
  .163501,5,1.934718
 .1691539,5,1.564242
 .1740982,5,1.151268
 .1757485,5,1.605647
 .1772972,5,1.766245
 .1844247,5,2.062273
 .1860444,5,1.884757
 .1917719,5,2.226983
 .2012226,5,1.305139
 .2059927,5,.2472864
 .2169812,5,.0636416
  .221659,5,1.406627
 .2255608,5 ,1.55048
 .2255994,5,.9355996
 .2314683,5,1.320236
   .24007,5 ,1.20426
 .2500482,5,1.429765
 .2507596,5,1.041088
 .2511508,5  ,1.4872
 .2631213,5,1.475463
 .2633192,5,1.408397
 .2635883,5,1.969157
 .2691458,5,1.104127
 .2730143,5,1.006367
  .293729,5 ,.916381
 .2951465,5,.0623075
    .2959,5,1.093227
  .304172,5,1.724802
 .3128876,5,1.485579
 .3214359,5,2.024399
 .3220567,5 ,2.57941
 .3257161,5,1.767382
 .3347407,5,2.267406
 .3397426,5 ,1.31804
  .348207,5,1.620719
 .3511399,5,1.843489
 .3557085,5,1.480522
 .3607497,5 ,1.63476
 .3609946,5,.0391652
 .3758163,5,1.598303
 .3782221,5,1.523138
 .3857632,5,1.630844
 .3897066,5,1.146952
 .3977878,5,1.650215
 .3993313,5,1.692085
 .4032056,5 ,.993968
 .4035312,5 ,1.39954
 .4170637,5,1.968572
 .4256058,5 ,1.55897
 .4349016,5,1.943712
  .435696,5,1.314353
 .4370215,5 ,1.32115
 .4464427,5,1.079356
 .4510858,5,1.562844
 .4610497,5,2.003086
 .4737135,5,1.428699
 .4759811,5 ,2.58213
 .4859098,5,1.397546
 .5011781,5,1.766263
 .5031252,5,1.360744
 .5169331,5,1.863276
 .5193495,5,1.571123
 .5346378,5,1.356139
 .5477717,5 ,1.50784
 .5524801,5,1.962865
  .554478,5,2.834725
 .5674923,5 ,1.53117
 .5696481,5,2.138939
 .5773115,5,1.955313
 .5934145,5,1.762402
 .6017891,5,1.975183
 .6020246,5 ,1.46301
 .6026618,5,1.517187
 .6042162,5,1.790785
 .6045043,5,1.734859
 .6207266,5,1.863475
 .6280355,5,1.526189
 .6282035,5,1.708417
 .6318998,5,1.987607
 .6329548,5,1.559871
 .6351471,5,1.535257
 .6355909,5,1.729012
   .64399,5,1.880794
 .6469002,5,1.411337
 .6557378,5,1.835072
 .6685918,5,2.412926
 .6791919,5,1.496409
 .6876243,5 ,1.47393
 .6907254,5,1.722658
 .6997896,5,1.570457
 .7014214,5,2.378481
 .7068474,5,1.761237
 .7135618,5,2.170326
 .7150425,5,1.258858
  .716109,5 ,1.19266
 .7177984,5,.1718217
 .7203621,5,.1928045
  .728873,5,2.038989
 .7345756,5,2.612426
 .7361574,5,1.724521
 .7430024,5,1.714877
 .7439351,5,1.315279
 .7583496,5,2.155096
 .7642758,5  ,2.3911
 .7706929,5,1.741725
 .7728128,5,1.626243
  .774991,5,1.823645
 .7801278,5,2.002359
 .7882544,5,2.196526
 .7982182,5,1.788722
 .8001935,5,1.883464
  .807519,5 ,1.68978
 .8094298,5,2.459292
 .8136988,5,1.884416
 .8147972,5,1.940175
 .8223916,5,.8739021
 .8271921,5,1.260473
 .8287473,5,1.908664
 .8361801,5,1.472937
 .8390952,5 ,.042142
 .8396242,5,1.471482
 .8512304,5,1.338708
 .8633058,5,1.620397
 .8721173,5,2.239136
 .8893836,5,1.931315
 .8918906,5  ,2.9263
 .8931206,5,1.403421
 .8943358,5,2.721225
 .8982812,5,1.997258
 .9067427,5,1.516405
  .908326,5,2.659598
 .9257452,5,1.191796
 .9350711,5,2.400206
 .9498726,5 ,.916381
 .9535943,5 ,1.72438
  .961655,5,.5387298
 .9655695,5,1.905715
 .9734116,5 ,2.20129
 .9760246,5,2.332941
 .9802181,5,2.087914
 .9946218,5,1.462634
 .9978408,5,2.232994
 1.009031,5,1.546853
 1.015309,5,1.760811
 1.019462,5,1.903308
 1.024867,5,1.574963
 1.028829,5,1.960783
 1.030545,5,.9298146
 1.034098,5,1.858412
 1.043862,5,1.849455
 1.045374,5,1.900726
 1.049387,5,1.904622
 1.052626,5,1.017748
 1.052646,5,2.210911
 1.060424,5 ,1.82515
 1.066036,5,3.220227
 1.075135,5,1.766263
 1.078578,5,2.127054
 1.101019,5,1.676618
 1.101128,5,1.556041
 1.110368,5,1.943411
 1.110387,5,1.810747
 1.119283,5,2.011295
  1.12641,5 ,2.16923
 1.133759,5,2.157725
  1.15005,5,1.721435
 1.154232,5,1.790156
 1.172689,5,1.913926
 1.174968,5,1.900726
 1.176834,5 ,1.80221
 1.180939,5,2.000817
 1.182187,5,1.197173
 1.184792,5,2.367504
 1.192721,5,1.796376
 1.204139,5,1.767011
 1.204931,5,.4954182
 1.205994,5,1.528803
 1.206242,5,1.783517
 1.211489,5,1.937842
 1.220975,5,2.081953
 1.228745,5,.0035122
 1.233784,5,1.479186
 1.238935,5,1.379609
 1.241119,5,.4170164
 1.244713,5,1.876923
 1.253656,5 ,1.02777
 1.256111,5,1.819499
  1.25776,5,1.191796
 1.261407,5,1.352173
  1.26579,5,1.938589
 1.274476,5,.8116484
  1.28001,5,1.905645
 1.286356,5,1.630045
 1.290766,5,.6134341
 1.294283,5,2.255434
 1.296599,5,2.137687
 1.306705,5,1.295663
 1.309402,5,1.613505
 1.312483,5,1.697057
 1.319318,5,1.134786
 1.335431,5,2.162977
 1.343662,5,.0061664
   1.3452,5,.8114768
 1.349488,5,1.926139
 1.356172,5,1.517187
  1.36109,5,1.996879
 1.379029,5,2.400846
 1.383597,5,1.895501
 1.385802,5,2.418046
 1.387498,5,1.189796
 1.388265,5,.4306054
  1.39363,5,2.244492
 1.394833,5,1.414428
 1.399104,5,2.216751
 1.401922,5,1.402253
 1.402755,5,2.155651
  1.40281,5 ,1.71906
 1.407004,5,1.937087
 1.410547,5,1.331426
  1.41266,5,2.916022
 1.423322,5,1.938589
 1.424415,5,.0022739
 1.425945,5,1.613505
 1.434306,5 ,1.79621
 1.440858,5,2.408327
  1.44136,5,1.715932
 1.443863,5,1.859761
 1.446865,5,1.974213
 1.451657,5,2.106913
 1.469533,5 ,1.98328
 1.473826,5,2.845382
 1.482689,5,1.774855
 1.486578,5 ,1.10522
 1.487151,5,1.696369
 1.490264,5,.1742544
 1.492912,5,1.427912
 1.494332,5 ,1.79903
 1.495346,5,2.826592
  1.50634,5,1.892032
 1.522822,5,.7833573
 1.526427,5 ,1.62586
 1.530894,5,1.931303
 1.540564,5,2.005304
 1.545948,5,1.211606
 1.553419,5,1.664872
 1.554562,5,1.781691
  1.55599,5,1.549653
 1.560318,5,1.523271
 1.560511,5,2.227108
 1.569602,5,1.770558
 1.575773,5,1.483697
 1.576064,5,1.661648
 1.582153,5,1.612025
 1.586672,5,1.540186
 1.589376,5,2.197466
 1.601175,5,.0031612
 1.608931,5,1.970665
 1.624353,5 ,1.72414
 1.627964,5,1.550906
 1.640771,5,1.943712
 1.642526,5,1.786649
 1.644295,5,1.693054
 1.648974,5,1.930699
 1.653455,5,.9793922
 1.670786,5,1.807989
 1.671129,5 ,2.73541
 1.690312,5,1.592787
 1.696067,5,.1676805
 1.700114,5 ,1.54197
 1.704064,5,.2512582
 1.705159,5,1.457219
 1.719084,5,1.763111
 1.719249,5,2.014772
 1.741651,5,1.559871
 1.746278,5,2.106913
 1.749177,5 ,1.37557
 1.749949,5,1.763796
 1.767455,5 ,1.70283
 1.768159,5,1.891747
 1.772598,5,1.833934
  1.77586,5,1.514552
 1.796887,5,1.193241
  1.80022,5,.4906342
 1.801267,5,1.684254
 1.804325,5,1.633216
 1.806331,5,1.716971
 1.821094,5,2.119611
 1.825571,5,1.977355
 1.831621,5,1.490352
 1.855905,5,2.095772
 1.859515,5,.9438961
 1.869917,5,2.231648
 1.870205,5,1.813052
 1.875534,5 ,1.52692
 1.887241,5,1.749875
 1.896251,5,1.188028
 1.899024,5,1.230021
 1.899609,5,1.357528
 1.908556,5,1.746477
 1.920184,5,1.940175
 1.923223,5,2.394229
   1.9233,5,1.605592
 1.925063,5,.0805755
 1.934044,5,1.454721
 1.936195,5 ,.013746
 1.937676,5,1.919543
 1.939025,5,1.552845
 1.941335,5,.9787222
 1.943411,5,1.755939
 1.947142,5,1.611379
 1.948264,5 ,.004829
 1.956142,5,1.881976
 1.956941,5 ,1.57241
 1.957487,5,.2554522
  1.95776,5,1.334355
 1.962181,5,1.491258
 1.964964,5,1.988781
 1.968383,5,2.295384
 1.972854,5,1.653122
 1.977935,5,2.318578
  1.99515,5,2.116517
 1.999179,5,1.961016
 1.999218,5,1.913884
 2.003712,5,1.921618
 2.010207,5,2.130134
 2.017677,5 ,1.44233
 2.024437,5 ,1.67119
 2.026351,5,2.017375
 2.031634,5,2.169645
 2.037355,5,1.671003
  2.04066,5,3.162449
 2.042103,5,1.829571
 2.059644,5,1.664872
 2.060347,5,2.147425
 2.068057,5,1.750591
 2.073055,5,1.551136
 2.088032,5,1.813019
 2.096332,5,1.427912
 2.106546,5,1.803168
 2.108994,5,1.977744
 2.111548,5,2.044089
 2.117918,5,1.669853
 2.118551,5,2.698891
  2.12808,5,1.803539
 2.136393,5 ,1.50284
  2.14609,5,1.519902
 2.153747,5,2.049767
 2.157682,5,.1783951
 2.158647,5,1.349374
 2.161119,5,1.741109
 2.165528,5,1.647058
 2.181365,5,1.181666
 2.181517,5,1.590559
 2.183667,5,1.280845
 2.184772,5,1.884693
 2.186472,5,1.238695
 2.189413,5,.0636416
 2.190044,5,1.278311
 2.197291,5,.2225258
 2.203859,5,1.970216
 2.227853,5,2.146824
 2.229306,5,1.706545
 2.230021,5,1.499676
 2.237325,5,1.778994
 2.240658,5,1.597314
 2.247067,5,.1224795
  2.25005,5,1.654961
 2.273651,5,1.720634
 2.276314,5,1.817387
 2.282504,5,.0408955
 2.286724,5,1.286925
 2.287146,5,1.478794
 2.298289,5,1.888262
 2.301671,5,.0830084
 2.305779,5,.5899346
 2.307272,5,.1480824
 2.310929,5,1.447624
 2.317093,5,1.550906
 2.366681,5,1.499455
 2.371821,5,.0883343
 2.372783,5,1.775424
 2.373691,5,1.597314
 2.380716,5,1.938589
 2.387841,5,1.484739
 2.395059,5 ,2.16161
 2.396385,5  ,2.3911
 2.399367,5,1.698314
 2.400046,5,1.676187
 2.404314,5,.8444991
 2.423567,5,.1729466
 2.423799,5,1.732379
 2.424462,5,2.126216
 2.427057,5,1.905505
 2.439357,5,.1729466
  2.44098,5,2.095772
 2.441576,5,1.605133
 2.448109,5,1.766263
  2.45128,5,2.142677
 2.467015,5,1.807145
 2.469813,5,1.505635
 2.474725,5,2.330902
 2.475945,5,1.756745
 2.484184,5,.0996623
 2.490111,5,1.654319
 2.493743,5,1.609681
 2.494865,5 ,1.75556
  2.50283,5,1.703366
 2.505567,5,1.920459
 2.533503,5 ,1.56488
  2.54325,5,2.597801
 2.545398,5,.8951967
 2.567285,5,1.527969
 2.567571,5,1.749875
 2.567941,5,2.223831
 2.583427,5,2.435161
 2.589964,5,.9034877
 2.596529,5,2.059545
 2.610966,5,1.867654
 2.619241,5,.0075771
 2.620549,5,1.471482
 2.635103,5,.2219904
 2.636719,5,.1578199
 2.639624,5,1.417288
  2.65529,5,1.737739
 2.671564,5,1.721619
   2.6751,5,3.037256
 2.679746,5,1.714877
 2.681559,5 ,1.83589
 2.692085,5,1.113969
 2.713339,5,1.903439
 2.717553,5 ,.244405
 2.717892,5,2.137687
 2.724702,5,.6252832
 2.737903,5 ,1.64656
 2.738441,5 ,.000674
 2.745988,5,1.564776
 2.747267,5,2.356046
 2.752523,5,1.806282
 2.754958,5,2.140496
 2.759625,5,1.096098
 2.761139,5,1.637422
 2.762839,5,1.963279
   2.7693,5 ,.058672
  2.77807,5,1.635808
 2.779559,5,1.647734
 2.782604,5,1.934072
 2.796114,5,2.333513
 2.801944,5,1.278001
 2.808053,5,1.476591
 2.814316,5,.0563747
 2.826179,5,1.891242
 2.826516,5,.9206551
 2.830104,5,.0661888
 2.832629,5,1.620474
 2.845564,5,.5598583
 2.854713,5,1.324205
 2.886194,5,1.495293
 2.896626,5,.0616257
 2.898334,5,1.550675
 2.902117,5,.3292699
 2.902627,5,2.090058
 2.903312,5,.8142894
 2.920714,5,.4230207
 2.926257,5,1.862036
  2.93607,5,.1232122
 2.941582,5,1.656548
 2.952681,5,2.305498
 2.955599,5 ,.195989
 2.971038,5,1.504104
  2.97792,5,1.965325
 2.989611,5,.0620918
 2.990674,5,2.618824
 2.991768,5,1.753092
 2.995502,5,2.140496
 3.000132,5,1.644324
 3.004077,5 ,1.75368
 3.006984,5,2.119193
 3.016498,5,1.946672
 3.028601,5,1.730182
 3.032986,5,.0761589
 3.040986,5,.1633997
 3.043106,5,1.882264
 3.044903,5,1.459689
 3.050053,5,1.503937
  3.05424,5,1.803315
 3.068449,5,.0094027
 3.071749,5,.1911132
 3.087783,5,.8903704
 3.088821,5,.0671049
 3.095713,5,1.902908
 3.096634,5 ,1.68456
 3.108001,5,.0205528
 3.112184,5,1.626857
 3.116434,5,2.142751
 3.119463,5,1.445587
 3.127392,5,1.714877
 3.130879,5,1.605224
  3.13718,5,1.719319
 3.142714,5,1.611914
 3.152235,5,1.862767
 3.152933,5,1.816727
 3.157813,5 ,1.98191
 3.159833,5,1.717898
 3.178138,5,1.624522
 3.179347,5,.9782541
 3.180984,5,1.697972
 3.182835,5,1.589497
  3.18878,5,.5765802
 3.192153,5,1.019277
 3.210127,5,.0004018
 3.226495,5,1.557305
  3.24163,5,1.077811
 3.242543,5,2.823957
 3.245889,5,1.727584
 3.246664,5,1.532375
 3.247292,5,1.997543
 3.257601,5,1.884693
 3.263307,5,.2241887
 3.264909,5,1.469993
 3.273028,5,.1880561
 3.284002,5,2.024022
 3.284055,5,1.970216
 3.286403,5,1.222957
 3.293527,5,.0079351
 3.295906,5  ,1.3815
 3.306316,5,1.719234
  3.32379,5,1.960572
 3.327433,5,1.844639
 3.335127,5,1.481904
 3.348803,5,1.615231
 3.350096,5,1.291779
 3.354537,5,1.684254
 3.358905,5,.8006546
 3.367075,5 ,2.37345
 3.384405,5,2.149284
 3.388661,5,1.410393
 3.388876,5,1.820411
 3.389724,5,1.609059
 3.396429,5,.8662783
 3.399839,5,.0389132
 3.406405,5,.0021249
 3.413761,5,.0052447
 3.415428,5 ,.019466
 3.422962,5,2.127877
 3.441308,5,1.154019
 3.444982,5,1.987586
  3.45795,5,1.751667
 3.472816,5,1.647332
 3.473714,5,1.755671
 3.474026,5,.2934692
 3.477113,5,2.139424
 3.486027,5 ,2.07626
 3.487864,5,1.094948
 3.489154,5,2.852941
 3.495235,5 ,2.22508
 3.500829,5,.0635102
 3.503396,5,2.153682
 3.509486,5,.0757221
 3.513813,5,1.807145
 3.520861,5,1.851094
 3.522753,5,2.223831
  3.53091,5,2.919487
 3.536624,5,1.351598
 3.537217,5,.0228409
 3.539538,5 ,1.98319
 3.543946,5,2.287207
 3.546573,5,1.138894
 3.548218,5,2.115204
 3.556941,5 ,1.57241
 3.557965,5,1.926111
 3.579226,5,1.663004
 3.591054,5 ,1.96825
 3.600533,5,.0434623
 3.617514,5,1.430383
 3.620873,5 ,.003588
 3.626315,5,.1522979
 3.627939,5 ,1.86016
 3.635204,5,.7856761
 3.644863,5 ,1.42116
  3.64739,5,2.167481
 3.649542,5,1.737739
 3.650186,5,2.670077
 3.653865,5,1.656572
 3.654699,5,1.855958
 3.657368,5,.1153645
  3.66238,5,2.034075
  3.67968,5,1.661577
 3.688622,5,1.049478
 3.695812,5,.6963434
 3.698802,5,2.675597
 3.699636,5,.1117292
 3.702587,5,2.119152
 3.710501,5,1.638801
 3.720406,5,.1361447
  3.73245,5,.1794654
 3.732775,5 ,1.56353
 3.733096,5,1.959889
  3.74192,5,.1522979
 3.752307,5,2.002359
 3.756355,5,1.699886
 3.759412,5,1.370383
 3.761024,5 ,.125588
  3.77094,5,1.732379
 3.780281,5 ,1.56488
 3.781488,5 ,1.96726
 3.790967,5,1.178132
  3.79975,5 ,1.39557
 3.799835,5,1.671372
 3.828198,5,2.900543
 3.830616,5,1.665222
 3.833607,5 ,.220519
 3.839306,5,.1502063
 3.841184,5,1.790785
 3.858035,5,1.935267
 3.862895,5,.1197704
 3.865638,5,.0028959
 3.882654,5,2.241288
    3.893,5 ,1.91037
 3.896706,5,1.363169
 3.896891,5 ,1.60365
 3.905175,5,1.966147
  3.91364,5,1.609645
 3.916733,5,2.448364
 3.917135,5,.8850492
 3.917563,5,1.718725
 3.928308,5,2.044516
 3.929842,5,1.305539
 3.944675,5,1.896806
 3.948936,5,2.136105
 3.949618,5,2.427904
  3.95033,5,1.970217
 3.965413,5,.1147076
 3.972265,5,.0044557
 3.977624,5,2.313998
 3.994982,5 ,1.89319
 4.004001,5,1.454721
 4.006459,5,.1031287
 4.014485,5,1.750872
 4.018706,5,.0727542
 4.025321,5,1.885509
 4.038747,5,.1145219
 4.044054,5,1.836241
 4.047508,5,1.954543
 4.049494,5,2.002965
 4.059085,5,.9336995
  4.06206,5,.0160004
 4.062225,5,1.275499
 4.064727,5,1.605465
 4.065853,5,1.465067
 4.077954,5,2.334726
 4.089139,5,2.734347
 4.097182,5,.1460154
 4.104353,5,1.098483
 4.108986,5,1.530516
   4.1188,5,1.891723
 4.141416,5,.1057309
 4.145076,5,2.549997
 4.164393,5,1.718725
 4.173074,5,1.605133
 4.175747,5,1.032939
 4.179855,5,1.745678
 4.180999,5,1.693232
 4.185868,5,1.153958
 4.186147,5,2.295911
 4.189912,5,2.228828
 4.193254,5,.2725879
 4.193563,5,1.752417
 4.219394,5  ,1.5346
 4.219557,5,.2967099
  4.22727,5,2.339218
 4.249525,5,1.564979
 4.255854,5,2.155699
 4.256474,5,1.368888
 4.260122,5 ,1.47715
 4.268745,5,.0199038
  4.27249,5,1.840296
 4.277953,5,1.672861
 4.278995,5,1.549971
 4.279896,5 ,1.71159
 4.285303,5,1.813967
 4.285828,5,1.473666
 4.288985,5,2.062829
 4.295919,5,2.721225
 4.311592,5,.2468275
 4.311703,5,2.138692
 4.316988,5,1.148869
 4.324932,5,2.294367
 4.326274,5,1.608236
 4.333389,5,1.029892
  4.33698,5,1.744697
 4.346439,5,.0929767
 4.348066,5 ,1.23084
 4.355985,5,2.900543
 4.366696,5 ,1.10522
 4.368412,5,1.453216
 4.373895,5  ,.08489
  4.39556,5,2.017678
 4.404379,5,1.702249
 4.413883,5,.0054701
 4.431278,5,1.646281
 4.446946,5,.9587153
 4.455359,5,1.902517
 4.462944,5,.1521262
 4.466752,5,2.106245
 4.473068,5,.3298847
 4.485378,5,1.840523
 4.491458,5,.9912551
 4.492163,5,.0790477
 4.500792,5,1.586141
 4.519383,5,1.740777
 4.540998,5,.4556401
 4.552516,5,1.577192
 4.567863,5,1.601634
 4.568893,5,2.273587
 4.591082,5,1.948507
 4.598632,5,1.285004
 4.599132,5,2.404358
 4.602082,5,1.549971
 4.607553,5,1.755433
 4.612361,5 ,1.90108
 4.622873,5,.0073608
   4.6249,5,1.657012
 4.632529,5,.7970619
 4.637343,5,1.530202
 4.638777,5,1.244171
 4.649837,5  ,2.3478
 4.651535,5,.0794914
 4.656888,5,1.009319
  4.65929,5,2.339779
 4.660043,5,.1755356
 4.662983,5,.9243549
 4.674551,5,1.923273
 4.698966,5,.1419536
 4.705721,5,2.152824
  4.71225,5,1.515818
 4.719251,5,.1743442
 4.741959,5,1.654319
  4.75715,5,2.144994
 4.764426,5 ,1.93684
 4.766809,5,1.343844
 4.791114,5,.1425441
 4.799207,5,2.457185
 4.800879,5,1.678584
 4.812317,5,1.275499
 4.814043,5 ,.068623
 4.819831,5,1.650013
 4.820232,5,.2722617
 4.821007,5,.0296581
 4.824604,5,.9330461
 4.825479,5,1.003875
 4.826597,5  ,2.2481
  4.85515,5,.9564337
  4.85984,5,1.464683
 4.863687,5,2.058187
 4.870865,5,.0011831
 4.876321,5,.3056372
 4.877614,5,1.449975
 4.895167,5 ,.072575
 4.905699,5,1.514223
 4.909949,5,2.044945
  4.91295,5,.0610881
 4.930822,5,1.953574
 4.949315,5,2.252764
 4.954805,5 ,.036344
 4.954929,5,1.334355
 4.965094,5,1.736219
  4.97992,5,1.644882
 4.992785,5,1.185988
 4.996024,5,.1242944
 5.006384,5,1.656548
 5.006691,5,2.223831
 5.037008,5,.0353766
 5.052271,5,1.969285
 5.054821,5 ,1.56488
 5.063574,5,1.133255
 5.065612,5,2.241288
 5.073709,5,.2645403
 5.077664,5,.3864973
  5.07822,5,.1779103
 5.088345,5,2.185094
 5.094944,5,1.142826
 5.105774,5,.9249994
 5.113066,5,1.718725
 5.144022,5,1.370383
 5.154263,5,.1794647
 5.162112,5,1.291967
 5.165365,5,2.618022
 5.166424,5,.0028347
  5.17524,5,1.384399
 5.200429,5,1.802951
 5.221385,5,.1707381
  5.22785,5,2.639768
 5.235953,5,2.237363
 5.238297,5,1.037521
 5.248388,5,2.900543
 5.254592,5,.0708595
 5.255913,5,1.513572
 5.264487,5,.3672511
 5.266832,5,.1945199
 5.270014,5 ,1.65771
 5.272646,5,1.376519
 5.276472,5,.4701717
 5.281621,5,.0411154
 5.299176,5,1.480853
  5.30959,5,1.650553
 5.358412,5,1.222957
 5.370086,5,.0723668
 5.374789,5,.9158605
 5.384099,5,2.437728
 5.384401,5,2.268957
 5.407856,5,1.208814
 5.409483,5,1.739098
 5.415678,5,.9658164
 5.419243,5,1.538116
  5.42548,5,1.786552
 5.437659,5,1.806512
 5.441048,5,1.492494
 5.445561,5,1.974021
 5.453069,5,1.561877
 5.453537,5,1.462806
 5.459264,5 ,1.69633
 5.477036,5,.7898217
 5.481723,5,.0054646
 5.488152,5,.0064357
 5.492382,5,1.722038
  5.49459,5,.0444936
 5.494821,5,1.481963
 5.499319,5,2.032589
  5.50111,5,2.025749
 5.503318,5,.0541463
 5.503936,5,1.828486
 5.512325,5 ,2.31408
