United States life table functions and actuarial functions at 2.3 percent interest
based on the Alternative 2 mortality probabilities used in the 2020 Trustees Report.
Females
,,,,,,,o,,,,,..,    ..    (12)
Year,x,q(x),l(x),d(x),L(x),T(x),e(x),D(x),M(x),A(x),N(x),a(x),12a(x)
2057,50,0.002122,96975,206,96873,3504662,36.14,31109,13982,0.4495,761767,24.4874,288.35
2057,51,0.002333,96770,226,96657,3407789,35.22,30345,13917,0.4586,730658,24.0787,283.44
2057,52,0.002561,96544,247,96420,3311133,34.30,29593,13848,0.4679,700314,23.6647,278.48
2057,53,0.002808,96297,270,96161,3214712,33.38,28854,13774,0.4774,670720,23.2455,273.45
2057,54,0.003067,96026,295,95879,3118551,32.48,28126,13695,0.4869,641867,22.8212,268.35
2057,55,0.003364,95732,322,95571,3022672,31.57,27409,13610,0.4966,613741,22.3918,263.20
2057,56,0.003668,95410,350,95235,2927101,30.68,26703,13520,0.5063,586332,21.9577,257.99
2057,57,0.003920,95060,373,94873,2831867,29.79,26007,13425,0.5162,559629,21.5187,252.72
2057,58,0.004098,94687,388,94493,2736994,28.91,25322,13325,0.5262,533622,21.0732,247.38
2057,59,0.004237,94299,400,94099,2642501,28.02,24652,13224,0.5364,508300,20.6194,241.93
2057,60,0.004385,93899,412,93694,2548401,27.14,23995,13121,0.5468,483648,20.1560,236.37
2057,61,0.004604,93488,430,93273,2454708,26.26,23353,13019,0.5575,459653,19.6829,230.69
2057,62,0.004924,93057,458,92828,2361435,25.38,22723,12913,0.5683,436300,19.2010,224.91
2057,63,0.005378,92599,498,92350,2268607,24.50,22103,12804,0.5793,413577,18.7118,219.04
2057,64,0.005950,92101,548,91827,2176257,23.63,21489,12688,0.5904,391475,18.2171,213.11
2057,65,0.006617,91553,606,91250,2084430,22.77,20881,12563,0.6016,369985,17.7185,207.12
2057,66,0.007342,90947,668,90613,1993180,21.92,20277,12428,0.6129,349104,17.2170,201.10
2057,67,0.008103,90280,732,89914,1902566,21.07,19675,12282,0.6243,328827,16.7127,195.05
2057,68,0.008886,89548,796,89150,1812652,20.24,19077,12127,0.6357,309152,16.2054,188.96
2057,69,0.009721,88752,863,88321,1723502,19.42,18483,11961,0.6471,290075,15.6945,182.83
2057,70,0.010707,87890,941,87419,1635181,18.60,17891,11785,0.6587,271592,15.1801,176.66
2057,71,0.011850,86949,1030,86433,1547762,17.80,17302,11598,0.6703,253701,14.6632,170.46
2057,72,0.013074,85918,1123,85357,1461328,17.01,16712,11397,0.6820,236399,14.1451,164.24
2057,73,0.014370,84795,1218,84186,1375972,16.23,16123,11184,0.6937,219687,13.6256,158.01
2057,74,0.015798,83576,1320,82916,1291786,15.46,15534,10957,0.7054,203564,13.1043,151.75
2057,75,0.017587,82256,1447,81533,1208870,14.70,14945,10718,0.7171,188029,12.5814,145.48
2057,76,0.019701,80809,1592,80013,1127337,13.95,14352,10461,0.7289,173085,12.0599,139.22
2057,77,0.021910,79217,1736,78350,1047324,13.22,13753,10184,0.7405,158732,11.5417,133.00
2057,78,0.024172,77482,1873,76545,968974,12.51,13149,9890,0.7521,144979,11.0257,126.81
2057,79,0.026676,75609,2017,74600,892429,11.80,12543,9579,0.7637,131830,10.5103,120.62
2057,80,0.029579,73592,2177,72504,817828,11.11,11934,9252,0.7753,119287,9.9957,114.45
2057,81,0.033222,71415,2373,70229,745325,10.44,11320,8907,0.7868,107354,9.4831,108.30
2057,82,0.037898,69043,2617,67734,675096,9.78,10698,8539,0.7982,96033,8.9765,102.22
2057,83,0.043810,66426,2910,64971,607362,9.14,10061,8143,0.8093,85335,8.4814,96.28
2057,84,0.050832,63516,3229,61902,542391,8.54,9404,7712,0.8200,75273,8.0041,90.55
2057,85,0.058730,60287,3541,58517,480489,7.97,8726,7245,0.8303,65869,7.5489,85.09
2057,86,0.067311,56747,3820,54837,421972,7.44,8029,6744,0.8400,57143,7.1176,79.91
2057,87,0.076474,52927,4048,50903,367136,6.94,7320,6216,0.8491,49115,6.7099,75.02
2057,88,0.086218,48879,4214,46772,316232,6.47,6608,5668,0.8578,41795,6.3249,70.40
2057,89,0.096631,44665,4316,42507,269460,6.03,5903,5111,0.8660,35187,5.9614,66.04
2057,90,0.107825,40349,4351,38174,226953,5.62,5212,4554,0.8737,29285,5.6184,61.92
2057,91,0.119921,35998,4317,33840,188780,5.24,4546,4004,0.8809,24072,5.2956,58.05
2057,92,0.133036,31681,4215,29574,154940,4.89,3911,3472,0.8877,19527,4.9932,54.42
2057,93,0.147266,27467,4045,25444,125365,4.56,3314,2963,0.8941,15616,4.7119,51.04
2057,94,0.162697,23422,3811,21516,99921,4.27,2763,2486,0.8999,12302,4.4531,47.94
2057,95,0.178288,19611,3496,17863,78405,4.00,2261,2047,0.9051,9539,4.2189,45.13
2057,96,0.193776,16115,3123,14553,60542,3.76,1816,1653,0.9099,7278,4.0074,42.59
2057,97,0.208873,12992,2714,11635,45989,3.54,1431,1309,0.9142,5462,3.8160,40.29
2057,98,0.223277,10278,2295,9131,34353,3.34,1107,1016,0.9181,4031,3.6414,38.20
2057,99,0.236673,7983,1889,7039,25222,3.16,840,775,0.9218,2924,3.4789,36.25
2057,100,0.250874,6094,1529,5330,18184,2.98,627,580,0.9253,2083,3.3222,34.37
2057,101,0.265926,4565,1214,3958,12854,2.82,459,426,0.9287,1456,3.1711,32.55
2057,102,0.281882,3351,945,2879,8896,2.65,330,307,0.9320,997,3.0257,30.81
2057,103,0.298795,2407,719,2047,6017,2.50,231,216,0.9351,667,2.8857,29.13
2057,104,0.316722,1687,534,1420,3970,2.35,159,149,0.9381,436,2.7510,27.51
2057,105,0.335726,1153,387,959,2550,2.21,106,100,0.9411,278,2.6216,25.96
2057,106,0.355869,766,273,630,1591,2.08,69,65,0.9439,172,2.4973,24.47
2057,107,0.377221,493,186,400,961,1.95,43,41,0.9465,103,2.3781,23.04
2057,108,0.399854,307,123,246,561,1.82,26,25,0.9491,60,2.2637,21.66
2057,109,0.423846,184,78,145,315,1.71,15,15,0.9516,33,2.1540,20.35
2057,110,0.449276,106,48,82,169,1.59,9,8,0.9539,18,2.0490,19.09
2057,111,0.476233,59,28,45,87,1.49,5,4,0.9562,9,1.9486,17.88
2057,112,0.504807,31,15,23,42,1.39,2,2,0.9583,4,1.8528,16.73
2057,113,0.535095,15,8,11,20,1.29,1,1,0.9604,2,1.7617,15.64
2057,114,0.567201,7,4,5,8,1.20,1,1,0.9623,1,1.6761,14.61
2057,115,0.599884,3,2,2,3,1.12,0,0,0.9641,0,1.5982,13.68
2057,116,0.629878,1,1,1,1,1.05,0,0,0.9656,0,1.5295,12.85
2057,117,0.661372,0,0,0,0,0.98,0,0,0.9671,0,1.4634,12.06
2057,118,0.694440,0,0,0,0,0.91,0,0,0.9685,0,1.4000,11.30
2057,119,0.729162,0,0,0,0,0.85,0,0,0.9699,0,1.3390,10.57
2058,0,0.002592,100000,259,99773,8463415,84.63,100000,15424,0.1542,3761784,37.6178,445.91
2058,1,0.000184,99741,18,99732,8363641,83.85,97498,15171,0.1556,3661784,37.5574,445.19
2058,2,0.000113,99722,11,99717,8263910,82.87,95289,15153,0.1590,3564285,37.4051,443.36
2058,3,0.000087,99711,9,99707,8164193,81.88,93136,15143,0.1626,3468997,37.2466,441.46
2058,4,0.000077,99702,8,99699,8064486,80.89,91034,15135,0.1663,3375861,37.0835,439.50
2058,5,0.000068,99695,7,99691,7964788,79.89,88980,15128,0.1700,3284827,36.9163,437.50
2058,6,0.000061,99688,6,99685,7865096,78.90,86974,15122,0.1739,3195846,36.7449,435.44
2058,7,0.000056,99682,6,99679,7765411,77.90,85013,15117,0.1778,3108872,36.5692,433.33
2058,8,0.000052,99676,5,99674,7665732,76.91,83097,15112,0.1819,3023859,36.3894,431.17
2058,9,0.000049,99671,5,99669,7566058,75.91,81225,15108,0.1860,2940762,36.2052,428.96
2058,10,0.000049,99666,5,99664,7466390,74.91,79395,15104,0.1902,2859537,36.0167,426.70
2058,11,0.000052,99661,5,99659,7366726,73.92,77606,15100,0.1946,2780142,35.8238,424.39
2058,12,0.000062,99656,6,99653,7267067,72.92,75857,15096,0.1990,2702536,35.6267,422.02
2058,13,0.000080,99650,8,99646,7167414,71.93,74147,15092,0.2035,2626679,35.4253,419.60
2058,14,0.000103,99642,10,99637,7067768,70.93,72474,15086,0.2082,2552532,35.2199,417.14
2058,15,0.000130,99632,13,99625,6968131,69.94,70837,15079,0.2129,2480058,35.0105,414.63
2058,16,0.000158,99619,16,99611,6868506,68.95,69236,15070,0.2177,2409220,34.7973,412.07
2058,17,0.000190,99603,19,99594,6768895,67.96,67669,15059,0.2225,2339985,34.5801,409.46
2058,18,0.000224,99584,22,99573,6669302,66.97,66135,15046,0.2275,2272316,34.3590,406.81
2058,19,0.000260,99562,26,99549,6569729,65.99,64633,15032,0.2326,2206181,34.1339,404.11
2058,20,0.000300,99536,30,99521,6470180,65.00,63164,15015,0.2377,2141548,33.9048,401.36
2058,21,0.000339,99506,34,99489,6370659,64.02,61725,14997,0.2430,2078385,33.6717,398.56
2058,22,0.000375,99472,37,99454,6271170,63.04,60317,14976,0.2483,2016660,33.4345,395.71
2058,23,0.000405,99435,40,99415,6171716,62.07,58939,14954,0.2537,1956343,33.1929,392.82
2058,24,0.000431,99395,43,99373,6072301,61.09,57590,14931,0.2593,1897404,32.9467,389.86
2058,25,0.000455,99352,45,99329,5972928,60.12,56271,14907,0.2649,1839814,32.6956,386.85
2058,26,0.000482,99307,48,99283,5873599,59.15,54981,14882,0.2707,1783543,32.4393,383.77
2058,27,0.000514,99259,51,99233,5774316,58.17,53719,14856,0.2765,1728562,32.1780,380.64
2058,28,0.000552,99208,55,99180,5675083,57.20,52484,14829,0.2825,1674843,31.9114,377.44
2058,29,0.000594,99153,59,99124,5575903,56.24,51276,14800,0.2886,1622359,31.6399,374.18
2058,30,0.000640,99094,63,99062,5476779,55.27,50093,14771,0.2949,1571084,31.3632,370.86
2058,31,0.000683,99031,68,98997,5377717,54.30,48936,14739,0.3012,1520990,31.0814,367.48
2058,32,0.000722,98963,71,98927,5278720,53.34,47803,14707,0.3077,1472055,30.7944,364.03
2058,33,0.000753,98892,74,98854,5179792,52.38,46694,14673,0.3142,1424252,30.5016,360.52
2058,34,0.000780,98817,77,98779,5080938,51.42,45610,14639,0.3210,1377558,30.2029,356.93
2058,35,0.000809,98740,80,98700,4982159,50.46,44550,14604,0.3278,1331948,29.8979,353.27
2058,36,0.000841,98660,83,98619,4883459,49.50,43513,14569,0.3348,1287398,29.5865,349.54
2058,37,0.000873,98577,86,98534,4784840,48.54,42499,14533,0.3420,1243885,29.2686,345.72
2058,38,0.000904,98491,89,98447,4686306,47.58,41507,14497,0.3493,1201386,28.9440,341.83
2058,39,0.000936,98402,92,98356,4587859,46.62,40537,14460,0.3567,1159878,28.6126,337.85
2058,40,0.000975,98310,96,98262,4489503,45.67,39589,14423,0.3643,1119341,28.2741,333.79
2058,41,0.001022,98214,100,98164,4391241,44.71,38661,14385,0.3721,1079752,27.9287,329.64
2058,42,0.001079,98114,106,98061,4293077,43.76,37753,14346,0.3800,1041091,27.5762,325.41
2058,43,0.001147,98008,112,97952,4195016,42.80,36865,14307,0.3881,1003338,27.2168,321.10
2058,44,0.001227,97896,120,97836,4097064,41.85,35994,14265,0.3963,966473,26.8506,316.71
2058,45,0.001317,97775,129,97711,3999228,40.90,35142,14222,0.4047,930479,26.4777,312.23
2058,46,0.001421,97647,139,97577,3901517,39.96,34307,14177,0.4132,895337,26.0980,307.68
2058,47,0.001551,97508,151,97432,3803940,39.01,33488,14129,0.4219,861030,25.7118,303.04
2058,48,0.001712,97357,167,97273,3706507,38.07,32684,14078,0.4307,827543,25.3195,298.33
2058,49,0.001900,97190,185,97098,3609234,37.14,31895,14024,0.4397,794858,24.9215,293.56
2058,50,0.002100,97005,204,96904,3512136,36.21,31118,13965,0.4488,762964,24.5183,288.72
2058,51,0.002309,96802,223,96690,3415233,35.28,30355,13901,0.4579,731846,24.1098,283.82
2058,52,0.002535,96578,245,96456,3318543,34.36,29604,13832,0.4672,701491,23.6960,278.85
2058,53,0.002779,96333,268,96200,3222087,33.45,28865,13759,0.4767,671887,23.2771,273.82
2058,54,0.003035,96066,292,95920,3125887,32.54,28137,13680,0.4862,643023,22.8529,268.74
2058,55,0.003328,95774,319,95615,3029967,31.64,27421,13597,0.4959,614885,22.4236,263.58
2058,56,0.003629,95455,346,95282,2934353,30.74,26716,13508,0.5056,587464,21.9895,258.37
2058,57,0.003878,95109,369,94925,2839070,29.85,26020,13413,0.5155,560748,21.5505,253.11
2058,58,0.004052,94740,384,94548,2744146,28.96,25337,13314,0.5255,534728,21.1050,247.76
2058,59,0.004188,94356,395,94159,2649598,28.08,24667,13214,0.5357,509392,20.6511,242.31
2058,60,0.004333,93961,407,93757,2555439,27.20,24011,13113,0.5461,484725,20.1876,236.75
2058,61,0.004548,93554,425,93341,2461682,26.31,23369,13011,0.5568,460714,19.7144,231.07
2058,62,0.004866,93128,453,92902,2368340,25.43,22740,12907,0.5676,437345,19.2323,225.29
2058,63,0.005319,92675,493,92429,2275438,24.55,22121,12799,0.5786,414604,18.7428,219.41
2058,64,0.005891,92182,543,91911,2183010,23.68,21508,12684,0.5897,392484,18.2480,213.48
2058,65,0.006559,91639,601,91339,2091099,22.82,20901,12560,0.6009,370975,17.7492,207.49
2058,66,0.007283,91038,663,90707,1999760,21.97,20297,12426,0.6122,350074,17.2476,201.47
2058,67,0.008041,90375,727,90012,1909054,21.12,19696,12282,0.6236,329777,16.7432,195.42
2058,68,0.008819,89648,791,89253,1819042,20.29,19099,12127,0.6350,310081,16.2359,189.33
2058,69,0.009648,88858,857,88429,1729789,19.47,18504,11962,0.6465,290983,15.7250,183.20
2058,70,0.010625,88001,935,87533,1641359,18.65,17914,11788,0.6580,272478,15.2104,177.02
2058,71,0.011759,87066,1024,86554,1553826,17.85,17325,11602,0.6697,254564,14.6934,170.82
2058,72,0.012972,86042,1116,85484,1467272,17.05,16736,11403,0.6813,237239,14.1750,164.60
2058,73,0.014259,84926,1211,84320,1381789,16.27,16148,11190,0.6930,220503,13.6551,158.36
2058,74,0.015676,83715,1312,83059,1297469,15.50,15560,10965,0.7047,204355,13.1335,152.10
2058,75,0.017454,82402,1438,81683,1214410,14.74,14972,10727,0.7165,188795,12.6102,145.82
2058,76,0.019556,80964,1583,80172,1132727,13.99,14380,10471,0.7282,173823,12.0883,139.56
2058,77,0.021748,79381,1726,78518,1052554,13.26,13781,10197,0.7399,159444,11.5695,133.33
2058,78,0.023986,77654,1863,76723,974037,12.54,13179,9904,0.7515,145663,11.0530,127.14
2058,79,0.026462,75792,2006,74789,897313,11.84,12573,9595,0.7631,132484,10.5370,120.94
2058,80,0.029332,73786,2164,72704,822524,11.15,11965,9269,0.7747,119911,10.0215,114.76
2058,81,0.032942,71622,2359,70442,749820,10.47,11353,8926,0.7862,107945,9.5079,108.59
2058,82,0.037595,69263,2604,67961,679378,9.81,10732,8561,0.7977,96592,9.0001,102.50
2058,83,0.043496,66659,2899,65209,611418,9.17,10097,8166,0.8088,85860,8.5038,96.55
2058,84,0.050514,63759,3221,62149,546209,8.57,9440,7737,0.8196,75763,8.0254,90.80
2058,85,0.058407,60539,3536,58771,484060,8.00,8762,7271,0.8298,66323,7.5694,85.33
2058,86,0.066974,57003,3818,55094,425289,7.46,8065,6771,0.8395,57561,7.1373,80.15
2058,87,0.076111,53185,4048,51161,370195,6.96,7355,6243,0.8487,49496,6.7292,75.25
2058,88,0.085815,49137,4217,47029,319034,6.49,6643,5695,0.8574,42141,6.3438,70.63
2058,89,0.096176,44920,4320,42760,272006,6.06,5936,5138,0.8656,35498,5.9798,66.26
2058,90,0.107308,40600,4357,38422,229245,5.65,5245,4580,0.8733,29561,5.6365,62.14
2058,91,0.119335,36243,4325,34081,190824,5.27,4577,4030,0.8805,24317,5.3132,58.26
2058,92,0.132375,31918,4225,29806,156743,4.91,3940,3496,0.8874,19740,5.0104,54.62
2058,93,0.146531,27693,4058,25664,126937,4.58,3341,2986,0.8937,15800,4.7285,51.24
2058,94,0.161888,23635,3826,21722,101273,4.28,2788,2508,0.8995,12459,4.4692,48.13
2058,95,0.177404,19809,3514,18052,79551,4.02,2284,2066,0.9048,9671,4.2345,45.31
2058,96,0.192817,16295,3142,14724,61499,3.77,1836,1670,0.9096,7387,4.0225,42.77
2058,97,0.207842,13153,2734,11786,46775,3.56,1449,1324,0.9139,5551,3.8306,40.47
2058,98,0.222175,10419,2315,9262,34989,3.36,1122,1030,0.9178,4102,3.6554,38.37
2058,99,0.235505,8104,1909,7150,25728,3.17,853,786,0.9215,2980,3.4924,36.41
2058,100,0.249636,6196,1547,5422,18578,3.00,638,590,0.9250,2126,3.3352,34.52
2058,101,0.264614,4649,1230,4034,13155,2.83,468,434,0.9284,1489,3.1837,32.70
2058,102,0.280491,3419,959,2939,9122,2.67,336,313,0.9317,1021,3.0378,30.95
2058,103,0.297320,2460,731,2094,6182,2.51,236,221,0.9349,685,2.8973,29.27
2058,104,0.315159,1728,545,1456,4088,2.37,162,152,0.9379,449,2.7623,27.65
2058,105,0.334069,1184,395,986,2632,2.22,109,102,0.9408,286,2.6324,26.09
2058,106,0.354113,788,279,649,1646,2.09,71,67,0.9436,177,2.5077,24.59
2058,107,0.375360,509,191,414,997,1.96,45,42,0.9463,107,2.3880,23.16
2058,108,0.397881,318,127,255,584,1.83,27,26,0.9489,62,2.2732,21.78
2058,109,0.421754,191,81,151,329,1.72,16,15,0.9514,35,2.1632,20.46
2058,110,0.447060,111,50,86,178,1.60,9,9,0.9537,19,2.0578,19.19
2058,111,0.473883,61,29,47,92,1.50,5,5,0.9560,10,1.9570,17.98
2058,112,0.502316,32,16,24,45,1.40,3,2,0.9582,5,1.8609,16.83
2058,113,0.532455,16,9,12,21,1.30,1,1,0.9602,2,1.7695,15.73
2058,114,0.564402,7,4,5,9,1.21,1,1,0.9621,1,1.6837,14.70
2058,115,0.596775,3,2,2,4,1.13,0,0,0.9639,0,1.6057,13.77
2058,116,0.626614,1,1,1,1,1.05,0,0,0.9655,0,1.5367,12.94
2058,117,0.657945,0,0,0,0,0.99,0,0,0.9669,0,1.4703,12.14
2058,118,0.690842,0,0,0,0,0.92,0,0,0.9684,0,1.4066,11.38
2058,119,0.725384,0,0,0,0,0.86,0,0,0.9698,0,1.3454,10.64
2059,0,0.002550,100000,255,99777,8471378,84.71,100000,15392,0.1539,3763232,37.6323,446.09
2059,1,0.000181,99745,18,99736,8371601,83.93,97502,15142,0.1553,3663232,37.5707,445.35
2059,2,0.000111,99727,11,99721,8271865,82.95,95293,15125,0.1587,3565730,37.4186,443.52
2059,3,0.000086,99716,9,99712,8172144,81.95,93140,15115,0.1623,3470437,37.2603,441.62
2059,4,0.000076,99707,8,99704,8072432,80.96,91038,15107,0.1659,3377296,37.0975,439.67
2059,5,0.000067,99700,7,99696,7972729,79.97,88985,15100,0.1697,3286258,36.9306,437.67
2059,6,0.000061,99693,6,99690,7873032,78.97,86978,15094,0.1735,3197273,36.7594,435.61
2059,7,0.000056,99687,6,99684,7773342,77.98,85018,15089,0.1775,3110295,36.5841,433.51
2059,8,0.000051,99681,5,99679,7673658,76.98,83102,15085,0.1815,3025277,36.4046,431.35
2059,9,0.000048,99676,5,99674,7573979,75.99,81229,15080,0.1857,2942176,36.2207,429.15
2059,10,0.000048,99672,5,99669,7474305,74.99,79399,15077,0.1899,2860947,36.0326,426.89
2059,11,0.000051,99667,5,99664,7374636,73.99,77610,15073,0.1942,2781548,35.8400,424.58
2059,12,0.000061,99662,6,99659,7274972,73.00,75861,15069,0.1986,2703938,35.6432,422.22
2059,13,0.000079,99656,8,99652,7175313,72.00,74151,15064,0.2032,2628076,35.4421,419.81
2059,14,0.000102,99648,10,99643,7075662,71.01,72478,15059,0.2078,2553925,35.2371,417.34
2059,15,0.000129,99637,13,99631,6976019,70.01,70842,15051,0.2125,2481447,35.0281,414.84
2059,16,0.000157,99625,16,99617,6876388,69.02,69240,15043,0.2173,2410605,34.8152,412.28
2059,17,0.000188,99609,19,99600,6776771,68.03,67673,15032,0.2221,2341365,34.5984,409.68
2059,18,0.000222,99590,22,99579,6677172,67.05,66139,15019,0.2271,2273693,34.3777,407.03
2059,19,0.000258,99568,26,99555,6577593,66.06,64637,15005,0.2321,2207554,34.1529,404.34
2059,20,0.000297,99542,30,99528,6478037,65.08,63168,14989,0.2373,2142917,33.9242,401.59
2059,21,0.000337,99513,34,99496,6378510,64.10,61729,14970,0.2425,2079749,33.6915,398.80
2059,22,0.000372,99479,37,99461,6279014,63.12,60321,14950,0.2478,2018020,33.4547,395.96
2059,23,0.000402,99442,40,99422,6179553,62.14,58943,14928,0.2533,1957699,33.2135,393.06
2059,24,0.000428,99402,43,99381,6080131,61.17,57595,14905,0.2588,1898756,32.9676,390.11
2059,25,0.000452,99360,45,99337,5980750,60.19,56276,14881,0.2644,1841161,32.7169,387.10
2059,26,0.000478,99315,48,99291,5881412,59.22,54985,14856,0.2702,1784886,32.4610,384.03
2059,27,0.000509,99267,51,99242,5782121,58.25,53724,14830,0.2760,1729900,32.2001,380.90
2059,28,0.000547,99217,54,99190,5682879,57.28,52489,14804,0.2820,1676177,31.9339,377.71
2059,29,0.000589,99163,58,99133,5583689,56.31,51281,14776,0.2881,1623688,31.6627,374.45
2059,30,0.000634,99104,63,99073,5484556,55.34,50098,14746,0.2943,1572407,31.3865,371.14
2059,31,0.000677,99041,67,99008,5385483,54.38,48941,14715,0.3007,1522309,31.1051,367.76
2059,32,0.000715,98974,71,98939,5286476,53.41,47808,14683,0.3071,1473368,30.8184,364.32
2059,33,0.000747,98903,74,98866,5187537,52.45,46700,14649,0.3137,1425560,30.5260,360.81
2059,34,0.000773,98829,76,98791,5088671,51.49,45616,14615,0.3204,1378860,30.2277,357.23
2059,35,0.000801,98753,79,98714,4989879,50.53,44556,14581,0.3272,1333244,29.9231,353.58
2059,36,0.000833,98674,82,98633,4891166,49.57,43519,14546,0.3342,1288689,29.6120,349.84
2059,37,0.000865,98592,85,98549,4792533,48.61,42505,14510,0.3414,1245170,29.2945,346.03
2059,38,0.000895,98506,88,98462,4693984,47.65,41514,14474,0.3487,1202664,28.9704,342.14
2059,39,0.000927,98418,91,98373,4595521,46.69,40544,14438,0.3561,1161151,28.6393,338.17
2059,40,0.000965,98327,95,98280,4497149,45.74,39596,14401,0.3637,1120607,28.3013,334.12
2059,41,0.001012,98232,99,98182,4398869,44.78,38668,14364,0.3715,1081011,27.9562,329.97
2059,42,0.001069,98133,105,98080,4300687,43.83,37760,14326,0.3794,1042343,27.6041,325.75
2059,43,0.001136,98028,111,97972,4202607,42.87,36872,14286,0.3875,1004583,27.2451,321.44
2059,44,0.001215,97916,119,97857,4104634,41.92,36002,14245,0.3957,967711,26.8793,317.05
2059,45,0.001303,97797,127,97734,4006778,40.97,35150,14202,0.4041,931709,26.5067,312.58
2059,46,0.001406,97670,137,97601,3909044,40.02,34315,14158,0.4126,896559,26.1274,308.03
2059,47,0.001535,97533,150,97458,3811442,39.08,33496,14110,0.4213,862244,25.7416,303.40
2059,48,0.001695,97383,165,97300,3713985,38.14,32693,14060,0.4301,828748,25.3495,298.69
2059,49,0.001880,97218,183,97127,3616684,37.20,31904,14006,0.4390,796055,24.9518,293.92
2059,50,0.002078,97035,202,96934,3519558,36.27,31128,13947,0.4481,764151,24.5489,289.09
2059,51,0.002285,96833,221,96723,3422623,35.35,30365,13884,0.4572,733023,24.1407,284.19
2059,52,0.002509,96612,242,96491,3325901,34.43,29614,13816,0.4665,702659,23.7272,279.23
2059,53,0.002750,96370,265,96237,3229410,33.51,28876,13744,0.4760,673045,23.3084,274.20
2059,54,0.003003,96105,289,95960,3133172,32.60,28149,13666,0.4855,644169,22.8844,269.11
2059,55,0.003293,95816,316,95658,3037212,31.70,27433,13583,0.4951,616020,22.4551,263.96
2059,56,0.003591,95501,343,95329,2941553,30.80,26728,13495,0.5049,588587,22.0211,258.75
2059,57,0.003837,95158,365,94975,2846224,29.91,26034,13401,0.5148,561858,21.5821,253.49
2059,58,0.004008,94793,380,94603,2751249,29.02,25351,13304,0.5248,535825,21.1366,248.14
2059,59,0.004140,94413,391,94217,2656646,28.14,24681,13204,0.5350,510474,20.6826,242.69
2059,60,0.004282,94022,403,93821,2562429,27.25,24027,13104,0.5454,485793,20.2190,237.13
2059,61,0.004493,93619,421,93409,2468608,26.37,23386,13004,0.5561,461767,19.7456,231.45
2059,62,0.004809,93199,448,92975,2375199,25.49,22757,12901,0.5669,438381,19.2633,225.66
2059,63,0.005261,92750,488,92506,2282225,24.61,22139,12794,0.5779,415623,18.7737,219.78
2059,64,0.005833,92262,538,91993,2189718,23.73,21527,12680,0.5890,393485,18.2786,213.84
2059,65,0.006502,91724,596,91426,2097725,22.87,20920,12558,0.6003,371958,17.7797,207.86
2059,66,0.007224,91128,658,90799,2006299,22.02,20317,12425,0.6115,351037,17.2780,201.84
2059,67,0.007980,90470,722,90109,1915500,21.17,19717,12281,0.6229,330720,16.7736,195.78
2059,68,0.008753,89748,786,89355,1825392,20.34,19120,12127,0.6343,311004,16.2662,189.69
2059,69,0.009575,88962,852,88536,1736037,19.51,18526,11964,0.6458,291884,15.7552,183.56
2059,70,0.010544,88110,929,87646,1647501,18.70,17936,11790,0.6573,273358,15.2405,177.39
2059,71,0.011668,87181,1017,86673,1559855,17.89,17348,11606,0.6690,255422,14.7233,171.18
2059,72,0.012872,86164,1109,85609,1473182,17.10,16760,11408,0.6806,238074,14.2047,164.96
2059,73,0.014149,85055,1203,84453,1387573,16.31,16173,11197,0.6923,221313,13.6845,158.71
2059,74,0.015556,83851,1304,83199,1303120,15.54,15585,10973,0.7041,205141,13.1625,152.45
2059,75,0.017324,82547,1430,81832,1219921,14.78,14998,10736,0.7158,189556,12.6388,146.17
2059,76,0.019412,81117,1575,80330,1138088,14.03,14407,10482,0.7276,174558,12.1164,139.90
2059,77,0.021587,79542,1717,78684,1057759,13.30,13809,10209,0.7393,160151,11.5973,133.67
2059,78,0.023803,77825,1852,76899,979075,12.58,13208,9917,0.7509,146342,11.0802,127.46
2059,79,0.026251,75973,1994,74976,902176,11.87,12603,9610,0.7625,133134,10.5635,121.26
2059,80,0.029089,73978,2152,72902,827200,11.18,11996,9287,0.7741,120531,10.0472,115.07
2059,81,0.032667,71826,2346,70653,754298,10.50,11386,8945,0.7857,108534,9.5325,108.89
2059,82,0.037296,69480,2591,68184,683645,9.84,10766,8582,0.7971,97149,9.0236,102.78
2059,83,0.043185,66889,2889,65445,615460,9.20,10132,8189,0.8083,86383,8.5261,96.81
2059,84,0.050199,64000,3213,62394,550016,8.59,9476,7762,0.8191,76251,8.0467,91.06
2059,85,0.058086,60787,3531,59022,487622,8.02,8798,7297,0.8294,66775,7.5898,85.58
2059,86,0.066640,57257,3816,55349,428600,7.49,8101,6797,0.8391,57977,7.1571,80.38
2059,87,0.075751,53441,4048,51417,373251,6.98,7391,6269,0.8483,49876,6.7484,75.48
2059,88,0.085416,49393,4219,47283,321834,6.52,6677,5722,0.8570,42485,6.3626,70.85
2059,89,0.095725,45174,4324,43012,274551,6.08,5970,5165,0.8651,35808,5.9983,66.48
2059,90,0.106795,40850,4363,38668,231539,5.67,5277,4606,0.8729,29838,5.6545,62.35
2059,91,0.118753,36487,4333,34321,192871,5.29,4607,4055,0.8801,24561,5.3309,58.47
2059,92,0.131721,32154,4235,30036,158551,4.93,3969,3520,0.8870,19954,5.0275,54.83
2059,93,0.145802,27919,4071,25883,128514,4.60,3369,3009,0.8933,15985,4.7452,51.44
2059,94,0.161086,23848,3842,21927,102631,4.30,2813,2529,0.8992,12616,4.4853,48.32
